time,est_tau1,est_tau2,est_tau3,est_tau4,est_tau5,est_tau6,meas_tau1,meas_tau2,meas_tau3,meas_tau4,meas_tau5,meas_tau6,gt_tau1,gt_tau2,gt_tau3,gt_tau4,gt_tau5,gt_tau6
6.66031,11.3526,9.36702,6.13983,3.01166,6.75248,2.85956,3.08747,3.26477,-7.65065,3.47645,-14.5243,0.561889,7.62933,7.62933,5.08622,2.54311,2.54311,2.54311
6.6652,11.261,9.30106,6.07482,2.98951,6.7511,2.849,2.89929,1.87487,-7.79755,2.68159,-16.0975,1.86187,7.52991,7.52991,5.01994,2.50997,2.50997,2.50997
6.6702,11.1637,9.24636,6.01812,2.98055,6.78451,2.83732,3.67911,2.87921,-7.90921,2.79843,-17.3716,0.471751,7.42779,7.42779,4.95186,2.47593,2.47593,2.47593
6.67526,11.0642,9.1714,5.95783,2.97911,6.79684,2.83923,2.90823,3.08553,-7.82746,1.75664,-14.5549,0.804436,7.32397,7.32397,4.88265,2.44132,2.44132,2.44132
6.68017,10.9975,9.09641,5.901,2.97265,6.76135,2.83243,1.33883,3.01731,-7.992,3.10688,-13.5525,1.16108,7.22279,7.22279,4.8152,2.4076,2.4076,2.4076
6.6853,10.9395,9.03986,5.84651,2.96159,6.71384,2.80786,2.1345,2.24088,-7.63698,2.63719,-13.5419,2.02447,7.11662,7.11662,4.74442,2.37221,2.37221,2.37221
6.69016,10.8761,9.01033,5.79911,2.96355,6.6725,2.77593,1.42386,1.25444,-8.17783,2.1989,-13.7235,1.76834,7.01562,7.01562,4.67708,2.33854,2.33854,2.33854
6.69514,10.8227,8.96562,5.7418,2.95555,6.61263,2.75104,1.46081,2.80435,-7.32479,3.17746,-11.9501,1.4221,6.91169,6.91169,4.60779,2.3039,2.3039,2.3039
6.70015,10.7566,8.91129,5.67853,2.94758,6.56651,2.72991,1.85341,2.39713,-7.29034,1.78002,-14.6227,1.6227,6.80671,6.80671,4.53781,2.2689,2.2689,2.2689
6.70515,10.6832,8.8452,5.60636,2.95441,6.5245,2.68438,2.14772,3.10908,-7.0342,1.79024,-12.2857,3.27236,6.70152,6.70152,4.46768,2.23384,2.23384,2.23384
6.71015,10.6062,8.76884,5.54628,2.92547,6.45516,2.63399,2.19029,3.04527,-8.2178,4.119,-12.3664,2.0904,6.59591,6.59591,4.39728,2.19864,2.19864,2.19864
6.71526,10.5309,8.68807,5.49083,2.88041,6.39293,2.61817,2.10951,3.43335,-7.43914,3.36024,-12.5373,0.503638,6.48757,6.48757,4.32504,2.16252,2.16252,2.16252
6.72021,10.4619,8.60325,5.423,2.85685,6.33232,2.6046,2.17941,3.80269,-6.94882,2.78264,-12.643,1.85528,6.38221,6.38221,4.25481,2.1274,2.1274,2.1274
6.7253,10.3873,8.51312,5.34808,2.83556,6.27192,2.5733,2.28814,3.91142,-6.87633,2.81888,-12.6068,1.89152,6.27348,6.27348,4.18232,2.09116,2.09116,2.09116
6.73036,10.3044,8.41074,5.26399,2.80063,6.23594,2.54093,3.1019,3.64168,-6.82699,3.55885,-14.0279,2.05189,6.16498,6.16498,4.10999,2.05499,2.05499,2.05499
6.73528,10.2084,8.33254,5.19193,2.75944,6.21371,2.50622,3.20776,3.74754,-6.75641,3.59413,-13.9926,2.08717,6.05912,6.05912,4.03941,2.01971,2.01971,2.01971
6.74017,10.1098,8.24969,5.13328,2.71678,6.18743,2.4873,3.73886,3.93586,-7.87942,3.80321,-13.3943,0.872086,5.95354,5.95354,3.96903,1.98451,1.98451,1.98451
6.74533,9.99722,8.16815,5.08948,2.67904,6.1424,2.48862,3.83489,3.74033,-7.80698,3.12011,-12.082,0.594708,5.84175,5.84175,3.8945,1.94725,1.94725,1.94725
6.75031,9.86137,8.07826,5.03658,2.65491,6.11934,2.46904,5.1645,5.0424,-6.74207,3.18931,-14.6872,2.60143,5.7335,5.7335,3.82234,1.91117,1.91117,1.91117
6.75535,9.71901,7.98427,4.97409,2.62913,6.11165,2.41103,4.45101,4.52981,-6.84644,3.29219,-13.3837,3.59855,5.62359,5.62359,3.74906,1.87453,1.87453,1.87453
6.7602,9.61985,7.91927,4.92652,2.60461,6.09044,2.37835,2.56739,3.60361,-7.30238,3.73328,-13.6962,0.727638,5.51749,5.51749,3.67832,1.83916,1.83916,1.83916
6.76518,9.53434,7.84036,4.87378,2.58255,6.05395,2.38383,3.48831,5.34409,-6.68404,3.62066,-12.3845,0.639864,5.40821,5.40821,3.60547,1.80274,1.80274,1.80274
6.77028,9.45719,7.74652,4.81801,2.58515,5.99848,2.37754,2.37129,4.69195,-7.12543,1.85304,-12.107,1.72056,5.29595,5.29595,3.53063,1.76532,1.76532,1.76532
6.77517,9.39049,7.6606,4.7544,2.5756,5.9524,2.35631,2.94416,4.77232,-6.0649,3.72719,-13.0232,2.02151,5.188,5.188,3.45867,1.72933,1.72933,1.72933
6.78024,9.30296,7.55666,4.67015,2.5356,5.9057,2.33147,3.65923,5.88535,-5.67656,3.92192,-11.926,2.05064,5.07575,5.07575,3.38383,1.69192,1.69192,1.69192
6.78528,9.19719,7.44992,4.58144,2.50008,5.8549,2.31546,4.14544,5.09106,-5.55389,3.45415,-12.46,1.09435,4.96384,4.96384,3.30923,1.65461,1.65461,1.65461
6.79033,9.07748,7.34933,4.49403,2.46742,5.80845,2.30439,4.4864,5.5502,-5.69629,3.69035,-12.1079,1.42163,4.8514,4.8514,3.23427,1.61713,1.61713,1.61713
6.79532,8.96814,7.23827,4.42325,2.43772,5.74268,2.29309,3.70342,6.6072,-6.33471,3.53704,-10.63,1.10272,4.74,4.74,3.16,1.58,1.58,1.58
6.8002,8.87625,7.12574,4.34887,2.39791,5.67226,2.27052,3.86387,5.73933,-5.43843,4.85685,-12.0012,2.38113,4.63077,4.63077,3.08718,1.54359,1.54359,1.54359
6.80518,8.77307,7.0339,4.27712,2.35459,5.61982,2.22757,4.31445,5.31521,-6.23337,4.17374,-11.7404,2.8655,4.51903,4.51903,3.01268,1.50634,1.50634,1.50634
6.81016,8.67513,6.94132,4.2207,2.34442,5.57687,2.19177,3.45724,6.365,-6.25483,2.66272,-12.5062,1.75192,4.407,4.407,2.938,1.469,1.469,1.469
6.8152,8.5704,6.84583,4.16463,2.32822,5.54513,2.16927,4.54407,5.69849,-6.1937,4.24896,-12.4766,1.72356,4.29335,4.29335,2.86224,1.43112,1.43112,1.43112
6.82016,8.4606,6.74651,4.11203,2.29952,5.5204,2.14824,4.28581,6.61435,-6.56413,3.81437,-12.8367,1.71125,4.18125,4.18125,2.7875,1.39375,1.39375,1.39375
6.82519,8.33475,6.63982,4.05956,2.25352,5.51701,2.12315,5.9521,6.2555,-6.28543,5.30135,-14.2974,2.08043,4.0673,4.0673,2.71153,1.35577,1.35577,1.35577
6.83024,8.21328,6.55294,3.99882,2.21167,5.50655,2.09058,4.2662,5.49548,-5.67186,4.04789,-12.2719,2.25113,3.95264,3.95264,2.63509,1.31755,1.31755,1.31755
6.83526,8.10954,6.46201,3.93896,2.18938,5.47636,2.0418,5.196,6.61048,-6.26661,4.22673,-12.7556,3.21657,3.83842,3.83842,2.55895,1.27947,1.27947,1.27947
6.84024,7.9968,6.36509,3.88053,2.18153,5.43053,1.99042,5.02981,5.71143,-6.01953,2.74934,-11.277,2.53406,3.72487,3.72487,2.48325,1.24162,1.24162,1.24162
6.84527,7.90948,6.27123,3.8093,2.17562,5.38757,1.96296,3.40719,6.66955,-5.07138,3.715,-12.6297,1.7278,3.60995,3.60995,2.40663,1.20332,1.20332,1.20332
6.85024,7.83506,6.14406,3.72835,2.15601,5.34696,1.96097,4.14742,8.15442,-5.4428,3.66185,-11.7638,0.689326,3.49618,3.49618,2.33079,1.16539,1.16539,1.16539
6.85526,7.75317,6.01731,3.64235,2.13696,5.28446,1.96333,4.03009,6.24437,-4.94804,3.0461,-10.6987,1.44806,3.38105,3.38105,2.25403,1.12702,1.12702,1.12702
6.86026,7.64775,5.91358,3.56596,2.1112,5.22138,1.94308,5.61853,7.21033,-5.5946,4.35124,-11.4221,2.44684,3.26617,3.26617,2.17745,1.08872,1.08872,1.08872
6.86525,7.52786,5.79718,3.49527,2.07284,5.16789,1.90155,5.26846,7.77828,-5.05614,4.08316,-11.1603,2.9488,3.15132,3.15132,2.10088,1.05044,1.05044,1.05044
6.87023,7.42061,5.68283,3.42491,2.02852,5.12127,1.85237,4.83168,7.4045,-5.38715,4.95771,-11.9501,2.96223,3.0365,3.0365,2.02434,1.01217,1.01217,1.01217
6.8752,7.31674,5.58495,3.36498,1.97909,5.08256,1.80499,4.94645,7.51927,-5.31063,4.99597,-11.9118,3.00049,2.92173,2.92173,1.94782,0.973911,0.973911,0.973911
6.88021,7.21106,5.46607,3.30118,1.93661,5.02466,1.7699,5.16082,8.09614,-5.58032,4.47155,-9.71209,2.17799,2.80586,2.80586,1.87057,0.935286,0.935286,0.935286
6.88517,7.10493,5.3597,3.25197,1.89907,4.93601,1.74436,5.27571,8.21103,-5.50373,4.50985,-9.67379,2.21629,2.69097,2.69097,1.79398,0.89699,0.89699,0.89699
6.89018,6.99373,5.25634,3.19524,1.85128,4.89164,1.72791,5.9908,7.49584,-5.12112,5.08679,-12.7401,1.49327,2.57476,2.57476,1.71651,0.858253,0.858253,0.858253
6.89519,6.88558,5.16981,3.12571,1.8154,4.8576,1.72119,5.07489,6.72181,-4.59627,3.89186,-10.5236,1.64798,2.45839,2.45839,1.63892,0.819462,0.819462,0.819462
6.90044,6.77587,5.07779,3.05221,1.78611,4.81617,1.70334,5.53978,8.23472,-4.46889,4.47904,-11.9071,2.31796,2.33628,2.33628,1.55752,0.778759,0.778759,0.778759
6.90528,6.66923,4.96152,2.96793,1.77469,4.7827,1.66869,4.67538,8.38684,-3.85452,2.97653,-10.9918,2.86061,2.22356,2.22356,1.48237,0.741187,0.741187,0.741187
6.91023,6.57941,4.85102,2.88406,1.76039,4.7165,1.62046,4.18403,8.68745,-3.75669,4.49712,-8.8254,3.28824,2.10815,2.10815,1.40544,0.702718,0.702718,0.702718
6.91521,6.48574,4.72259,2.78443,1.7194,4.6564,1.57553,4.37512,9.65468,-2.68226,4.46135,-11.2293,2.78051,1.99192,1.99192,1.32794,0.663972,0.663972,0.663972
6.92024,6.39913,4.59483,2.68449,1.69052,4.60645,1.54122,3.37369,8.84241,-3.44618,3.15916,-9.45956,2.46364,1.87439,1.87439,1.24959,0.624796,0.624796,0.624796
6.92521,6.3148,4.48745,2.59689,1.66719,4.48632,1.52103,4.14397,8.50555,-3.29345,4.19979,-5.30565,1.73235,1.75815,1.75815,1.1721,0.586049,0.586049,0.586049
6.93034,6.215,4.37943,2.51065,1.62576,4.3738,1.50605,3.55487,9.23635,-3.14232,4.47166,-8.98334,2.07046,1.63805,1.63805,1.09203,0.546017,0.546017,0.546017
6.93525,6.12642,4.28323,2.43253,1.61108,4.27363,1.50014,3.44533,8.52789,-3.20775,1.71137,-6.46099,1.15661,1.52301,1.52301,1.01534,0.507669,0.507669,0.507669
6.94036,5.97611,4.19453,2.37644,1.55629,4.22518,1.4972,7.21754,8.73842,-4.64938,7.56387,-12.1342,1.90035,1.40318,1.40318,0.935453,0.467727,0.467727,0.467727
6.94528,5.77163,4.08828,2.33017,1.42119,4.22714,1.4889,8.86958,9.54728,-4.49717,8.81124,-11.011,1.44204,1.28772,1.28772,0.858482,0.429241,0.429241,0.429241
6.95023,5.60072,3.97453,2.27853,1.33322,4.21812,1.46158,7.05918,9.10012,-4.71646,5.19851,-11.9991,3.32723,1.17148,1.17148,0.780989,0.390495,0.390495,0.390495
6.95529,5.45218,3.89282,2.22754,1.28563,4.23851,1.41717,8.13549,7.46963,-4.39476,6.1655,-13.4085,2.69618,1.05259,1.05259,0.701726,0.350863,0.350863,0.350863
6.96026,5.2928,3.82751,2.18146,1.23914,4.26077,1.3689,8.52026,8.18536,-5.01283,5.50065,-12.4338,3.57969,0.935744,0.935744,0.623829,0.311915,0.311915,0.311915
6.96535,5.1378,3.73772,2.12079,1.20041,4.26585,1.32392,8.80152,9.01822,-3.58496,5.81379,-12.0793,2.48523,0.816018,0.816018,0.544012,0.272006,0.272006,0.272006
6.9703,4.99559,3.6546,2.06006,1.15112,4.25484,1.29318,7.59416,8.43732,-4.44781,5.93542,-11.3946,2.52406,0.699536,0.699536,0.466357,0.233179,0.233179,0.233179
6.97526,4.86181,3.57036,2.00068,1.11312,4.24015,1.27562,8.4477,9.25934,-3.52979,5.9909,-11.3392,1.55282,0.582776,0.582776,0.388517,0.194259,0.194259,0.194259
6.98028,4.74491,3.48476,1.92889,1.08711,4.22961,1.26419,6.92687,8.04583,-3.99229,4.64754,-12.2437,2.04762,0.464567,0.464567,0.309712,0.154856,0.154856,0.154856
6.98526,4.64958,3.42599,1.85983,1.07726,4.18853,1.25898,7.12297,7.65093,-3.4313,5.16688,-9.15752,1.07656,0.347272,0.347272,0.231515,0.115757,0.115757,0.115757
6.99025,4.55483,3.34689,1.78045,1.07533,4.12114,1.26004,6.52344,9.35236,-3.18156,4.19591,-9.66481,1.57115,0.22972,0.22972,0.153147,0.0765733,0.0765733,0.0765733
6.99517,4.47361,3.24144,1.69811,1.06667,4.05584,1.26454,6.25324,9.618,-3.22759,4.98803,-9.53509,0.773506,0.113803,0.113803,0.0758687,0.0379344,0.0379344,0.0379344
7.0003,4.3813,3.14918,1.62023,1.04254,3.97448,1.26984,7.52065,8.74205,-3.25151,5.12768,-8.26108,1.42652,-0.00706858,-0.00706858,-0.00471239,-0.00235619,-0.00235619,-0.00235619
7.00524,4.28279,3.05248,1.54262,1.01271,3.89972,1.2629,6.48262,9.92224,-3.2387,5.51423,-9.87001,1.72199,-0.123463,-0.123463,-0.0823088,-0.0411544,-0.0411544,-0.0411544
7.01026,4.16969,2.93181,1.45944,0.973673,3.84074,1.24455,8.22024,10.7615,-2.60809,5.90142,-9.40002,2.3079,-0.241735,-0.241735,-0.161157,-0.0805784,-0.0805784,-0.0805784
7.01523,4.05365,2.81428,1.37482,0.948724,3.78142,1.21452,6.90709,9.38535,-3.25318,5.02136,-9.39412,2.65328,-0.358814,-0.358814,-0.239209,-0.119605,-0.119605,-0.119605
7.02023,3.94344,2.71992,1.29493,0.921521,3.72696,1.17225,7.76164,9.77104,-2.41809,5.65678,-9.82682,3.22246,-0.476578,-0.476578,-0.317719,-0.158859,-0.158859,-0.158859
7.02528,3.81813,2.60263,1.20839,0.881847,3.67216,1.12278,8.12089,10.871,-2.8446,5.77922,-9.02542,3.2621,-0.595489,-0.595489,-0.396993,-0.198496,-0.198496,-0.198496
7.03026,3.68853,2.48796,1.1304,0.829336,3.61775,1.07307,7.8717,10.4248,-2.40906,7.00233,-9.51627,3.29289,-0.712716,-0.712716,-0.475144,-0.237572,-0.237572,-0.237572
7.0352,3.53684,2.39356,1.06373,0.78227,3.58156,1.0232,9.7373,10.3047,-3.08814,5.90672,-10.024,3.35648,-0.828958,-0.828958,-0.552639,-0.276319,-0.276319,-0.276319
7.04032,3.38082,2.28608,0.993942,0.75372,3.55663,0.973478,8.65602,11.3589,-2.15514,5.81438,-10.5883,3.35522,-0.949383,-0.949383,-0.632922,-0.316461,-0.316461,-0.316461
7.04528,3.24157,2.183,0.91562,0.752437,3.52754,0.923771,8.91841,10.0965,-2.4954,3.93229,-9.82907,3.46033,-1.06599,-1.06599,-0.710657,-0.355329,-0.355329,-0.355329
7.05018,3.11025,2.09167,0.840768,0.728351,3.47455,0.874336,7.84759,10.4992,-2.14695,6.44638,-8.51558,3.39934,-1.18111,-1.18111,-0.78741,-0.393705,-0.393705,-0.393705
7.05522,2.99612,2.00959,0.769347,0.679875,3.40457,0.826166,7.96594,10.6176,-2.06805,6.48583,-8.47613,3.43879,-1.29946,-1.29946,-0.866306,-0.433153,-0.433153,-0.433153
7.06018,2.87052,1.90319,0.690064,0.642932,3.35407,0.783144,8.51179,11.3959,-1.90895,5.39027,-8.95897,3.12983,-1.41585,-1.41585,-0.943898,-0.471949,-0.471949,-0.471949
7.06518,2.74371,1.80297,0.617492,0.620123,3.30038,0.744069,8.62903,11.5131,-1.83079,5.42935,-8.91989,3.16891,-1.53309,-1.53309,-1.02206,-0.511029,-0.511029,-0.511029
7.07017,2.61785,1.69628,0.548578,0.576615,3.25374,0.704436,8.42286,11.303,-2.42374,6.76,-9.0134,3.27412,-1.65,-1.65,-1.1,-0.549999,-0.549999,-0.549999
7.07518,2.48358,1.58617,0.480691,0.522278,3.20793,0.665318,9.52513,12.0468,-1.8565,6.18637,-9.06539,3.19729,-1.76727,-1.76727,-1.17818,-0.589091,-0.589091,-0.589091
7.08021,2.35707,1.46127,0.406463,0.475164,3.15961,0.627611,8.07465,12.716,-1.76763,6.5071,-8.77778,3.21994,-1.88491,-1.88491,-1.2566,-0.628302,-0.628302,-0.628302
7.0853,2.2323,1.34491,0.338471,0.424439,3.11962,0.597397,9.44649,11.4283,-2.25265,7.08494,-9.34256,2.6717,-2.00383,-2.00383,-1.33588,-0.667942,-0.667942,-0.667942
7.09019,2.11598,1.25792,0.258661,0.381897,3.07497,0.570126,7.93733,10.9869,-0.512923,5.98862,-8.51794,2.9747,-2.11795,-2.11795,-1.41197,-0.705983,-0.705983,-0.705983
7.09525,2.0034,1.16184,0.182243,0.344064,3.01348,0.543863,9.08757,12.2002,-2.32364,6.69862,-7.70858,2.57518,-2.23591,-2.23591,-1.49061,-0.745304,-0.745304,-0.745304
7.10016,1.87842,1.05054,0.111107,0.30254,2.95545,0.532576,9.03248,12.2357,-0.968343,5.85077,-8.76343,1.73561,-2.35024,-2.35024,-1.56683,-0.783413,-0.783413,-0.783413
7.10517,1.73453,0.927967,0.0170432,0.274242,2.92242,0.541815,10.3468,12.7738,-0.575077,5.31001,-9.11375,0.756011,-2.46675,-2.46675,-1.6445,-0.822251,-0.822251,-0.822251
7.11018,1.58715,0.815462,-0.0743797,0.264869,2.87914,0.557649,10.4631,12.8901,-0.497504,5.3488,-9.07496,0.794798,-2.58311,-2.58311,-1.72208,-0.861038,-0.861038,-0.861038
7.11522,1.44943,0.680462,-0.166763,0.243593,2.8337,0.573213,9.35467,13.1292,-1.09882,6.20748,-7.96788,0.154803,-2.70001,-2.70001,-1.80001,-0.900003,-0.900003,-0.900003
7.12023,1.33204,0.571991,-0.235799,0.222365,2.76558,0.580946,9.4707,13.2452,-1.02147,6.24616,-7.9292,0.193481,-2.81604,-2.81604,-1.87736,-0.938681,-0.938681,-0.938681
7.12519,1.21559,0.469841,-0.311301,0.182596,2.70627,0.566933,9.03775,12.4458,-0.51864,7.79136,-7.81644,0.198595,-2.93075,-2.93075,-1.95383,-0.976915,-0.976915,-0.976915
7.13019,1.08027,0.382329,-0.372231,0.127239,2.64658,0.527187,10.6898,12.7819,-1.60998,7.49036,-7.86076,0.344718,-3.04619,-3.04619,-2.0308,-1.0154,-1.0154,-1.0154
7.13528,0.929131,0.291541,-0.420567,0.0724135,2.58463,0.465354,10.8071,12.8993,-1.53176,7.52947,-7.82165,0.383829,-3.16353,-3.16353,-2.10902,-1.05451,-1.05451,-1.05451
7.14018,0.779133,0.176012,-0.482669,0.0290192,2.52483,0.398134,9.87185,12.9687,-1.32701,5.71234,-6.74906,-0.158184,-3.27629,-3.27629,-2.18419,-1.0921,-1.0921,-1.0921
7.14525,0.656575,0.0652177,-0.549172,0.00041324,2.48011,0.328556,9.21214,13.2506,-0.927502,7.40716,-9.57508,-0.061401,-3.39276,-3.39276,-2.26184,-1.13092,-1.13092,-1.13092
7.15025,0.544298,-0.0384262,-0.615103,-0.0428407,2.46311,0.25446,9.32679,13.3653,-0.851068,7.44538,-9.53686,-0.023184,-3.50741,-3.50741,-2.33827,-1.16914,-1.16914,-1.16914
7.15518,0.402497,-0.160784,-0.696478,-0.118052,2.44853,0.183882,10.8186,13.5609,-0.0798754,9.62751,-8.82865,-0.316773,-3.62024,-3.62024,-2.41349,-1.20675,-1.20675,-1.20675
7.16018,0.272892,-0.265225,-0.781838,-0.204263,2.41006,0.116357,10.9328,13.6751,-0.00373262,9.66558,-8.79058,-0.278701,-3.73446,-3.73446,-2.48964,-1.24482,-1.24482,-1.24482
7.16519,0.150623,-0.380175,-0.865538,-0.265296,2.37594,0.0508231,10.8028,13.7617,-0.575492,7.79925,-8.52891,-0.389671,-3.84867,-3.84867,-2.56578,-1.28289,-1.28289,-1.28289
7.1702,0.0283238,-0.504046,-0.953092,-0.301587,2.33625,0.00550352,10.6252,13.5644,-0.0940494,6.9844,-8.06864,-1.85864,-3.96264,-3.96264,-2.64176,-1.32088,-1.32088,-1.32088
7.17525,-0.081634,-0.595423,-1.03001,-0.319929,2.27806,-0.0221493,10.7398,13.6791,-0.0176262,7.02261,-8.03043,-1.82043,-4.07728,-4.07728,-2.71818,-1.35909,-1.35909,-1.35909
7.18019,-0.212824,-0.715245,-1.11737,-0.336827,2.21878,-0.0391722,11.2733,15.0557,0.698597,6.27331,-6.75941,-2.66909,-4.18917,-4.18917,-2.79278,-1.39639,-1.39639,-1.39639
7.18525,-0.344696,-0.866725,-1.21636,-0.365368,2.12752,-0.0528488,10.7375,16.1944,0.781098,7.98398,-6.0589,-2.19214,-4.30351,-4.30351,-2.86901,-1.4345,-1.4345,-1.4345
7.19041,-0.462015,-1.0167,-1.30753,-0.411109,2.02476,-0.0735648,10.8539,16.3107,0.858648,8.02276,-6.02012,-2.15336,-4.41984,-4.41984,-2.94656,-1.47328,-1.47328,-1.47328
7.19571,-0.590588,-1.1586,-1.40395,-0.439544,1.94711,-0.102802,10.6106,14.5309,0.965271,6.00905,-6.59311,-1.48435,-4.53902,-4.53902,-3.02601,-1.51301,-1.51301,-1.51301
7.20082,-0.701972,-1.27696,-1.47941,-0.450564,1.87657,-0.13834,9.66925,15.5044,-0.170523,7.33065,-6.77019,-1.65315,-4.65363,-4.65363,-3.10242,-1.55121,-1.55121,-1.55121
7.20568,-0.819778,-1.40443,-1.54385,-0.472328,1.82214,-0.177346,10.7157,15.5304,0.33668,6.34845,-7.42119,-1.13667,-4.76235,-4.76235,-3.1749,-1.58745,-1.58745,-1.58745
7.21037,-0.947901,-1.52009,-1.61557,-0.513257,1.7781,-0.221543,10.123,14.9179,0.611272,8.37054,-7.21242,-1.23426,-4.86701,-4.86701,-3.24467,-1.62234,-1.62234,-1.62234
7.21534,-1.06963,-1.64143,-1.6929,-0.56202,1.73829,-0.281321,10.0484,16.2105,0.960897,7.14057,-7.44051,0.168809,-4.97763,-4.97763,-3.31842,-1.65921,-1.65921,-1.65921
7.22028,-1.19671,-1.77471,-1.77137,-0.595038,1.6793,-0.34027,10.4772,16.1981,0.875157,7.04464,-6.21992,-1.1774,-5.08728,-5.08728,-3.39152,-1.69576,-1.69576,-1.69576
7.22527,-1.3316,-1.90982,-1.85202,-0.629241,1.61016,-0.395278,10.8989,15.9775,0.904899,7.45405,-6.10031,-0.146985,-5.19772,-5.19772,-3.46515,-1.73257,-1.73257,-1.73257
7.23021,-1.47571,-2.02476,-1.9327,-0.652693,1.54279,-0.447514,11.5398,15.669,1.5586,6.48852,-6.55248,-1.22844,-5.30675,-5.30675,-3.53783,-1.76892,-1.76892,-1.76892
7.23521,-1.62781,-2.12622,-2.00201,-0.684583,1.49055,-0.469606,11.7917,15.1328,0.275545,7.70095,-6.59033,-2.48345,-5.41678,-5.41678,-3.61118,-1.80559,-1.80559,-1.80559
7.2402,-1.77802,-2.23708,-2.06427,-0.737212,1.42865,-0.477555,11.4796,16.4676,0.971346,8.0852,-5.85832,-2.25652,-5.52625,-5.52625,-3.68417,-1.84208,-1.84208,-1.84208
7.2455,-1.91335,-2.34713,-2.12569,-0.784674,1.35643,-0.48879,11.5955,16.5836,1.04861,8.12384,-5.81968,-2.21788,-5.64215,-5.64215,-3.76143,-1.88072,-1.88072,-1.88072
7.25028,-2.06746,-2.45596,-2.18919,-0.830728,1.28977,-0.505377,12.3774,16.1558,1.28528,7.73629,-5.31299,-1.75259,-5.74635,-5.74635,-3.8309,-1.91545,-1.91545,-1.91545
7.25539,-2.22017,-2.54809,-2.25178,-0.863819,1.20918,-0.529002,12.4884,16.2669,1.3593,7.7733,-5.27598,-1.71558,-5.85738,-5.85738,-3.90492,-1.95246,-1.95246,-1.95246
7.26024,-2.36816,-2.64386,-2.31992,-0.888809,1.16,-0.551251,11.2853,15.7966,1.52755,6.71535,-7.07085,-1.83789,-5.96241,-5.96241,-3.97494,-1.98747,-1.98747,-1.98747
7.26519,-2.50471,-2.74887,-2.39232,-0.901535,1.13817,-0.590127,11.7271,16.723,1.62595,6.90828,-6.97728,-0.510597,-6.06925,-6.06925,-4.04617,-2.02308,-2.02308,-2.02308
7.27024,-2.62648,-2.8559,-2.4638,-0.908049,1.09686,-0.643426,11.8357,16.8317,1.69836,6.94449,-6.94107,-0.47439,-6.17787,-6.17787,-4.11858,-2.05929,-2.05929,-2.05929
7.27519,-2.76697,-2.96922,-2.53701,-0.922625,1.06705,-0.686122,12.0324,15.9133,1.33228,6.93017,-6.76495,-1.15939,-6.28396,-6.28396,-4.18931,-2.09465,-2.09465,-2.09465
7.28024,-2.89076,-3.06813,-2.61542,-0.941148,0.991537,-0.714144,11.9157,16.7028,2.58502,7.61196,-4.11252,-1.87692,-6.39181,-6.39181,-4.2612,-2.1306,-2.1306,-2.1306
7.28531,-3.00833,-3.16538,-2.70345,-0.965537,0.881028,-0.735165,12.0236,16.8107,2.65693,7.64792,-4.07656,-1.84096,-6.49967,-6.49967,-4.33311,-2.16656,-2.16656,-2.16656
7.29016,-3.14295,-3.27059,-2.79055,-1.01088,0.798714,-0.760835,11.5078,16.4682,2.43705,8.5847,-4.56394,-1.50034,-6.60247,-6.60247,-4.40165,-2.20082,-2.20082,-2.20082
7.2954,-3.2676,-3.36089,-2.8656,-1.05481,0.730225,-0.800304,11.8193,16.3346,1.96532,8.1165,-5.63658,-0.511257,-6.71311,-6.71311,-4.47541,-2.2377,-2.2377,-2.2377
7.30041,-3.38455,-3.4473,-2.93552,-1.08989,0.662997,-0.849535,11.9247,16.4399,2.03555,8.15162,-5.60146,-0.476139,-6.81846,-6.81846,-4.54564,-2.27282,-2.27282,-2.27282
7.30525,-3.5363,-3.54757,-3.00828,-1.13009,0.620165,-0.893939,13.0032,16.2655,1.87533,7.78797,-6.27147,-0.715586,-6.91984,-6.91984,-4.61323,-2.30661,-2.30661,-2.30661
7.3106,-3.68223,-3.6229,-3.06793,-1.15714,0.572688,-0.935245,13.1148,16.3771,1.94973,7.82517,-6.23427,-0.678387,-7.03144,-7.03144,-4.68763,-2.34381,-2.34381,-2.34381
7.31532,-3.85421,-3.70665,-3.13599,-1.20267,0.54345,-0.961955,13.2168,16.4239,2.7654,8.37949,-6.05255,-1.81319,-7.12948,-7.12948,-4.75299,-2.37649,-2.37649,-2.37649
7.32034,-3.99675,-3.78301,-3.20445,-1.2558,0.513106,-0.954389,12.2529,16.5475,2.28496,9.52363,-6.58097,-3.36005,-7.23332,-7.23332,-4.82222,-2.41111,-2.41111,-2.41111
7.32536,-4.12538,-3.87089,-3.2798,-1.31613,0.466251,-0.942134,12.8724,17.2537,3.18571,8.79633,-5.32935,-2.33199,-7.33672,-7.33672,-4.89115,-2.44557,-2.44557,-2.44557
7.33024,-4.24938,-3.96767,-3.35843,-1.37727,0.404756,-0.957979,11.826,16.7628,2.32237,9.91437,-5.08071,-1.24707,-7.43679,-7.43679,-4.95786,-2.47893,-2.47893,-2.47893
7.33515,-4.34598,-4.0465,-3.42079,-1.44666,0.332685,-0.988744,11.9262,16.863,2.3892,9.94779,-5.04729,-1.21365,-7.53704,-7.53704,-5.02469,-2.51235,-2.51235,-2.51235
