time,est_tau1,est_tau2,est_tau3,est_tau4,est_tau5,est_tau6,meas_tau1,meas_tau2,meas_tau3,meas_tau4,meas_tau5,meas_tau6,gt_tau1,gt_tau2,gt_tau3,gt_tau4,gt_tau5,gt_tau6
3.14531,0.566663,-1.07136,-0.616563,-0.194248,-1.4612,-0.278967,-3.92424,19.1917,7.60342,-3.53556,12.4117,3.0636,0,0,0,0,0,0
3.15029,0.531791,-1.15972,-0.619803,-0.191982,-1.51312,-0.285037,-3.92424,19.1917,7.60342,-3.53556,12.4117,3.0636,0,0,0,0,0,0
3.15532,0.504661,-1.24624,-0.611321,-0.186245,-1.5656,-0.286786,-4.81862,18.3446,8.11338,-1.50696,12.6353,5.05908,0,0,0,0,0,0
3.1603,0.520439,-1.31795,-0.603343,-0.201293,-1.61761,-0.307443,-4.81862,18.3446,8.11338,-1.50696,12.6353,5.05908,0,0,0,0,0,0
3.16532,0.570326,-1.37163,-0.595174,-0.230363,-1.67008,-0.339798,-3.93212,17.2848,9.39246,-3.41964,12.9913,4.31388,0,0,0,0,0,0
3.17032,0.611939,-1.38062,-0.620129,-0.251948,-1.72242,-0.374178,-4.55464,16.9775,8.83025,-2.22732,12.6518,3.96612,0,0,0,0,0,0
3.17531,0.66739,-1.34717,-0.659327,-0.278625,-1.77467,-0.407209,-3.47508,17.1075,8.88041,-3.51072,12.3041,4.19796,0,0,0,0,0,0
3.18033,0.693132,-1.28489,-0.705911,-0.296304,-1.8272,-0.440103,-3.93606,17.1981,8.01724,-2.49228,12.4945,3.37824,0,0,0,0,0,0
3.18532,0.713079,-1.21112,-0.738771,-0.317853,-1.87939,-0.465141,-4.13306,17.005,8.21161,-3.09672,11.9646,3.22092,0,0,0,0,0,0
3.19032,0.735615,-1.1293,-0.764666,-0.334054,-1.9316,-0.481896,-4.13306,17.005,8.21161,-3.09672,11.9646,3.22092,0,0,0,0,0,0
3.19532,0.758773,-1.04384,-0.784998,-0.344316,-1.98372,-0.491658,-3.60904,16.8317,8.27222,-2.90628,11.6665,5.11704,0,0,0,0,0,0
3.2003,0.762115,-0.956173,-0.802164,-0.3502,-2.0355,-0.516206,-3.60904,16.8317,8.27222,-2.90628,11.6665,5.11704,0,0,0,0,0,0
3.2053,0.748353,-0.867403,-0.817136,-0.351447,-2.08735,-0.549572,-4.55858,17.403,6.66501,-3.2706,10.4328,4.7196,0,0,0,0,0,0
3.21031,0.75558,-0.783909,-0.793106,-0.344494,-2.13896,-0.585463,-4.55858,17.403,6.66501,-3.2706,10.4328,4.7196,0,0,0,0,0,0
3.2153,0.780049,-0.708512,-0.742782,-0.330948,-2.18992,-0.622669,-4.67678,17.4857,7.59715,-3.66804,10.9296,3.4362,0,0,0,0,0,0
3.22032,0.822127,-0.643583,-0.69523,-0.309273,-2.24071,-0.652452,-4.67678,17.4857,7.59715,-3.66804,10.9296,3.4362,0,0,0,0,0,0
3.2253,0.874022,-0.59135,-0.652149,-0.282967,-2.29045,-0.674023,-4.40886,16.9302,7.41114,-3.91644,11.2277,2.53368,0,0,0,0,0,0
3.23032,0.922397,-0.536006,-0.606732,-0.251275,-2.33989,-0.677262,-4.40886,16.9302,7.41114,-3.91644,11.2277,2.53368,0,0,0,0,0,0
3.23532,0.965223,-0.478933,-0.560114,-0.216438,-2.38815,-0.664099,-4.73982,17.0208,7.68911,-2.78208,11.3022,4.72788,0,0,0,0,0,0
3.24031,1.01681,-0.423025,-0.519096,-0.187988,-2.43515,-0.662971,-4.7674,16.9696,7.07883,-3.79224,11.327,3.77568,0,0,0,0,0,0
3.24532,1.07184,-0.367772,-0.470244,-0.156799,-2.48096,-0.661403,-3.60904,16.7135,7.52818,-4.15656,10.5984,4.24764,0,0,0,0,0,0
3.25031,1.08583,-0.308555,-0.425058,-0.1224,-2.52205,-0.665754,-4.41674,16.5283,7.06838,-3.78396,10.408,3.12984,0,0,0,0,0,0
3.2553,1.09748,-0.243084,-0.372981,-0.0896732,-2.55482,-0.661843,-4.01092,16.2998,8.32656,-3.01392,9.8946,4.38012,0,0,0,0,0,0
3.26031,1.0884,-0.174616,-0.346977,-0.0646721,-2.57344,-0.664121,-3.54206,16.5401,7.90856,-3.13812,10.292,3.36168,0,0,0,0,0,0
3.26532,1.04306,-0.110578,-0.335394,-0.0438118,-2.58292,-0.658494,-3.54206,16.5401,7.90856,-3.13812,10.292,3.36168,0,0,0,0,0,0
3.27032,0.973641,-0.0526952,-0.337349,-0.0253556,-2.58467,-0.645483,-3.70754,16.879,8.2346,-3.11328,11.4098,4.18968,0,0,0,0,0,0
3.27532,0.899558,-0.00449187,-0.357349,-0.0104881,-2.59254,-0.636009,-3.70754,16.879,8.2346,-3.11328,11.4098,4.18968,0,0,0,0,0,0
3.28033,0.825373,0.0362098,-0.390477,0.000561191,-2.60497,-0.629505,-4.14488,17.0563,7.76017,-3.8916,11.1449,4.0158,0,0,0,0,0,0
3.28531,0.768255,0.0681705,-0.419733,0.01647,-2.61733,-0.624352,-4.14488,17.0563,7.76017,-3.8916,11.1449,4.0158,0,0,0,0,0,0
3.2903,0.723985,0.0933553,-0.444916,0.0355493,-2.62926,-0.620898,-5.0038,17.5448,7.80406,-2.24388,10.7309,3.59352,0,0,0,0,0,0
3.2953,0.725757,0.100047,-0.467689,0.0395083,-2.63622,-0.614692,-5.0038,17.5448,7.80406,-2.24388,10.7309,3.59352,0,0,0,0,0,0
3.30031,0.764786,0.0898237,-0.488628,0.0314275,-2.63906,-0.606672,-4.98804,18.1989,7.66403,-3.0636,10.3417,2.53368,0,0,0,0,0,0
3.30532,0.827938,0.0483966,-0.505305,0.0214729,-2.63368,-0.585284,-4.98804,18.1989,7.66403,-3.0636,10.3417,2.53368,0,0,0,0,0,0
3.31031,0.901735,-0.0126584,-0.519116,0.00932328,-2.62121,-0.555353,-4.28278,18.4707,8.0047,-2.1528,10.822,4.18968,0,0,0,0,0,0
3.31531,0.961695,-0.0850971,-0.535989,-0.0149452,-2.6082,-0.534692,-4.28278,18.4707,8.0047,-2.1528,10.822,4.18968,0,0,0,0,0,0
3.32031,1.01015,-0.162544,-0.553827,-0.046905,-2.59462,-0.523313,-3.56964,18.2422,7.87094,-3.07188,10.9544,3.933,0,0,0,0,0,0
3.32531,1.02065,-0.239505,-0.568217,-0.0771882,-2.5822,-0.516764,-4.22762,17.4857,7.76226,-3.12156,9.28188,4.10688,0,0,0,0,0,0
3.33031,1.02567,-0.304479,-0.575988,-0.103403,-2.55318,-0.513684,-4.22762,17.4857,7.76226,-3.12156,9.28188,4.10688,0,0,0,0,0,0
3.33531,1.02421,-0.357298,-0.578142,-0.124515,-2.51524,-0.511985,-3.8218,17.6197,7.60969,-2.90628,10.7226,3.0636,0,0,0,0,0,0
3.34032,1.00481,-0.40199,-0.571963,-0.143829,-2.48053,-0.499147,-3.8218,17.6197,7.60969,-2.90628,10.7226,3.0636,0,0,0,0,0,0
3.34532,0.971586,-0.440475,-0.559283,-0.161645,-2.44954,-0.478053,-4.31824,16.5047,8.38926,-3.32856,11.2194,5.175,0,0,0,0,0,0
3.3503,0.945668,-0.442696,-0.559138,-0.175671,-2.42571,-0.475086,-3.66814,16.1146,8.31193,-2.74896,10.9462,4.45464,0,0,0,0,0,0
3.3553,0.905606,-0.405145,-0.567125,-0.193805,-2.40547,-0.480066,-3.66814,16.1146,8.31193,-2.74896,10.9462,4.45464,0,0,0,0,0,0
3.36022,0.858529,-0.344252,-0.582201,-0.214619,-2.3889,-0.492478,-5.72876,15.9294,7.92737,-3.53556,11.0786,4.347,0,0,0,0,0,0
3.36518,0.879514,-0.269364,-0.593656,-0.230476,-2.37756,-0.508686,-4.35764,15.7285,8.24505,-3.17952,11.741,3.34512,0,0,0,0,0,0
3.37032,0.90417,-0.183743,-0.610774,-0.247365,-2.37927,-0.515395,-4.35764,15.7285,8.24505,-3.17952,11.741,3.34512,0,0,0,0,0,0
3.3753,0.927101,-0.097635,-0.632656,-0.26377,-2.39293,-0.512553,-3.56964,16.4022,8.01724,-2.90628,10.9627,3.96612,0,0,0,0,0,0
3.38032,0.918988,-0.0155765,-0.654599,-0.282585,-2.40753,-0.509571,-3.56964,16.4022,8.01724,-2.90628,10.9627,3.96612,0,0,0,0,0,0
3.38532,0.883869,0.0596706,-0.677386,-0.302211,-2.42289,-0.506918,-4.73194,16.5559,7.38606,-2.75724,11.2111,4.83552,0,0,0,0,0,0
3.39031,0.872112,0.124215,-0.686418,-0.324245,-2.44221,-0.516577,-4.05426,16.3865,8.52511,-2.47572,12.2461,4.52088,0,0,0,0,0,0
3.39532,0.855761,0.184542,-0.709458,-0.350656,-2.47312,-0.531822,-4.05426,16.3865,8.52511,-2.47572,12.2461,4.52088,0,0,0,0,0,0
3.4003,0.836333,0.241143,-0.741578,-0.379524,-2.50995,-0.55054,-4.51918,16.4613,7.78734,-3.61008,10.8965,4.35528,0,0,0,0,0,0
3.40531,0.830907,0.294221,-0.761524,-0.398559,-2.54235,-0.570512,-3.83362,16.9775,7.86676,-3.3534,11.8238,3.04704,0,0,0,0,0,0
3.41033,0.817207,0.331291,-0.774632,-0.409197,-2.57787,-0.578445,-3.83362,16.9775,7.86676,-3.3534,11.8238,3.04704,0,0,0,0,0,0
3.41532,0.7989,0.352344,-0.783126,-0.411159,-2.61535,-0.57702,-4.9053,16.4456,8.26386,-3.01392,12.3124,3.73428,0,0,0,0,0,0
3.4203,0.815021,0.371874,-0.798852,-0.409719,-2.65635,-0.576815,-4.11336,16.1855,7.34426,-3.17124,11.3353,4.31388,0,0,0,0,0,0
3.42532,0.831844,0.394116,-0.798684,-0.403643,-2.69603,-0.585699,-4.75558,16.3274,7.4822,-2.4426,11.0041,2.95596,0,0,0,0,0,0
3.43031,0.873885,0.414848,-0.787322,-0.401636,-2.73157,-0.586441,-3.35688,16.4377,8.26595,-3.16296,11.5837,2.59164,0,0,0,0,0,0
3.43533,0.880658,0.428175,-0.788735,-0.395594,-2.76735,-0.575764,-3.743,16.2407,7.32545,-4.20624,12.064,2.7324,0,0,0,0,0,0
3.4403,0.875773,0.440354,-0.777611,-0.373956,-2.80546,-0.555977,-4.4916,16.0122,7.59715,-2.59164,11.0621,3.41136,0,0,0,0,0,0
3.44532,0.888509,0.457762,-0.761678,-0.357495,-2.84001,-0.535981,-4.08184,15.9806,7.09346,-2.10312,9.15768,3.75912,0,0,0,0,0,0
3.4503,0.901585,0.476865,-0.73253,-0.351331,-2.85101,-0.520488,-5.01562,16.2604,7.32754,-3.94956,10.9627,4.23936,0,0,0,0,0,0
3.4553,0.949387,0.492057,-0.698365,-0.332784,-2.85968,-0.514716,-6.62708,16.1973,8.52093,-5.53932,9.9774,4.4712,0,0,0,0,0,0
3.46033,1.05689,0.507724,-0.687733,-0.293611,-2.85381,-0.519561,-4.85408,16.0594,7.80197,-3.99924,11.7742,2.91456,0,0,0,0,0,0
3.46531,1.15116,0.528393,-0.67683,-0.253708,-2.85734,-0.513191,-4.89348,17.1154,8.06113,-3.65976,12.6518,3.519,0,0,0,0,0,0
3.47033,1.2337,0.531029,-0.669062,-0.215527,-2.87774,-0.502049,-4.23156,17.3399,8.22206,-3.51072,11.6168,3.8502,0,0,0,0,0,0
3.47531,1.28135,0.512818,-0.668367,-0.181103,-2.89905,-0.489394,-4.22368,17.2769,8.51884,-2.63304,10.5073,4.53744,0,0,0,0,0,0
3.4803,1.30154,0.478355,-0.681999,-0.156481,-2.90944,-0.483625,-4.72406,17.2572,7.70792,-3.22092,11.534,3.90816,0,0,0,0,0,0
3.4853,1.31908,0.435024,-0.686689,-0.135983,-2.92226,-0.476941,-3.96364,17.3124,8.93893,-3.11328,11.3519,4.0572,0,0,0,0,0,0
3.49032,1.3045,0.386098,-0.713376,-0.118613,-2.93439,-0.472643,-4.63344,17.3005,7.98589,-4.33872,11.4761,3.82536,0,0,0,0,0,0
3.4953,1.28985,0.336927,-0.73247,-0.092052,-2.94625,-0.467562,-3.51842,16.7411,7.99216,-3.44448,11.6417,4.0986,0,0,0,0,0,0
3.50035,1.235,0.300468,-0.744898,-0.0667371,-2.95982,-0.46437,-4.10154,15.9215,8.30148,-2.9394,12.5608,4.94316,0,0,0,0,0,0
3.5053,1.1781,0.296368,-0.758943,-0.0485558,-2.98444,-0.473244,-4.30248,15.6182,8.20325,-3.75912,11.8073,4.93488,0,0,0,0,0,0
3.51034,1.12742,0.327944,-0.769848,-0.0291986,-3.0102,-0.49135,-4.29854,15.5236,7.93364,-2.41776,11.4595,4.58712,0,0,0,0,0,0
3.51523,1.08476,0.385814,-0.768432,-0.0232346,-3.03111,-0.512185,-4.3143,16.0949,7.72464,-3.29544,12.2047,3.99096,0,0,0,0,0,0
3.52024,1.04552,0.447231,-0.754858,-0.0187538,-3.05692,-0.530421,-5.01562,16.2683,7.95454,-2.50884,10.7474,3.40308,0,0,0,0,0,0
3.52528,1.03914,0.505186,-0.737785,-0.0275067,-3.07083,-0.539261,-4.8659,16.8671,7.524,-3.94128,10.557,5.32404,0,0,0,0,0,0
3.53031,1.05258,0.544626,-0.710003,-0.0297738,-3.07177,-0.561759,-4.8659,16.8671,7.524,-3.94128,10.557,5.32404,0,0,0,0,0,0
3.53531,1.07915,0.564059,-0.677168,-0.0262016,-3.06187,-0.592503,-4.02668,17.1193,7.92946,-3.26232,10.8634,4.52088,0,0,0,0,0,0
3.54033,1.0842,0.563727,-0.648541,-0.0251137,-3.04634,-0.622654,-4.02668,17.1193,7.92946,-3.26232,10.8634,4.52088,0,0,0,0,0,0
3.5453,1.06912,0.546172,-0.623979,-0.0257095,-3.02673,-0.651854,-5.6736,16.9026,7.39442,-4.40496,11.8238,4.13172,0,0,0,0,0,0
3.55021,1.1014,0.522018,-0.589864,-0.0138051,-3.01483,-0.676389,-3.88878,16.9065,7.88348,-3.32856,10.4328,4.13172,0,0,0,0,0,0
3.55534,1.109,0.49134,-0.559276,-0.00371275,-2.99324,-0.6971,-4.70436,16.9144,8.16563,-4.52088,10.8965,4.20624,0,0,0,0,0,0
3.56031,1.12659,0.45539,-0.543277,0.017452,-2.97098,-0.715364,-5.51206,16.3352,8.17817,-3.44448,10.7474,5.4648,0,0,0,0,0,0
3.56533,1.18195,0.432263,-0.536549,0.0357648,-2.94575,-0.744851,-4.66102,15.7206,8.16981,-3.07188,10.9379,4.554,0,0,0,0,0,0
3.57032,1.23306,0.437198,-0.537511,0.0487744,-2.92006,-0.772674,-5.66178,15.5985,8.86996,-2.59164,11.0704,3.38652,0,0,0,0,0,0
3.5753,1.31056,0.467134,-0.563178,0.0496923,-2.89574,-0.786785,-4.31036,15.6733,8.10711,-3.67632,11.8156,4.13172,0,0,0,0,0,0
3.58033,1.35873,0.517285,-0.585922,0.053451,-2.8798,-0.79674,-5.0432,16.2289,7.83332,-3.30372,11.6996,4.4712,0,0,0,0,0,0
3.58532,1.41026,0.563557,-0.602991,0.0537488,-2.87186,-0.80622,-4.46796,16.3746,8.47077,-2.74896,10.2838,4.8852,0,0,0,0,0,0
3.59033,1.44186,0.597898,-0.63483,0.0428194,-2.85445,-0.821125,-4.78316,16.7726,7.34844,-3.03876,11.1035,4.79412,0,0,0,0,0,0
3.59533,1.46642,0.61077,-0.650369,0.024998,-2.83921,-0.838467,-5.01562,16.6662,7.48847,-1.81332,11.6831,3.1878,0,0,0,0,0,0
3.60032,1.49579,0.61688,-0.650525,-0.00792865,-2.8311,-0.8371,-5.01562,16.6662,7.48847,-1.81332,11.6831,3.1878,0,0,0,0,0,0
3.60532,1.52613,0.619287,-0.635563,-0.0481988,-2.8281,-0.819094,-4.08972,16.9105,7.25439,-4.4298,11.1283,4.91832,0,0,0,0,0,0
3.61033,1.52096,0.610503,-0.603637,-0.0761359,-2.82378,-0.808856,-4.53888,16.6504,7.54281,-3.21264,11.8487,5.175,0,0,0,0,0,0
3.61532,1.50513,0.596728,-0.567691,-0.101666,-2.82853,-0.808502,-4.4128,15.8309,7.82078,-3.5604,12.1385,4.53744,0,0,0,0,0,0
3.62034,1.47529,0.604065,-0.533577,-0.122265,-2.84367,-0.809315,-4.9447,14.9878,7.61178,-2.68272,10.7474,3.17952,0,0,0,0,0,0
3.62531,1.45785,0.645713,-0.499512,-0.147624,-2.85078,-0.794497,-4.00304,15.9806,7.76644,-3.7674,11.3105,5.44824,0,0,0,0,0,0
3.6303,1.41836,0.68874,-0.469628,-0.164774,-2.8587,-0.793919,-4.48372,15.8979,7.87303,-3.36168,12.5276,5.19156,0,0,0,0,0,0
3.63533,1.37959,0.730211,-0.449172,-0.178825,-2.88187,-0.803579,-4.54282,16.024,7.88557,-5.0094,11.7824,5.58072,0,0,0,0,0,0
3.64034,1.34385,0.764219,-0.438504,-0.16977,-2.90787,-0.824855,-4.24338,16.5638,8.21788,-4.79412,12.1468,3.70944,0,0,0,0,0,0
3.64531,1.30125,0.774227,-0.447221,-0.14501,-2.93854,-0.833776,-6.20156,16.9302,8.08621,-3.4776,11.443,4.04892,0,0,0,0,0,0
3.65033,1.32565,0.763134,-0.464269,-0.121878,-2.96599,-0.836494,-5.0432,16.4337,8.1092,-4.2642,11.7328,6.13548,0,0,0,0,0,0
3.65532,1.36175,0.752116,-0.483614,-0.0933833,-2.99173,-0.858399,-5.32294,16.5716,7.5449,-3.82536,10.7888,3.17124,0,0,0,0,0,0
3.66033,1.41516,0.742324,-0.486632,-0.0662076,-3.00648,-0.860173,-4.92894,16.7174,6.9179,-3.53556,11.7328,4.23108,0,0,0,0,0,0
3.66531,1.46108,0.727393,-0.462393,-0.0440717,-3.02254,-0.856603,-5.12988,15.7718,8.36418,-3.45276,11.0041,4.18968,0,0,0,0,0,0
3.67032,1.50758,0.730664,-0.452838,-0.0274368,-3.03015,-0.846856,-4.74376,15.957,8.19698,-3.46932,10.0188,5.65524,0,0,0,0,0,0
3.67524,1.54084,0.7458,-0.450789,-0.0142504,-3.01834,-0.851113,-4.8462,15.0705,7.07047,-4.44636,10.143,5.1336,0,0,0,0,0,0
3.6802,1.56833,0.787522,-0.430108,0.00802276,-2.99389,-0.860824,-4.6886,15.5906,7.82287,-3.19608,10.1927,3.3534,0,0,0,0,0,0
3.68534,1.58552,0.831464,-0.416754,0.0255288,-2.96207,-0.85443,-4.27884,16.6071,6.98896,-3.48588,10.3997,4.83552,0,0,0,0,0,0
3.69032,1.57559,0.845456,-0.392265,0.0405658,-2.92951,-0.852339,-2.92742,16.7332,7.18751,-2.97252,10.6812,4.35528,0,0,0,0,0,0
3.69531,1.50211,0.831142,-0.365897,0.0491856,-2.8981,-0.848615,-4.73982,16.879,7.68911,-3.04704,9.11628,3.75912,0,0,0,0,0,0
3.70035,1.44718,0.788444,-0.352218,0.0536615,-2.85773,-0.835952,-4.40886,17.1508,7.17497,-3.11328,9.37296,3.88332,0,0,0,0,0,0
3.70531,1.39964,0.72603,-0.33662,0.0542143,-2.81488,-0.81816,-4.40886,17.1508,7.17497,-3.11328,9.37296,3.88332,0,0,0,0,0,0
3.71033,1.35449,0.651565,-0.320906,0.05068,-2.76976,-0.796397,-5.22444,15.5,7.79988,-3.16296,10.3831,5.0508,0,0,0,0,0,0
3.71531,1.34774,0.600889,-0.315598,0.0447267,-2.72651,-0.785031,-5.22444,15.5,7.79988,-3.16296,10.3831,5.0508,0,0,0,0,0,0
3.72031,1.36886,0.576013,-0.317298,0.0369997,-2.68447,-0.782844,-4.48372,15.8979,7.97126,-4.4712,9.80352,4.09032,0,0,0,0,0,0
3.72533,1.38511,0.559538,-0.332965,0.0438735,-2.6418,-0.776649,-4.5704,15.5354,9.0079,-3.44448,10.2258,3.70116,0,0,0,0,0,0
3.73033,1.39594,0.561333,-0.380988,0.0482261,-2.60073,-0.76259,-4.81468,15.9846,7.34426,-3.17124,10.5156,5.6304,0,0,0,0,0,0
3.73532,1.41511,0.569332,-0.414225,0.0464322,-2.56244,-0.765196,-4.33794,16.4534,8.46868,-4.12344,9.78696,6.11064,0,0,0,0,0,0
3.74033,1.42298,0.567102,-0.461992,0.0504236,-2.52299,-0.78713,-4.5704,16.7292,8.01515,-2.99736,10.7392,5.37372,0,0,0,0,0,0
3.74533,1.4317,0.547579,-0.509605,0.0452092,-2.48887,-0.814095,-5.56328,17.6867,7.37143,-3.69288,11.2194,4.32216,0,0,0,0,0,0
3.75032,1.47559,0.492153,-0.54488,0.0419055,-2.46593,-0.833597,-5.05502,17.4463,7.96499,-2.09484,11.2774,5.70492,0,0,0,0,0,0
3.75534,1.52827,0.422834,-0.582629,0.0232058,-2.45509,-0.860736,-4.74376,16.7844,7.59297,-4.17312,10.8716,4.66164,0,0,0,0,0,0
3.76034,1.57059,0.356736,-0.611074,0.0153146,-2.44977,-0.884065,-4.925,17.0641,7.31291,-3.00564,11.2691,4.52088,0,0,0,0,0,0
3.76531,1.61104,0.290173,-0.624833,0.00381731,-2.45334,-0.902359,-4.75558,16.2604,7.27111,-2.88972,10.3086,4.347,0,0,0,0,0,0
3.77031,1.64654,0.240123,-0.623367,-0.0116015,-2.4528,-0.91452,-4.55858,15.3857,8.14055,-3.78396,11.2442,4.85208,0,0,0,0,0,0
3.77531,1.66771,0.227197,-0.629911,-0.0194594,-2.46126,-0.927489,-4.21974,16.615,7.38815,-3.0636,11.8156,5.98644,0,0,0,0,0,0
3.7803,1.66529,0.215155,-0.624369,-0.0289933,-2.48296,-0.952615,-4.45614,16.4062,7.79152,-3.95784,10.4494,3.13812,0,0,0,0,0,0
3.78533,1.64888,0.203484,-0.621557,-0.0297574,-2.50071,-0.955847,-4.61374,17.7576,7.36725,-4.13172,10.2838,4.13172,0,0,0,0,0,0
3.79033,1.62907,0.157235,-0.613147,-0.0198541,-2.51393,-0.951315,-4.77922,17.7142,7.46339,-4.72788,10.2175,4.66992,0,0,0,0,0,0
3.79532,1.61422,0.0913914,-0.604231,0.00431553,-2.52234,-0.946929,-4.26308,17.399,7.76644,-3.59352,9.58824,4.95144,0,0,0,0,0,0
3.80032,1.58964,0.0204882,-0.601599,0.0252292,-2.51885,-0.94608,-5.8903,17.2572,7.64313,-4.13172,10.5239,3.67632,0,0,0,0,0,0
3.80533,1.61632,-0.0505859,-0.600761,0.0477489,-2.51624,-0.932229,-4.4128,16.1304,7.87303,-4.347,11.0786,5.0094,0,0,0,0,0,0
3.81031,1.63256,-0.0967876,-0.603651,0.0735161,-2.52023,-0.923935,-5.07078,15.1651,8.35791,-2.74068,10.1927,5.31576,0,0,0,0,0,0
3.81533,1.66111,-0.094665,-0.621807,0.0854272,-2.5188,-0.924106,-5.04714,16.091,7.36098,-2.93112,10.8385,4.74444,0,0,0,0,0,0
