time,est_tau1,est_tau2,est_tau3,est_tau4,est_tau5,est_tau6,meas_tau1,meas_tau2,meas_tau3,meas_tau4,meas_tau5,meas_tau6,gt_tau1,gt_tau2,gt_tau3,gt_tau4,gt_tau5,gt_tau6
3.41033,0.830908,-0.124611,-0.53719,-0.326863,-2.91508,-0.563179,-3.83362,16.9775,7.86676,-3.3534,11.8238,3.04704,0,0,0,0,0,0
3.41532,0.84849,-0.11786,-0.545122,-0.309609,-3.00704,-0.527495,-4.9053,16.4456,8.26386,-3.01392,12.3124,3.73428,0,0,0,0,0,0
3.4203,0.869026,-0.104562,-0.547874,-0.29734,-3.06466,-0.569575,-4.11336,16.1855,7.34426,-3.17124,11.3353,4.31388,0,0,0,0,0,0
3.42532,0.886679,-0.0918793,-0.541976,-0.302272,-3.0589,-0.577993,-4.75558,16.3274,7.4822,-2.4426,11.0041,2.95596,0,0,0,0,0,0
3.43031,0.887328,-0.0816162,-0.547035,-0.302895,-3.06027,-0.505121,-3.35688,16.4377,8.26595,-3.16296,11.5837,2.59164,0,0,0,0,0,0
3.43533,0.860171,-0.0732402,-0.552881,-0.265213,-3.11511,-0.425926,-3.743,16.2407,7.32545,-4.20624,12.064,2.7324,0,0,0,0,0,0
3.4403,0.864962,-0.0605247,-0.549931,-0.241894,-3.14164,-0.381636,-4.4916,16.0122,7.59715,-2.59164,11.0621,3.41136,0,0,0,0,0,0
3.44532,0.878487,-0.044745,-0.543304,-0.270113,-3.02189,-0.39001,-4.08184,15.9806,7.09346,-2.10312,9.15768,3.75912,0,0,0,0,0,0
3.4503,0.905416,-0.0340589,-0.535733,-0.261366,-2.90654,-0.444187,-5.01562,16.2604,7.32754,-3.94956,10.9627,4.23936,0,0,0,0,0,0
3.4553,0.996458,-0.0241839,-0.544907,-0.171548,-2.83645,-0.531408,-6.62708,16.1973,8.52093,-5.53932,9.9774,4.4712,0,0,0,0,0,0
3.46033,1.07576,-0.0104688,-0.558083,-0.0811582,-2.81668,-0.536725,-4.85408,16.0594,7.80197,-3.99924,11.7742,2.91456,0,0,0,0,0,0
3.46531,1.10239,-0.00476298,-0.563187,-0.0496136,-2.93334,-0.479876,-4.89348,17.1154,8.06113,-3.65976,12.6518,3.519,0,0,0,0,0,0
3.47033,1.10708,-0.00857469,-0.570199,-0.0409683,-3.02528,-0.453175,-4.23156,17.3399,8.22206,-3.51072,11.6168,3.8502,0,0,0,0,0,0
3.47531,1.09134,-0.0137128,-0.582616,-0.0618491,-2.99493,-0.465964,-4.22368,17.2769,8.51884,-2.63304,10.5073,4.53744,0,0,0,0,0,0
3.4803,1.08873,-0.0190456,-0.589115,-0.0816536,-2.96542,-0.481013,-4.72406,17.2572,7.70792,-3.22092,11.534,3.90816,0,0,0,0,0,0
3.4853,1.08052,-0.0233255,-0.599611,-0.0911621,-2.97888,-0.477473,-3.96364,17.3124,8.93893,-3.11328,11.3519,4.0572,0,0,0,0,0,0
3.49032,1.06966,-0.0271864,-0.612729,-0.0639834,-2.9867,-0.479677,-4.63344,17.3005,7.98589,-4.33872,11.4761,3.82536,0,0,0,0,0,0
3.4953,1.05048,-0.0231903,-0.612241,-0.0332365,-2.99969,-0.483084,-3.51842,16.7411,7.99216,-3.44448,11.6417,4.0986,0,0,0,0,0,0
3.50035,1.01827,-0.00424234,-0.615025,-0.0363601,-3.06612,-0.536376,-4.10154,15.9215,8.30148,-2.9394,12.5608,4.94316,0,0,0,0,0,0
3.5053,1.01109,0.0255572,-0.620193,-0.031057,-3.13897,-0.623627,-4.30248,15.6182,8.20325,-3.75912,11.8073,4.93488,0,0,0,0,0,0
3.51034,1.01096,0.0612873,-0.618852,-0.050197,-3.15236,-0.680802,-4.29854,15.5236,7.93364,-2.41776,11.4595,4.58712,0,0,0,0,0,0
3.51523,1.01119,0.093295,-0.608919,-0.0698667,-3.16914,-0.685178,-4.3143,16.0949,7.72464,-3.29544,12.2047,3.99096,0,0,0,0,0,0
3.52024,1.02644,0.1128,-0.603453,-0.0918521,-3.15633,-0.636112,-5.01562,16.2683,7.95454,-2.50884,10.7474,3.40308,0,0,0,0,0,0
3.52528,1.05801,0.122514,-0.596707,-0.10346,-3.05951,-0.659926,-4.8659,16.8671,7.524,-3.94128,10.557,5.32404,0,0,0,0,0,0
3.53031,1.08285,0.12358,-0.58672,-0.0785096,-2.96498,-0.775435,-4.8659,16.8671,7.524,-3.94128,10.557,5.32404,0,0,0,0,0,0
3.53531,1.08078,0.118841,-0.5844,-0.0703978,-2.90055,-0.839865,-4.02668,17.1193,7.92946,-3.26232,10.8634,4.52088,0,0,0,0,0,0
3.54033,1.05755,0.114053,-0.585166,-0.0767995,-2.85736,-0.858147,-4.02668,17.1193,7.92946,-3.26232,10.8634,4.52088,0,0,0,0,0,0
3.5453,1.07311,0.111324,-0.579091,-0.0524216,-2.86707,-0.854819,-5.6736,16.9026,7.39442,-4.40496,11.8238,4.13172,0,0,0,0,0,0
3.55021,1.09006,0.112229,-0.571321,-0.0269633,-2.85763,-0.830561,-3.88878,16.9065,7.88348,-3.32856,10.4328,4.13172,0,0,0,0,0,0
3.55534,1.08489,0.112214,-0.574284,0.00174421,-2.8028,-0.803805,-4.70436,16.9144,8.16563,-4.52088,10.8965,4.20624,0,0,0,0,0,0
3.56031,1.12014,0.115918,-0.582597,0.0277509,-2.77264,-0.863019,-5.51206,16.3352,8.17817,-3.44448,10.7474,5.4648,0,0,0,0,0,0
3.56533,1.15647,0.13456,-0.589077,0.0186121,-2.74321,-0.941413,-4.66102,15.7206,8.16981,-3.07188,10.9379,4.554,0,0,0,0,0,0
3.57032,1.19588,0.161387,-0.603576,-0.00385125,-2.72681,-0.895104,-5.66178,15.5985,8.86996,-2.59164,11.0704,3.38652,0,0,0,0,0,0
3.5753,1.22388,0.187273,-0.61777,-0.0165241,-2.75979,-0.826239,-4.31036,15.6733,8.10711,-3.67632,11.8156,4.13172,0,0,0,0,0,0
3.58033,1.23037,0.210654,-0.614211,-0.0115071,-2.81762,-0.814131,-5.0432,16.2289,7.83332,-3.30372,11.6996,4.4712,0,0,0,0,0,0
3.58532,1.24256,0.22153,-0.6193,-0.0343925,-2.80463,-0.837081,-4.46796,16.3746,8.47077,-2.74896,10.2838,4.8852,0,0,0,0,0,0
3.59033,1.24684,0.221506,-0.622818,-0.068098,-2.76577,-0.883898,-4.78316,16.7726,7.34844,-3.03876,11.1035,4.79412,0,0,0,0,0,0
3.59533,1.26086,0.217307,-0.613883,-0.128901,-2.80123,-0.836621,-5.01562,16.6662,7.48847,-1.81332,11.6831,3.1878,0,0,0,0,0,0
3.60032,1.28313,0.220961,-0.601309,-0.213944,-2.84925,-0.699811,-5.01562,16.6662,7.48847,-1.81332,11.6831,3.1878,0,0,0,0,0,0
3.60532,1.2794,0.223832,-0.584386,-0.227051,-2.85668,-0.653442,-4.08972,16.9105,7.25439,-4.4298,11.1283,4.91832,0,0,0,0,0,0
3.61033,1.26287,0.225524,-0.569422,-0.200641,-2.87837,-0.726326,-4.53888,16.6504,7.54281,-3.21264,11.8487,5.175,0,0,0,0,0,0
3.61532,1.25759,0.236651,-0.563001,-0.194416,-2.95808,-0.775778,-4.4128,15.8309,7.82078,-3.5604,12.1385,4.53744,0,0,0,0,0,0
3.62034,1.26176,0.267898,-0.555609,-0.205524,-2.96821,-0.722302,-4.9447,14.9878,7.61178,-2.68272,10.7474,3.17952,0,0,0,0,0,0
3.62531,1.25842,0.294794,-0.550047,-0.212495,-2.9346,-0.714,-4.00304,15.9806,7.76644,-3.7674,11.3105,5.44824,0,0,0,0,0,0
3.6303,1.24707,0.311231,-0.54826,-0.198496,-2.9973,-0.810331,-4.48372,15.8979,7.87303,-3.36168,12.5276,5.19156,0,0,0,0,0,0
3.63533,1.24775,0.323411,-0.551335,-0.151295,-3.09043,-0.915121,-4.54282,16.024,7.88557,-5.0094,11.7824,5.58072,0,0,0,0,0,0
3.64034,1.24046,0.326653,-0.55977,-0.0729326,-3.15293,-0.92492,-4.24338,16.5638,8.21788,-4.79412,12.1468,3.70944,0,0,0,0,0,0
3.64531,1.27505,0.317012,-0.573308,-0.0343961,-3.18974,-0.85223,-6.20156,16.9302,8.08621,-3.4776,11.443,4.04892,0,0,0,0,0,0
3.65033,1.32718,0.314817,-0.579942,-0.0104879,-3.18837,-0.907886,-5.0432,16.4337,8.1092,-4.2642,11.7328,6.13548,0,0,0,0,0,0
3.65532,1.35681,0.321379,-0.574794,0.0181989,-3.14202,-0.920319,-5.32294,16.5716,7.5449,-3.82536,10.7888,3.17124,0,0,0,0,0,0
3.66033,1.38214,0.328557,-0.550874,0.0204872,-3.10319,-0.823101,-4.92894,16.7174,6.9179,-3.53556,11.7328,4.23108,0,0,0,0,0,0
3.66531,1.39583,0.341276,-0.539715,0.00963673,-3.08323,-0.77767,-5.12988,15.7718,8.36418,-3.45276,11.0041,4.18968,0,0,0,0,0,0
3.67032,1.40386,0.360256,-0.546862,-0.00369549,-2.97223,-0.804206,-4.74376,15.957,8.19698,-3.46932,10.0188,5.65524,0,0,0,0,0,0
3.67524,1.40768,0.386275,-0.536919,0.01465,-2.82916,-0.885381,-4.8462,15.0705,7.07047,-4.44636,10.143,5.1336,0,0,0,0,0,0
3.6802,1.41071,0.413292,-0.524975,0.0307229,-2.71516,-0.844395,-4.6886,15.5906,7.82287,-3.19608,10.1927,3.3534,0,0,0,0,0,0
3.68534,1.39992,0.418767,-0.516946,0.0275106,-2.64008,-0.796247,-4.27884,16.6071,6.98896,-3.48588,10.3997,4.83552,0,0,0,0,0,0
3.69032,1.34378,0.409032,-0.503747,0.0163624,-2.61197,-0.802765,-2.92742,16.7332,7.18751,-2.97252,10.6812,4.35528,0,0,0,0,0,0
3.69531,1.30535,0.394801,-0.501188,0.000881524,-2.52676,-0.76438,-4.73982,16.879,7.68911,-3.04704,9.11628,3.75912,0,0,0,0,0,0
3.70035,1.30872,0.374638,-0.500238,-0.00837737,-2.38375,-0.702368,-4.40886,17.1508,7.17497,-3.11328,9.37296,3.88332,0,0,0,0,0,0
3.70531,1.3078,0.353157,-0.492796,-0.019119,-2.27131,-0.654303,-4.40886,17.1508,7.17497,-3.11328,9.37296,3.88332,0,0,0,0,0,0
3.71033,1.32312,0.346174,-0.494743,-0.0303941,-2.22374,-0.670631,-5.22444,15.5,7.79988,-3.16296,10.3831,5.0508,0,0,0,0,0,0
3.71531,1.36362,0.363702,-0.498623,-0.0373727,-2.22248,-0.74697,-5.22444,15.5,7.79988,-3.16296,10.3831,5.0508,0,0,0,0,0,0
3.72031,1.38187,0.378953,-0.502907,-0.00988643,-2.18782,-0.770959,-4.48372,15.8979,7.97126,-4.4712,9.80352,4.09032,0,0,0,0,0,0
3.72533,1.38175,0.390375,-0.525442,0.0220147,-2.15887,-0.720965,-4.5704,15.5354,9.0079,-3.44448,10.2258,3.70116,0,0,0,0,0,0
3.73033,1.38386,0.402045,-0.538152,0.00983538,-2.16643,-0.751314,-4.81468,15.9846,7.34426,-3.17124,10.5156,5.6304,0,0,0,0,0,0
3.73532,1.38546,0.405605,-0.542274,0.0123874,-2.14601,-0.898193,-4.33794,16.4534,8.46868,-4.12344,9.78696,6.11064,0,0,0,0,0,0
3.74033,1.38164,0.398505,-0.556922,0.00829136,-2.14327,-1.02192,-4.5704,16.7292,8.01515,-2.99736,10.7392,5.37372,0,0,0,0,0,0
3.74533,1.41087,0.378155,-0.557761,-0.00732145,-2.21707,-1.03222,-5.56328,17.6867,7.37143,-3.69288,11.2194,4.32216,0,0,0,0,0,0
3.75032,1.44923,0.347722,-0.560484,-0.039364,-2.32411,-1.04398,-5.05502,17.4463,7.96499,-2.09484,11.2774,5.70492,0,0,0,0,0,0
3.75534,1.46927,0.328063,-0.565104,-0.0486885,-2.40345,-1.07033,-4.74376,16.7844,7.59297,-4.17312,10.8716,4.66164,0,0,0,0,0,0
3.76034,1.47926,0.314566,-0.559683,-0.0409727,-2.4676,-1.044,-4.925,17.0641,7.31291,-3.00564,11.2691,4.52088,0,0,0,0,0,0
3.76531,1.48969,0.306789,-0.550355,-0.0589521,-2.48848,-1.00216,-4.75558,16.2604,7.27111,-2.88972,10.3086,4.347,0,0,0,0,0,0
3.77031,1.4953,0.319766,-0.549444,-0.0558768,-2.50203,-0.982029,-4.55858,15.3857,8.14055,-3.78396,11.2442,4.85208,0,0,0,0,0,0
3.77531,1.48436,0.329479,-0.54983,-0.0489637,-2.59906,-1.04931,-4.21974,16.615,7.38815,-3.0636,11.8156,5.98644,0,0,0,0,0,0
3.7803,1.47239,0.329032,-0.545515,-0.0350242,-2.64532,-1.02428,-4.45614,16.4062,7.79152,-3.95784,10.4494,3.13812,0,0,0,0,0,0
3.78533,1.46732,0.312266,-0.544542,0.000909102,-2.61338,-0.90643,-4.61374,17.7576,7.36725,-4.13172,10.2838,4.13172,0,0,0,0,0,0
3.79033,1.47301,0.279087,-0.542008,0.0572007,-2.57955,-0.87272,-4.77922,17.7142,7.46339,-4.72788,10.2175,4.66992,0,0,0,0,0,0
3.79532,1.47102,0.248182,-0.546299,0.0946814,-2.5139,-0.891199,-4.26308,17.399,7.76644,-3.59352,9.58824,4.95144,0,0,0,0,0,0
3.80032,1.50365,0.223701,-0.551715,0.105747,-2.47016,-0.859401,-5.8903,17.2572,7.64313,-4.13172,10.5239,3.67632,0,0,0,0,0,0
3.80533,1.53499,0.213182,-0.557644,0.128551,-2.50665,-0.827024,-4.4128,16.1304,7.87303,-4.347,11.0786,5.0094,0,0,0,0,0,0
3.81031,1.54864,0.229836,-0.56852,0.117152,-2.51635,-0.882436,-5.07078,15.1651,8.35791,-2.74068,10.1927,5.31576,0,0,0,0,0,0
