timestamp,pos_0,pos_1,pos_2,pos_3,pos_4,pos_5,vel_0,vel_1,vel_2,vel_3,vel_4,vel_5,cur_0,cur_1,cur_2,cur_3,cur_4,cur_5
0.02016901969909668,1.7450000828830525e-05,-1.7450000828830525e-05,0.0,-1.7450000828830525e-05,1.7450000828830525e-05,-1.7450000828830525e-05,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,3658.0,2732.0,-16.0,1010.0,-58.0
0.0252072811126709,3.490000165766105e-05,-1.7450000828830525e-05,-1.7450000828830525e-05,0.0,1.7450000828830525e-05,-1.7450000828830525e-05,0.0,0.0,0.0,0.0,0.0,0.004188790111159633,-12.0,3657.0,2736.0,-19.0,1007.0,-57.0
0.030251502990722656,1.7450000828830525e-05,-1.7450000828830525e-05,0.0,0.0,1.7450000828830525e-05,0.0,0.0,0.0,0.0020943950555798166,0.0,0.0,-0.0020943950555798166,-10.0,3662.0,2754.0,-8.0,1010.0,-47.0
0.03526663780212402,1.7450000828830525e-05,-1.7450000828830525e-05,-1.7450000828830525e-05,0.0,1.7450000828830525e-05,-1.7450000828830525e-05,0.0,0.0,0.0,0.0,0.0,0.0062831851667394505,-13.0,3664.0,2740.0,-24.0,1007.0,-41.0
0.04015541076660156,1.7450000828830525e-05,-1.7450000828830525e-05,-1.7450000828830525e-05,0.0,1.7450000828830525e-05,-3.490000165766105e-05,0.0,0.0,0.0,0.0,0.0,0.004188790111159633,-7.0,3664.0,2749.0,-34.0,1014.0,-50.0
0.04521656036376953,1.7450000828830525e-05,-1.7450000828830525e-05,-1.7450000828830525e-05,0.0,1.7450000828830525e-05,-3.490000165766105e-05,0.0,0.0,0.0,0.0,0.0,0.004188790111159633,-7.0,3664.0,2749.0,-34.0,1014.0,-50.0
0.050273895263671875,1.7450000828830525e-05,-3.490000165766105e-05,-1.7450000828830525e-05,0.0,1.7450000828830525e-05,-1.7450000828830525e-05,0.0,0.0,0.0,-0.0020943950555798166,0.0,0.004188790111159633,-8.0,3657.0,2727.0,-20.0,999.0,-56.0
0.05515718460083008,1.7450000828830525e-05,-1.7450000828830525e-05,-1.7450000828830525e-05,-1.7450000828830525e-05,1.7450000828830525e-05,-1.7450000828830525e-05,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,3664.0,2738.0,-17.0,1002.0,-54.0
0.06021833419799805,1.7450000828830525e-05,-1.7450000828830525e-05,-1.7450000828830525e-05,-1.7450000828830525e-05,3.490000165766105e-05,-1.7450000828830525e-05,0.0,0.0,0.0,-0.004188790111159633,0.0,0.0,-8.0,3659.0,2733.0,-21.0,1009.0,-56.0
0.06522226333618164,1.7450000828830525e-05,-3.490000165766105e-05,-1.7450000828830525e-05,0.0,1.7450000828830525e-05,-1.7450000828830525e-05,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,3658.0,2736.0,-16.0,1004.0,-55.0
0.07018423080444336,1.7450000828830525e-05,-1.7450000828830525e-05,-1.7450000828830525e-05,-1.7450000828830525e-05,3.490000165766105e-05,-1.7450000828830525e-05,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,3652.0,2737.0,-13.0,1003.0,-51.0
0.07516598701477051,3.490000165766105e-05,-1.7450000828830525e-05,0.0,-1.7450000828830525e-05,1.7450000828830525e-05,-1.7450000828830525e-05,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,3656.0,2749.0,-24.0,1010.0,-48.0
0.08022928237915039,1.7450000828830525e-05,-1.7450000828830525e-05,-1.7450000828830525e-05,-1.7450000828830525e-05,1.7450000828830525e-05,-1.7450000828830525e-05,0.0,0.0,0.0,-0.0020943950555798166,0.0,0.0,-11.0,3656.0,2729.0,-27.0,1009.0,-58.0
0.08519625663757324,1.7450000828830525e-05,-1.7450000828830525e-05,0.0,0.0,1.7450000828830525e-05,-1.7450000828830525e-05,0.0,0.0,0.0,-0.004188790111159633,0.0,0.0020943950555798166,-7.0,3655.0,2731.0,-28.0,1009.0,-56.0
0.0901789665222168,3.490000165766105e-05,-1.7450000828830525e-05,-1.7450000828830525e-05,0.0,1.7450000828830525e-05,-1.7450000828830525e-05,0.0,0.0,0.0,0.0,0.0,0.0020943950555798166,-10.0,3654.0,2753.0,-22.0,1012.0,-54.0
0.09518742561340332,0.0,-3.490000165766105e-05,1.7450000828830525e-05,0.0,1.7450000828830525e-05,0.0,0.0,0.0,0.0,0.0020943950555798166,0.0,0.0,-9.0,3654.0,2729.0,-20.0,1001.0,-58.0
0.10025954246520996,3.490000165766105e-05,-1.7450000828830525e-05,0.0,0.0,3.490000165766105e-05,-1.7450000828830525e-05,0.0,0.0,0.0,-0.0020943950555798166,0.0,0.0,-10.0,3654.0,2762.0,-34.0,1010.0,-51.0
0.10519933700561523,1.7450000828830525e-05,-3.490000165766105e-05,-1.7450000828830525e-05,0.0,1.7450000828830525e-05,-1.7450000828830525e-05,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,3654.0,2740.0,-23.0,1007.0,-46.0
