timestamp,pos1,pos2,pos3,pos4,pos5,pos6,vel1,vel2,vel3,vel4,vel5,vel6,acc1,acc2,acc3,acc4,acc5,acc6,torque1,torque2,torque3,torque4,torque5,torque6
0.0251474380493164,0.0,0.0,0.0,-1.7450000828830525e-05,-3.490000165766105e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1773,14.77894,5.41937,-0.21527999999999997,6.80616,-0.19044
0.0301771163940429,-1.7450000828830525e-05,0.0,-1.7450000828830525e-05,-1.7450000828830525e-05,-3.490000165766105e-05,-1.7450000828830525e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16942,14.798639999999999,5.33995,-0.17388,6.84756,-0.19871999999999998
0.0351641178131103,-3.490000165766105e-05,0.0,-1.7450000828830525e-05,-1.7450000828830525e-05,-3.490000165766105e-05,-1.7450000828830525e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16942,14.782879999999999,5.40892,-0.14076,6.855839999999999,-0.2732399999999999
0.0401854515075683,-1.7450000828830525e-05,-1.7450000828830525e-05,0.0,-1.7450000828830525e-05,-3.490000165766105e-05,-1.7450000828830525e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13002,14.77106,5.44027,-0.20699999999999996,6.880679999999999,-0.28979999999999995
0.0455884933471679,-3.490000165766105e-05,0.0,0.0,-1.7450000828830525e-05,-3.490000165766105e-05,-1.7450000828830525e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14972,14.782879999999999,5.4277299999999995,-0.28152,6.8227199999999995,-0.21527999999999997
0.0504405498504638,-1.7450000828830525e-05,-1.7450000828830525e-05,-1.7450000828830525e-05,-1.7450000828830525e-05,-3.490000165766105e-05,-1.7450000828830525e-05,0.0,0.0,0.0,0.0,0.0,-0.0020943950555798,0.0,0.0,0.0,0.0,0.0,0.0,0.15366,14.75136,5.344129999999999,-0.25668,6.8724,-0.22355999999999998
0.0554518699645996,-1.7450000828830525e-05,0.0,0.0,-1.7450000828830525e-05,-1.7450000828830525e-05,-1.7450000828830525e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15366,14.75136,5.344129999999999,-0.25668,6.8724,-0.22355999999999998
0.0604856014251709,-1.7450000828830525e-05,0.0,-1.7450000828830525e-05,-1.7450000828830525e-05,-3.490000165766105e-05,-1.7450000828830525e-05,0.0,0.0,0.0,0.0,0.0,-0.0041887901111596,0.0,0.0,0.0,0.0,0.0,0.0,0.14578,14.782879999999999,5.4026499999999995,-0.20699999999999996,6.8724,-0.22355999999999998
0.0651299953460693,-1.7450000828830525e-05,0.0,-1.7450000828830525e-05,-1.7450000828830525e-05,-3.490000165766105e-05,-1.7450000828830525e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14972,14.77894,5.39847,-0.17388,6.8227199999999995,-0.18216
0.0702033042907714,-1.7450000828830525e-05,0.0,0.0,-1.7450000828830525e-05,-1.7450000828830525e-05,-3.490000165766105e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1576,14.767119999999998,5.371299999999999,-0.22355999999999998,6.8724,-0.19871999999999998
0.0752005577087402,-1.7450000828830525e-05,0.0,0.0,-1.7450000828830525e-05,-1.7450000828830525e-05,-3.490000165766105e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1576,14.767119999999998,5.371299999999999,-0.22355999999999998,6.8724,-0.19871999999999998
0.0801529884338378,-1.7450000828830525e-05,0.0,-3.490000165766105e-05,-1.7450000828830525e-05,-3.490000165766105e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15366,14.74742,5.396379999999999,-0.23183999999999996,6.86412,-0.20699999999999996
0.0851173400878906,-1.7450000828830525e-05,0.0,-3.490000165766105e-05,-1.7450000828830525e-05,-3.490000165766105e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15366,14.74742,5.396379999999999,-0.23183999999999996,6.86412,-0.20699999999999996
0.0902028083801269,0.0,0.0,-1.7450000828830525e-05,-1.7450000828830525e-05,-1.7450000828830525e-05,-3.490000165766105e-05,0.0,0.0,0.0,-0.0041887901111596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13002,14.767119999999998,5.36503,-0.20699999999999996,6.8724,-0.24011999999999997
0.0952217578887939,-1.7450000828830525e-05,0.0,-1.7450000828830525e-05,-1.7450000828830525e-05,-1.7450000828830525e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11426,14.77894,5.34831,-0.28152,6.80616,-0.21527999999999997
0.1001267433166503,-1.7450000828830525e-05,0.0,-1.7450000828830525e-05,-1.7450000828830525e-05,-1.7450000828830525e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11426,14.77894,5.34831,-0.28152,6.80616,-0.21527999999999997
0.1051445007324218,-1.7450000828830525e-05,-1.7450000828830525e-05,-1.7450000828830525e-05,-1.7450000828830525e-05,-3.490000165766105e-05,-3.490000165766105e-05,0.0,0.0,0.0,-0.0020943950555798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16548,14.77106,5.379659999999999,-0.23183999999999996,6.855839999999999,-0.18216
