timestamp,pos1,pos2,pos3,pos4,pos5,pos6,vel1,vel2,vel3,vel4,vel5,vel6,acc1,acc2,acc3,acc4,acc5,acc6,torque1,torque2,torque3,torque4,torque5,torque6
0.0253176689147949,0.0,0.0,0.0,0.0,0.0,-3.490000165766105e-05,0.0,0.0,0.0,0.0020943950555798,0.0,0.0,0.0,0.0,0.0,-0.09030269896102723,0.0,0.0,0.0591,13.32902,3.51329,-0.19044,4.03236,0.22355999999999998
0.0302793979644775,1.7450000828830525e-05,0.0,0.0,-1.7450000828830525e-05,0.0,-1.7450000828830525e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07525224913418936,0.0,-0.1378808927688867,0.06698,13.301440000000001,3.6073399999999998,-0.19871999999999998,4.02408,0.1656
0.0353317260742187,1.7450000828830525e-05,0.0,0.0,-1.7450000828830525e-05,0.0,-1.7450000828830525e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06450192782930517,0.0,-0.00024989488801867895,0.06698,13.301440000000001,3.6073399999999998,-0.19871999999999998,4.02408,0.1656
0.0404238700866699,1.7450000828830525e-05,0.0,-1.7450000828830525e-05,0.0,0.0,-1.7450000828830525e-05,0.0,0.0,0.0,0.0020943950555798,0.0,0.0,0.0,0.0,0.0,-0.10683925087505255,0.0,-0.00021865802701634407,0.06698,13.32902,3.55091,-0.23183999999999996,4.06548,0.19044
0.0451762676239013,1.7450000828830525e-05,0.0,-1.7450000828830525e-05,0.0,0.0,-1.7450000828830525e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005083441720835043,0.0,-0.00019436269068119473,0.0591,13.317200000000001,3.5529999999999995,-0.25668,4.02408,0.18216
0.0502395629882812,1.7450000828830525e-05,-1.7450000828830525e-05,-1.7450000828830525e-05,0.0,0.0,-1.7450000828830525e-05,0.0,0.0,0.0,0.0,0.0,-0.0041887901111596,0.0,0.0,0.0,-0.004575097548751539,0.0,-0.00017492642161307526,0.07092,13.33296,3.56554,-0.18216,3.9743999999999997,0.19871999999999998
0.0553135871887207,0.0,-1.7450000828830525e-05,-1.7450000828830525e-05,0.0,0.0,-1.7450000828830525e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08982041107809242,0.0,-0.00017492642161307526,0.06304,13.29356,3.5529999999999995,-0.22355999999999998,4.04064,0.19044
0.0605080127716064,1.7450000828830525e-05,0.0,0.0,0.0,0.0,-1.7450000828830525e-05,0.0,0.0,0.0,-0.0020943950555798,0.0,0.0,0.0,0.0,0.0,-0.005824090754729877,0.0,-0.041960254677325774,0.09062,13.33296,3.56972,-0.17388,4.0572,0.15732
0.0656859874725341,1.7450000828830525e-05,-1.7450000828830525e-05,-1.7450000828830525e-05,-1.7450000828830525e-05,0.0,-3.490000165766105e-05,0.0,0.0,0.0,0.0020943950555798,0.0,0.0,0.0,0.0,0.0,0.1526842015440548,0.0,-0.0023331816026296083,0.11031999999999999,13.2975,3.5968899999999997,-0.09108,4.090319999999999,0.12419999999999999
0.0703680515289306,0.0,0.0,0.0,-1.7450000828830525e-05,0.0,-1.7450000828830525e-05,0.0,0.0,0.0,0.0020943950555798,0.0,0.0,0.0,0.0,0.0,-0.059301108109760234,0.0,-0.0023331816026296083,0.08668,13.32508,3.55718,-0.19044,4.04064,0.19871999999999998
