timestamp,pos1,pos2,pos3,pos4,pos5,pos6,vel1,vel2,vel3,vel4,vel5,vel6,acc1,acc2,acc3,acc4,acc5,acc6,torque1,torque2,torque3,torque4,torque5,torque6
0.0252118110656738,1.7450000828830525e-05,1.7450000828830525e-05,-1.7450000828830525e-05,3.490000165766105e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020943950555798,0.0,0.0,0.0,0.0,0.0,0.0,-0.5397799999999999,8.857119999999998,5.045259999999999,0.0,4.61196,0.55476
0.0303325653076171,1.7450000828830525e-05,1.7450000828830525e-05,0.0,1.7450000828830525e-05,0.0,-1.7450000828830525e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5476599999999999,8.86106,4.98883,-0.06624,4.69476,0.52992
0.0353400707244873,1.7450000828830525e-05,1.7450000828830525e-05,0.0,1.7450000828830525e-05,0.0,-1.7450000828830525e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5476599999999999,8.86106,4.98883,-0.06624,4.69476,0.52992
0.0404970645904541,1.7450000828830525e-05,1.7450000828830525e-05,-1.7450000828830525e-05,3.490000165766105e-05,-1.7450000828830525e-05,-1.7450000828830525e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5397799999999999,8.86894,5.016,0.09935999999999999,4.69476,0.52992
0.0452632904052734,1.7450000828830525e-05,1.7450000828830525e-05,-1.7450000828830525e-05,3.490000165766105e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020943950555798,0.0,0.0,0.0,0.0,0.0,0.0,-0.5397799999999999,8.82954,5.04108,-0.05795999999999999,4.6781999999999995,0.50508
0.0502481460571289,1.7450000828830525e-05,1.7450000828830525e-05,-1.7450000828830525e-05,3.490000165766105e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020943950555798,0.0,0.0,0.0,0.0,0.0,0.0,-0.5397799999999999,8.82954,5.04108,-0.05795999999999999,4.6781999999999995,0.50508
0.0553641319274902,1.7450000828830525e-05,1.7450000828830525e-05,0.0,1.7450000828830525e-05,-1.7450000828830525e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5397799999999999,8.857119999999998,5.05571,0.024839999999999997,4.70304,0.56304
0.0603857040405273,1.7450000828830525e-05,1.7450000828830525e-05,0.0,1.7450000828830525e-05,-1.7450000828830525e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5397799999999999,8.857119999999998,5.05571,0.024839999999999997,4.70304,0.56304
0.0653631687164306,1.7450000828830525e-05,1.7450000828830525e-05,-1.7450000828830525e-05,3.490000165766105e-05,-1.7450000828830525e-05,0.0,0.0,0.0,0.0,-0.0020943950555798,0.0,-0.0020943950555798,0.0,0.0,0.0,0.0,0.0,0.0,-0.5397799999999999,8.857119999999998,5.05571,-0.05795999999999999,4.661639999999999,0.4636799999999999
0.0705423355102539,1.7450000828830525e-05,1.7450000828830525e-05,-1.7450000828830525e-05,3.490000165766105e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020943950555798,0.0,0.0,0.0,0.0,0.0,0.0,-0.5516,8.900459999999999,5.04735,0.07452,4.661639999999999,0.55476
0.0754592418670654,1.7450000828830525e-05,1.7450000828830525e-05,-1.7450000828830525e-05,3.490000165766105e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020943950555798,0.0,0.0,0.0,0.0,0.0,0.0,-0.5516,8.900459999999999,5.04735,0.07452,4.661639999999999,0.55476
0.0806121826171875,1.7450000828830525e-05,1.7450000828830525e-05,0.0,1.7450000828830525e-05,0.0,0.0,0.0,0.0,0.0,0.0020943950555798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5555399999999999,8.86894,5.03063,-0.01656,4.66992,0.38088
0.0854005813598632,1.7450000828830525e-05,1.7450000828830525e-05,0.0,1.7450000828830525e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5318999999999999,8.872879999999999,5.02436,0.00828,4.73616,0.5381999999999999
0.0905146598815918,1.7450000828830525e-05,1.7450000828830525e-05,0.0,1.7450000828830525e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5318999999999999,8.872879999999999,5.02436,0.00828,4.73616,0.5381999999999999
0.0956521034240722,1.7450000828830525e-05,3.490000165766105e-05,0.0,3.490000165766105e-05,-1.7450000828830525e-05,-1.7450000828830525e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5516,8.88076,5.04944,-0.00828,4.71132,0.55476
0.1005852222442627,1.7450000828830525e-05,1.7450000828830525e-05,0.0,1.7450000828830525e-05,-1.7450000828830525e-05,-1.7450000828830525e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5397799999999999,8.872879999999999,5.045259999999999,-0.03312,4.7196,0.55476
0.105445384979248,3.490000165766105e-05,1.7450000828830525e-05,-1.7450000828830525e-05,3.490000165766105e-05,0.0,-1.7450000828830525e-05,0.0,0.0,0.0,0.0020943950555798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5397799999999999,8.87682,5.05571,0.024839999999999997,4.70304,0.48851999999999995
