time,est_tau1,est_tau2,est_tau3,est_tau4,est_tau5,est_tau6,meas_tau1,meas_tau2,meas_tau3,meas_tau4,meas_tau5,meas_tau6,gt_tau1,gt_tau2,gt_tau3,gt_tau4,gt_tau5,gt_tau6
3.05022,0.0614148,-0.164461,-0.244651,-0.0144955,-1.02653,-0.0373704,-3.70754,16.5007,8.55019,-2.59992,10.0105,3.7674,0,0,0,0,0,0
3.05528,0.0903361,-0.13486,-0.287703,-0.0277601,-1.04987,-0.0714769,-4.21974,16.5244,8.40807,-2.68272,9.70416,3.77568,0,0,0,0,0,0
3.06032,0.114981,-0.107022,-0.309938,-0.0463892,-1.10346,-0.0884605,-3.5263,16.5559,7.70792,-2.6082,11.4264,3.08016,0,0,0,0,0,0
3.0653,0.126035,-0.078806,-0.313775,-0.0650387,-1.19216,-0.0869744,-3.5263,16.5559,7.70792,-2.6082,11.4264,3.08016,0,0,0,0,0,0
3.07032,0.154338,-0.0580407,-0.321096,-0.0618512,-1.26052,-0.0945682,-4.26702,16.8593,7.90856,-3.53556,10.6812,3.55212,0,0,0,0,0,0
3.07533,0.205679,-0.0561754,-0.328383,-0.0337608,-1.32935,-0.0951929,-4.6886,17.2139,7.62014,-3.84192,11.5175,2.74896,0,0,0,0,0,0
3.08033,0.242688,-0.0840462,-0.3312,-0.0252158,-1.37958,-0.0878779,-3.81786,18.057,7.6703,-3.0222,10.0022,3.28716,0,0,0,0,0,0
3.0853,0.255066,-0.135508,-0.337633,-0.0367736,-1.39506,-0.0904458,-3.81786,18.057,7.6703,-3.0222,10.0022,3.28716,0,0,0,0,0,0
3.09031,0.277092,-0.206553,-0.335485,-0.0585877,-1.41807,-0.0703607,-4.3931,18.7977,7.21886,-2.55024,10.35,2.3184,0,0,0,0,0,0
3.0953,0.316006,-0.287971,-0.317136,-0.0629505,-1.47546,-0.0613576,-4.4719,18.652,7.02031,-3.42792,11.592,3.70116,0,0,0,0,0,0
3.10031,0.34031,-0.363814,-0.300501,-0.0655036,-1.5333,-0.0770456,-3.75088,18.585,7.2523,-2.80692,10.499,3.45276,0,0,0,0,0,0
3.10532,0.351199,-0.443747,-0.301925,-0.0758508,-1.59142,-0.100791,-3.85726,18.7505,7.70374,-2.95596,11.6582,3.91644,0,0,0,0,0,0
3.11032,0.363045,-0.529069,-0.315369,-0.0872209,-1.6737,-0.133873,-3.85726,18.7505,7.70374,-2.95596,11.6582,3.91644,0,0,0,0,0,0
3.11533,0.361712,-0.616705,-0.344242,-0.0942017,-1.72972,-0.156702,-3.31748,18.8371,8.37672,-3.2292,10.5984,3.51072,0,0,0,0,0,0
3.12032,0.351272,-0.696931,-0.382647,-0.0957247,-1.75889,-0.169158,-3.31748,18.8371,8.37672,-3.2292,10.5984,3.51072,0,0,0,0,0,0
3.12531,0.348428,-0.767942,-0.412715,-0.116969,-1.82585,-0.187751,-3.58934,18.7702,8.16772,-2.3184,12.3952,3.82536,0,0,0,0,0,0
3.13032,0.348709,-0.827288,-0.432931,-0.153996,-1.92743,-0.213129,-3.58934,18.7702,8.16772,-2.3184,12.3952,3.82536,0,0,0,0,0,0
3.13531,0.348391,-0.885952,-0.443882,-0.158825,-2.03965,-0.221209,-3.66814,19.0223,7.86467,-3.59352,13.1238,3.07188,0,0,0,0,0,0
3.14031,0.349348,-0.944236,-0.447148,-0.131868,-2.16265,-0.208555,-3.66814,19.0223,7.86467,-3.59352,13.1238,3.07188,0,0,0,0,0,0
3.14531,0.355114,-1.0019,-0.44492,-0.105146,-2.26465,-0.194114,-3.92424,19.1917,7.60342,-3.53556,12.4117,3.0636,0,0,0,0,0,0
3.15029,0.36559,-1.05353,-0.433643,-0.0911419,-2.34406,-0.182909,-3.92424,19.1917,7.60342,-3.53556,12.4117,3.0636,0,0,0,0,0,0
3.15532,0.394344,-1.0808,-0.432969,-0.12786,-2.42378,-0.217835,-4.81862,18.3446,8.11338,-1.50696,12.6353,5.05908,0,0,0,0,0,0
3.1603,0.443352,-1.07997,-0.43996,-0.201851,-2.50141,-0.29133,-4.81862,18.3446,8.11338,-1.50696,12.6353,5.05908,0,0,0,0,0,0
3.16532,0.471114,-1.05217,-0.473815,-0.226769,-2.58186,-0.343002,-3.93212,17.2848,9.39246,-3.41964,12.9913,4.31388,0,0,0,0,0,0
3.17032,0.49233,-0.994268,-0.523783,-0.239993,-2.65789,-0.371529,-4.55464,16.9775,8.83025,-2.22732,12.6518,3.96612,0,0,0,0,0,0
3.17531,0.502047,-0.938552,-0.564219,-0.2479,-2.71863,-0.394717,-3.47508,17.1075,8.88041,-3.51072,12.3041,4.19796,0,0,0,0,0,0
3.18033,0.497878,-0.881751,-0.579001,-0.250545,-2.76911,-0.399382,-3.93606,17.1981,8.01724,-2.49228,12.4945,3.37824,0,0,0,0,0,0
3.18532,0.509037,-0.827151,-0.579812,-0.264832,-2.8107,-0.381637,-4.13306,17.005,8.21161,-3.09672,11.9646,3.22092,0,0,0,0,0,0
3.19032,0.524366,-0.769283,-0.58437,-0.258374,-2.83897,-0.365415,-4.13306,17.005,8.21161,-3.09672,11.9646,3.22092,0,0,0,0,0,0
3.19532,0.526983,-0.711487,-0.591052,-0.252153,-2.86024,-0.394326,-3.60904,16.8317,8.27222,-2.90628,11.6665,5.11704,0,0,0,0,0,0
3.2003,0.518196,-0.654868,-0.599218,-0.244972,-2.87564,-0.461601,-3.60904,16.8317,8.27222,-2.90628,11.6665,5.11704,0,0,0,0,0,0
3.2053,0.530112,-0.616589,-0.572846,-0.227177,-2.86457,-0.515949,-4.55858,17.403,6.66501,-3.2706,10.4328,4.7196,0,0,0,0,0,0
3.21031,0.561993,-0.600726,-0.517983,-0.204389,-2.82912,-0.557967,-4.55858,17.403,6.66501,-3.2706,10.4328,4.7196,0,0,0,0,0,0
3.2153,0.594145,-0.593521,-0.490125,-0.175417,-2.80778,-0.569335,-4.67678,17.4857,7.59715,-3.66804,10.9296,3.4362,0,0,0,0,0,0
3.22032,0.628103,-0.592356,-0.486808,-0.144393,-2.80025,-0.554213,-4.67678,17.4857,7.59715,-3.66804,10.9296,3.4362,0,0,0,0,0,0
3.2253,0.654151,-0.582218,-0.481528,-0.112262,-2.80084,-0.521331,-4.40886,16.9302,7.41114,-3.91644,11.2277,2.53368,0,0,0,0,0,0
3.23032,0.673114,-0.553349,-0.467983,-0.0762239,-2.8052,-0.470619,-4.40886,16.9302,7.41114,-3.91644,11.2277,2.53368,0,0,0,0,0,0
3.23532,0.697447,-0.525076,-0.459252,-0.066499,-2.80959,-0.470767,-4.73982,17.0208,7.68911,-2.78208,11.3022,4.72788,0,0,0,0,0,0
3.24031,0.731955,-0.498454,-0.44323,-0.0586446,-2.81572,-0.495494,-4.7674,16.9696,7.07883,-3.79224,11.327,3.77568,0,0,0,0,0,0
3.24532,0.737538,-0.466369,-0.424364,-0.0230711,-2.80608,-0.511584,-3.60904,16.7135,7.52818,-4.15656,10.5984,4.24764,0,0,0,0,0,0
3.25031,0.735506,-0.422534,-0.403687,0.0047169,-2.77495,-0.514019,-4.41674,16.5283,7.06838,-3.78396,10.408,3.12984,0,0,0,0,0,0
3.2553,0.741215,-0.366971,-0.398647,-0.00108179,-2.72561,-0.52047,-4.01092,16.2998,8.32656,-3.01392,9.8946,4.38012,0,0,0,0,0,0
3.26031,0.723877,-0.325265,-0.420135,-0.0173677,-2.68253,-0.524827,-3.54206,16.5401,7.90856,-3.13812,10.292,3.36168,0,0,0,0,0,0
3.26532,0.695133,-0.296408,-0.43525,-0.0213482,-2.65289,-0.503628,-3.54206,16.5401,7.90856,-3.13812,10.292,3.36168,0,0,0,0,0,0
3.27032,0.669635,-0.280576,-0.459441,-0.0202847,-2.6509,-0.500066,-3.70754,16.879,8.2346,-3.11328,11.4098,4.18968,0,0,0,0,0,0
3.27532,0.653268,-0.267046,-0.486174,-0.0243434,-2.66976,-0.513483,-3.70754,16.879,8.2346,-3.11328,11.4098,4.18968,0,0,0,0,0,0
3.28033,0.648732,-0.255994,-0.49982,-0.0134848,-2.67974,-0.521903,-4.14488,17.0563,7.76017,-3.8916,11.1449,4.0158,0,0,0,0,0,0
3.28531,0.655005,-0.245029,-0.498935,0.010029,-2.6815,-0.529052,-4.14488,17.0563,7.76017,-3.8916,11.1449,4.0158,0,0,0,0,0,0
3.2903,0.679171,-0.244688,-0.497903,-0.00554875,-2.67316,-0.52845,-5.0038,17.5448,7.80406,-2.24388,10.7309,3.59352,0,0,0,0,0,0
3.2953,0.724887,-0.255889,-0.498323,-0.0489049,-2.658,-0.522019,-5.0038,17.5448,7.80406,-2.24388,10.7309,3.59352,0,0,0,0,0,0
3.30031,0.768989,-0.283355,-0.496803,-0.0675556,-2.63633,-0.494548,-4.98804,18.1989,7.66403,-3.0636,10.3417,2.53368,0,0,0,0,0,0
3.30532,0.80948,-0.327554,-0.494251,-0.0729277,-2.60835,-0.445697,-4.98804,18.1989,7.66403,-3.0636,10.3417,2.53368,0,0,0,0,0,0
3.31031,0.830125,-0.379739,-0.501236,-0.101016,-2.59301,-0.435695,-4.28278,18.4707,8.0047,-2.1528,10.822,4.18968,0,0,0,0,0,0
3.31531,0.838243,-0.42798,-0.510394,-0.149928,-2.58695,-0.464194,-4.28278,18.4707,8.0047,-2.1528,10.822,4.18968,0,0,0,0,0,0
3.32031,0.830921,-0.466709,-0.514353,-0.177083,-2.58311,-0.486516,-3.56964,18.2422,7.87094,-3.07188,10.9544,3.933,0,0,0,0,0,0
3.32531,0.820328,-0.479534,-0.511893,-0.18502,-2.54511,-0.504823,-4.22762,17.4857,7.76226,-3.12156,9.28188,4.10688,0,0,0,0,0,0
3.33031,0.824013,-0.472018,-0.505826,-0.181916,-2.47053,-0.515246,-4.22762,17.4857,7.76226,-3.12156,9.28188,4.10688,0,0,0,0,0,0
3.33531,0.816963,-0.468084,-0.497096,-0.177939,-2.43049,-0.495935,-3.8218,17.6197,7.60969,-2.90628,10.7226,3.0636,0,0,0,0,0,0
3.34032,0.805128,-0.467423,-0.486327,-0.180399,-2.42651,-0.45625,-3.8218,17.6197,7.60969,-2.90628,10.7226,3.0636,0,0,0,0,0,0
3.34532,0.805255,-0.444725,-0.494994,-0.174375,-2.43549,-0.466235,-4.31824,16.5047,8.38926,-3.32856,11.2194,5.175,0,0,0,0,0,0
3.3503,0.799662,-0.38304,-0.515547,-0.181934,-2.4432,-0.50677,-3.66814,16.1146,8.31193,-2.74896,10.9462,4.45464,0,0,0,0,0,0
3.3553,0.783884,-0.31288,-0.531781,-0.204087,-2.44392,-0.53252,-3.66814,16.1146,8.31193,-2.74896,10.9462,4.45464,0,0,0,0,0,0
3.36022,0.815256,-0.242786,-0.539218,-0.208425,-2.4477,-0.556672,-5.72876,15.9294,7.92737,-3.53556,11.0786,4.347,0,0,0,0,0,0
3.36518,0.857796,-0.168292,-0.545057,-0.207903,-2.47248,-0.551523,-4.35764,15.7285,8.24505,-3.17952,11.741,3.34512,0,0,0,0,0,0
3.37032,0.865772,-0.0948246,-0.558685,-0.218833,-2.51036,-0.52092,-4.35764,15.7285,8.24505,-3.17952,11.741,3.34512,0,0,0,0,0,0
3.3753,0.853252,-0.0438422,-0.569041,-0.235431,-2.5297,-0.503858,-3.56964,16.4022,8.01724,-2.90628,10.9627,3.96612,0,0,0,0,0,0
3.38032,0.82419,-0.0157154,-0.577583,-0.254213,-2.53291,-0.502979,-3.56964,16.4022,8.01724,-2.90628,10.9627,3.96612,0,0,0,0,0,0
3.38532,0.821054,0.00291184,-0.574721,-0.272734,-2.54269,-0.52265,-4.73194,16.5559,7.38606,-2.75724,11.2111,4.83552,0,0,0,0,0,0
3.39031,0.828775,0.0161618,-0.586106,-0.301474,-2.58356,-0.557864,-4.05426,16.3865,8.52511,-2.47572,12.2461,4.52088,0,0,0,0,0,0
3.39532,0.823698,0.0406681,-0.617133,-0.334826,-2.64137,-0.580147,-4.05426,16.3865,8.52511,-2.47572,12.2461,4.52088,0,0,0,0,0,0
3.4003,0.829098,0.0650809,-0.628772,-0.340739,-2.66465,-0.595316,-4.51918,16.4613,7.78734,-3.61008,10.8965,4.35528,0,0,0,0,0,0
3.40531,0.827641,0.0776996,-0.623065,-0.323735,-2.67766,-0.578945,-3.83362,16.9775,7.86676,-3.3534,11.8238,3.04704,0,0,0,0,0,0
3.41033,0.817752,0.0754901,-0.622001,-0.305889,-2.71419,-0.543915,-3.83362,16.9775,7.86676,-3.3534,11.8238,3.04704,0,0,0,0,0,0
3.41532,0.834107,0.0814787,-0.632244,-0.292075,-2.76214,-0.530979,-4.9053,16.4456,8.26386,-3.01392,12.3124,3.73428,0,0,0,0,0,0
3.4203,0.852517,0.101927,-0.633112,-0.282384,-2.79638,-0.550165,-4.11336,16.1855,7.34426,-3.17124,11.3353,4.31388,0,0,0,0,0,0
3.42532,0.86828,0.12033,-0.618967,-0.287625,-2.80441,-0.553836,-4.75558,16.3274,7.4822,-2.4426,11.0041,2.95596,0,0,0,0,0,0
3.43031,0.869273,0.133337,-0.624642,-0.288715,-2.81635,-0.522534,-3.35688,16.4377,8.26595,-3.16296,11.5837,2.59164,0,0,0,0,0,0
3.43533,0.846243,0.141976,-0.631394,-0.25627,-2.85112,-0.488702,-3.743,16.2407,7.32545,-4.20624,12.064,2.7324,0,0,0,0,0,0
3.4403,0.851685,0.160501,-0.622563,-0.23683,-2.87329,-0.468016,-4.4916,16.0122,7.59715,-2.59164,11.0621,3.41136,0,0,0,0,0,0
3.44532,0.864038,0.18506,-0.607826,-0.262297,-2.83202,-0.468884,-4.08184,15.9806,7.09346,-2.10312,9.15768,3.75912,0,0,0,0,0,0
3.4503,0.888178,0.198241,-0.591724,-0.254299,-2.79202,-0.48915,-5.01562,16.2604,7.32754,-3.94956,10.9627,4.23936,0,0,0,0,0,0
3.4553,0.968513,0.209507,-0.605589,-0.175706,-2.76875,-0.524379,-6.62708,16.1973,8.52093,-5.53932,9.9774,4.4712,0,0,0,0,0,0
3.46033,1.03715,0.228995,-0.625791,-0.0983699,-2.76463,-0.525111,-4.85408,16.0594,7.80197,-3.99924,11.7742,2.91456,0,0,0,0,0,0
3.46531,1.06067,0.230738,-0.631567,-0.0716836,-2.81893,-0.500389,-4.89348,17.1154,8.06113,-3.65976,12.6518,3.519,0,0,0,0,0,0
3.47033,1.066,0.211913,-0.64072,-0.0638575,-2.8617,-0.488995,-4.23156,17.3399,8.22206,-3.51072,11.6168,3.8502,0,0,0,0,0,0
3.47531,1.05386,0.190871,-0.659464,-0.0814295,-2.8535,-0.493734,-4.22368,17.2769,8.51884,-2.63304,10.5073,4.53744,0,0,0,0,0,0
3.4803,1.05358,0.17018,-0.667301,-0.097556,-2.8474,-0.498911,-4.72406,17.2572,7.70792,-3.22092,11.534,3.90816,0,0,0,0,0,0
3.4853,1.04796,0.152529,-0.682212,-0.10478,-2.85918,-0.496241,-3.96364,17.3124,8.93893,-3.11328,11.3519,4.0572,0,0,0,0,0,0
3.49032,1.04002,0.136454,-0.701325,-0.0801325,-2.86756,-0.496438,-4.63344,17.3005,7.98589,-4.33872,11.4761,3.82536,0,0,0,0,0,0
3.4953,1.02465,0.138072,-0.696339,-0.0528038,-2.87843,-0.497192,-3.51842,16.7411,7.99216,-3.44448,11.6417,4.0986,0,0,0,0,0,0
3.50035,0.998055,0.172372,-0.697374,-0.0553654,-2.91234,-0.519642,-4.10154,15.9215,8.30148,-2.9394,12.5608,4.94316,0,0,0,0,0,0
3.5053,0.993322,0.2302,-0.70304,-0.0497103,-2.95015,-0.558116,-4.30248,15.6182,8.20325,-3.75912,11.8073,4.93488,0,0,0,0,0,0
3.51034,0.994128,0.298748,-0.696811,-0.0658078,-2.96265,-0.583962,-4.29854,15.5236,7.93364,-2.41776,11.4595,4.58712,0,0,0,0,0,0
3.51523,0.995162,0.358821,-0.676037,-0.0823309,-2.97859,-0.589181,-4.3143,16.0949,7.72464,-3.29544,12.2047,3.99096,0,0,0,0,0,0
3.52024,1.00926,0.389298,-0.66368,-0.100672,-2.98097,-0.571746,-5.01562,16.2683,7.95454,-2.50884,10.7474,3.40308,0,0,0,0,0,0
3.52528,1.03723,0.398029,-0.649273,-0.110031,-2.94661,-0.586032,-4.8659,16.8671,7.524,-3.94128,10.557,5.32404,0,0,0,0,0,0
3.53031,1.05917,0.388076,-0.629579,-0.0877121,-2.9123,-0.639279,-4.8659,16.8671,7.524,-3.94128,10.557,5.32404,0,0,0,0,0,0
3.53531,1.05786,0.36596,-0.623838,-0.0806989,-2.88835,-0.671104,-4.02668,17.1193,7.92946,-3.26232,10.8634,4.52088,0,0,0,0,0,0
3.54033,1.03851,0.344714,-0.623474,-0.0860623,-2.87134,-0.685116,-4.02668,17.1193,7.92946,-3.26232,10.8634,4.52088,0,0,0,0,0,0
3.5453,1.05372,0.328536,-0.611079,-0.0638631,-2.87603,-0.690892,-5.6736,16.9026,7.39442,-4.40496,11.8238,4.13172,0,0,0,0,0,0
3.55021,1.06954,0.320773,-0.5961,-0.0409311,-2.87133,-0.687404,-3.88878,16.9065,7.88348,-3.32856,10.4328,4.13172,0,0,0,0,0,0
3.55534,1.06555,0.311866,-0.600014,-0.0163957,-2.84726,-0.682572,-4.70436,16.9144,8.16563,-4.52088,10.8965,4.20624,0,0,0,0,0,0
3.56031,1.09777,0.311207,-0.6136,0.00687868,-2.83319,-0.71473,-5.51206,16.3352,8.17817,-3.44448,10.7474,5.4648,0,0,0,0,0,0
3.56533,1.12984,0.343443,-0.623391,-0.000805625,-2.81826,-0.75434,-4.66102,15.7206,8.16981,-3.07188,10.9379,4.554,0,0,0,0,0,0
3.57032,1.165,0.392951,-0.64736,-0.019559,-2.8084,-0.740438,-5.66178,15.5985,8.86996,-2.59164,11.0704,3.38652,0,0,0,0,0,0
3.5753,1.19025,0.439291,-0.670265,-0.0295432,-2.81979,-0.717851,-4.31036,15.6733,8.10711,-3.67632,11.8156,4.13172,0,0,0,0,0,0
3.58033,1.19677,0.478918,-0.661318,-0.0243238,-2.84168,-0.718813,-5.0432,16.2289,7.83332,-3.30372,11.6996,4.4712,0,0,0,0,0,0
3.58532,1.20888,0.49053,-0.66834,-0.0440266,-2.83364,-0.733424,-4.46796,16.3746,8.47077,-2.74896,10.2838,4.8852,0,0,0,0,0,0
3.59033,1.21385,0.478387,-0.672257,-0.0727306,-2.81557,-0.758052,-4.78316,16.7726,7.34844,-3.03876,11.1035,4.79412,0,0,0,0,0,0
3.59533,1.22756,0.457819,-0.65428,-0.125306,-2.82986,-0.741755,-5.01562,16.6662,7.48847,-1.81332,11.6831,3.1878,0,0,0,0,0,0
3.60032,1.24839,0.455326,-0.630552,-0.199113,-2.84903,-0.686647,-5.01562,16.6662,7.48847,-1.81332,11.6831,3.1878,0,0,0,0,0,0
3.60532,1.24615,0.451225,-0.599756,-0.209419,-2.85128,-0.669833,-4.08972,16.9105,7.25439,-4.4298,11.1283,4.91832,0,0,0,0,0,0
3.61033,1.23317,0.444882,-0.573141,-0.186704,-2.86087,-0.702151,-4.53888,16.6504,7.54281,-3.21264,11.8487,5.175,0,0,0,0,0,0
3.61532,1.2302,0.459677,-0.562016,-0.182376,-2.89635,-0.723449,-4.4128,15.8309,7.82078,-3.5604,12.1385,4.53744,0,0,0,0,0,0
3.62034,1.23516,0.518194,-0.549188,-0.192814,-2.90172,-0.7012,-4.9447,14.9878,7.61178,-2.68272,10.7474,3.17952,0,0,0,0,0,0
3.62531,1.23331,0.565911,-0.53987,-0.199218,-2.88962,-0.69967,-4.00304,15.9806,7.76644,-3.7674,11.3105,5.44824,0,0,0,0,0,0
3.6303,1.22449,0.589581,-0.537327,-0.187266,-2.92002,-0.742996,-4.48372,15.8979,7.87303,-3.36168,12.5276,5.19156,0,0,0,0,0,0
3.63533,1.22632,0.603657,-0.543206,-0.146781,-2.96279,-0.789693,-4.54282,16.024,7.88557,-5.0094,11.7824,5.58072,0,0,0,0,0,0
3.64034,1.22083,0.598167,-0.558325,-0.0791594,-2.99381,-0.797209,-4.24338,16.5638,8.21788,-4.79412,12.1468,3.70944,0,0,0,0,0,0
3.64531,1.25254,0.564786,-0.582199,-0.0464145,-3.0158,-0.770465,-6.20156,16.9302,8.08621,-3.4776,11.443,4.04892,0,0,0,0,0,0
3.65033,1.29846,0.549304,-0.593122,-0.025777,-3.02201,-0.800061,-5.0432,16.4337,8.1092,-4.2642,11.7328,6.13548,0,0,0,0,0,0
3.65532,1.32475,0.55343,-0.583366,-0.000288957,-3.00897,-0.809083,-5.32294,16.5716,7.5449,-3.82536,10.7888,3.17124,0,0,0,0,0,0
3.66033,1.34777,0.558873,-0.541034,0.00189308,-2.99877,-0.770982,-4.92894,16.7174,6.9179,-3.53556,11.7328,4.23108,0,0,0,0,0,0
3.66531,1.36088,0.576552,-0.522367,-0.00684667,-2.99547,-0.755382,-5.12988,15.7718,8.36418,-3.45276,11.0041,4.18968,0,0,0,0,0,0
3.67032,1.36916,0.607634,-0.535922,-0.017614,-2.95098,-0.76901,-4.74376,15.957,8.19698,-3.46932,10.0188,5.65524,0,0,0,0,0,0
3.67524,1.37406,0.654072,-0.518788,-9.54966e-05,-2.89061,-0.806425,-4.8462,15.0705,7.07047,-4.44636,10.143,5.1336,0,0,0,0,0,0
3.6802,1.3782,0.701462,-0.498741,0.0144888,-2.84057,-0.790003,-4.6886,15.5906,7.82287,-3.19608,10.1927,3.3534,0,0,0,0,0,0
3.68534,1.37016,0.700136,-0.486234,0.0120445,-2.80528,-0.772594,-4.27884,16.6071,6.98896,-3.48588,10.3997,4.83552,0,0,0,0,0,0
3.69032,1.32212,0.666085,-0.46445,0.00297146,-2.78724,-0.777598,-2.92742,16.7332,7.18751,-2.97252,10.6812,4.35528,0,0,0,0,0,0
3.69531,1.29042,0.623579,-0.461968,-0.00984274,-2.74256,-0.761636,-4.73982,16.879,7.68911,-3.04704,9.11628,3.75912,0,0,0,0,0,0
3.70035,1.29485,0.569731,-0.462123,-0.0170853,-2.67249,-0.735515,-4.40886,17.1508,7.17497,-3.11328,9.37296,3.88332,0,0,0,0,0,0
3.70531,1.29458,0.513927,-0.450605,-0.0260134,-2.61302,-0.714096,-4.40886,17.1508,7.17497,-3.11328,9.37296,3.88332,0,0,0,0,0,0
3.71033,1.30861,0.491966,-0.45607,-0.0353604,-2.57961,-0.719688,-5.22444,15.5,7.79988,-3.16296,10.3831,5.0508,0,0,0,0,0,0
3.71531,1.34473,0.524382,-0.464631,-0.0410473,-2.56446,-0.750918,-5.22444,15.5,7.79988,-3.16296,10.3831,5.0508,0,0,0,0,0,0
3.72031,1.36074,0.550473,-0.473602,-0.0165175,-2.53418,-0.759631,-4.48372,15.8979,7.97126,-4.4712,9.80352,4.09032,0,0,0,0,0,0
3.72533,1.36116,0.567636,-0.514323,0.0111525,-2.507,-0.737683,-4.5704,15.5354,9.0079,-3.44448,10.2258,3.70116,0,0,0,0,0,0
3.73033,1.36394,0.585249,-0.536716,0.00022045,-2.49565,-0.751414,-4.81468,15.9846,7.34426,-3.17124,10.5156,5.6304,0,0,0,0,0,0
3.73532,1.3662,0.584728,-0.543809,0.00320456,-2.47201,-0.815547,-4.33794,16.4534,8.46868,-4.12344,9.78696,6.11064,0,0,0,0,0,0
3.74033,1.36365,0.561159,-0.569398,-5.73934e-05,-2.4569,-0.87032,-4.5704,16.7292,8.01515,-2.99736,10.7392,5.37372,0,0,0,0,0,0
3.74533,1.39028,0.509338,-0.570019,-0.0133292,-2.47566,-0.878814,-5.56328,17.6867,7.37143,-3.69288,11.2194,4.32216,0,0,0,0,0,0
3.75032,1.4244,0.436867,-0.574281,-0.0409566,-2.50988,-0.890559,-5.05502,17.4463,7.96499,-2.09484,11.2774,5.70492,0,0,0,0,0,0
3.75534,1.44223,0.3905,-0.581719,-0.0483506,-2.53414,-0.908576,-4.74376,16.7844,7.59297,-4.17312,10.8716,4.66164,0,0,0,0,0,0
3.76034,1.45179,0.358453,-0.571354,-0.0413509,-2.55489,-0.903536,-4.925,17.0641,7.31291,-3.00564,11.2691,4.52088,0,0,0,0,0,0
3.76531,1.46206,0.339528,-0.554488,-0.0574066,-2.55895,-0.891807,-4.75558,16.2604,7.27111,-2.88972,10.3086,4.347,0,0,0,0,0,0
3.77031,1.468,0.366802,-0.552925,-0.0543581,-2.56137,-0.888731,-4.55858,15.3857,8.14055,-3.78396,11.2442,4.85208,0,0,0,0,0,0
3.77531,1.45945,0.385802,-0.553489,-0.0483922,-2.60119,-0.922909,-4.21974,16.615,7.38815,-3.0636,11.8156,5.98644,0,0,0,0,0,0
3.7803,1.45024,0.382061,-0.545747,-0.03626,-2.61939,-0.91597,-4.45614,16.4062,7.79152,-3.95784,10.4494,3.13812,0,0,0,0,0,0
3.78533,1.44701,0.343076,-0.544107,-0.00506675,-2.60552,-0.869702,-4.61374,17.7576,7.36725,-4.13172,10.2838,4.13172,0,0,0,0,0,0
3.79033,1.45304,0.269031,-0.5397,0.0439849,-2.59168,-0.859079,-4.77922,17.7142,7.46339,-4.72788,10.2175,4.66992,0,0,0,0,0,0
3.79532,1.45206,0.202025,-0.54744,0.0764187,-2.56295,-0.868583,-4.26308,17.399,7.76644,-3.59352,9.58824,4.95144,0,0,0,0,0,0
3.80032,1.48167,0.150828,-0.556846,0.0861586,-2.54299,-0.85518,-5.8903,17.2572,7.64313,-4.13172,10.5239,3.67632,0,0,0,0,0,0
3.80533,1.50946,0.131452,-0.566931,0.106802,-2.55678,-0.84184,-4.4128,16.1304,7.87303,-4.347,11.0786,5.0094,0,0,0,0,0,0
3.81031,1.52198,0.172003,-0.585679,0.0972618,-2.5581,-0.866411,-5.07078,15.1651,8.35791,-2.74068,10.1927,5.31576,0,0,0,0,0,0
3.81533,1.54361,0.212134,-0.592027,0.0605378,-2.55295,-0.883409,-5.04714,16.091,7.36098,-2.93112,10.8385,4.74444,0,0,0,0,0,0
