time,est_tau1,est_tau2,est_tau3,est_tau4,est_tau5,est_tau6,meas_tau1,meas_tau2,meas_tau3,meas_tau4,meas_tau5,meas_tau6,gt_tau1,gt_tau2,gt_tau3,gt_tau4,gt_tau5,gt_tau6
3.2253,0.850909,-0.521111,-0.606868,-0.272084,-3.06346,-0.78445,-4.40886,16.9302,7.41114,-3.91644,11.2277,2.53368,0,0,0,0,0,0
3.23032,0.894101,-0.464008,-0.544155,-0.224337,-3.06166,-0.773836,-4.40886,16.9302,7.41114,-3.91644,11.2277,2.53368,0,0,0,0,0,0
3.23532,0.933165,-0.403807,-0.482113,-0.17341,-3.05626,-0.740219,-4.73982,17.0208,7.68911,-2.78208,11.3022,4.72788,0,0,0,0,0,0
3.24031,0.979771,-0.345044,-0.431325,-0.134379,-3.04908,-0.725825,-4.7674,16.9696,7.07883,-3.79224,11.327,3.77568,0,0,0,0,0,0
3.24532,1.02966,-0.287191,-0.369515,-0.0919477,-3.04092,-0.71137,-3.60904,16.7135,7.52818,-4.15656,10.5984,4.24764,0,0,0,0,0,0
3.25031,1.0464,-0.223549,-0.315565,-0.0451108,-3.01824,-0.706573,-4.41674,16.5283,7.06838,-3.78396,10.408,3.12984,0,0,0,0,0,0
3.2553,1.06152,-0.15111,-0.251539,-0.00233383,-2.98113,-0.689703,-4.01092,16.2998,8.32656,-3.01392,9.8946,4.38012,0,0,0,0,0,0
3.26031,1.05958,-0.0750141,-0.231953,0.0261134,-2.93101,-0.683316,-3.54206,16.5401,7.90856,-3.13812,10.292,3.36168,0,0,0,0,0,0
3.26532,1.02717,-0.00632421,-0.235219,0.047375,-2.87842,-0.665719,-3.54206,16.5401,7.90856,-3.13812,10.292,3.36168,0,0,0,0,0,0
3.27032,0.97261,0.0529779,-0.260238,0.0646659,-2.82507,-0.639164,-3.70754,16.879,8.2346,-3.11328,11.4098,4.18968,0,0,0,0,0,0
3.27532,0.912161,0.0984159,-0.310124,0.07618,-2.78365,-0.619913,-3.70754,16.879,8.2346,-3.11328,11.4098,4.18968,0,0,0,0,0,0
3.28033,0.849953,0.133828,-0.373815,0.0816867,-2.75318,-0.606666,-4.14488,17.0563,7.76017,-3.8916,11.1449,4.0158,0,0,0,0,0,0
3.28531,0.800436,0.158078,-0.426382,0.0949665,-2.72748,-0.59666,-4.14488,17.0563,7.76017,-3.8916,11.1449,4.0158,0,0,0,0,0,0
3.2903,0.760565,0.173884,-0.46876,0.113584,-2.70534,-0.590201,-5.0038,17.5448,7.80406,-2.24388,10.7309,3.59352,0,0,0,0,0,0
3.2953,0.758184,0.166371,-0.504314,0.108645,-2.68002,-0.580423,-5.0038,17.5448,7.80406,-2.24388,10.7309,3.59352,0,0,0,0,0,0
3.30031,0.786375,0.137377,-0.534476,0.0858048,-2.65315,-0.568811,-4.98804,18.1989,7.66403,-3.0636,10.3417,2.53368,0,0,0,0,0,0
3.30532,0.835979,0.0739906,-0.556013,0.0617711,-2.61988,-0.537769,-4.98804,18.1989,7.66403,-3.0636,10.3417,2.53368,0,0,0,0,0,0
3.31031,0.896141,-0.00813056,-0.571555,0.036207,-2.58299,-0.494797,-4.28278,18.4707,8.0047,-2.1528,10.822,4.18968,0,0,0,0,0,0
3.31531,0.946248,-0.100713,-0.590379,-0.00485282,-2.5504,-0.468434,-4.28278,18.4707,8.0047,-2.1528,10.822,4.18968,0,0,0,0,0,0
3.32031,0.987873,-0.197099,-0.609491,-0.054822,-2.52137,-0.457646,-3.56964,18.2422,7.87094,-3.07188,10.9544,3.933,0,0,0,0,0,0
3.32531,0.998762,-0.290599,-0.622355,-0.100358,-2.49772,-0.454792,-4.22762,17.4857,7.76226,-3.12156,9.28188,4.10688,0,0,0,0,0,0
3.33031,1.00546,-0.365203,-0.624409,-0.137965,-2.45265,-0.457677,-4.22762,17.4857,7.76226,-3.12156,9.28188,4.10688,0,0,0,0,0,0
3.33531,1.00708,-0.421761,-0.617191,-0.166347,-2.39657,-0.463211,-3.8218,17.6197,7.60969,-2.90628,10.7226,3.0636,0,0,0,0,0,0
3.34032,0.994078,-0.466972,-0.596864,-0.191113,-2.3484,-0.451979,-3.8218,17.6197,7.60969,-2.90628,10.7226,3.0636,0,0,0,0,0,0
3.34532,0.969066,-0.504016,-0.568126,-0.212927,-2.30888,-0.427348,-4.31824,16.5047,8.38926,-3.32856,11.2194,5.175,0,0,0,0,0,0
3.3503,0.949317,-0.494433,-0.560298,-0.228358,-2.28345,-0.431216,-3.66814,16.1146,8.31193,-2.74896,10.9462,4.45464,0,0,0,0,0,0
3.3553,0.917,-0.43651,-0.565305,-0.249907,-2.26512,-0.44713,-3.66814,16.1146,8.31193,-2.74896,10.9462,4.45464,0,0,0,0,0,0
3.36022,0.877806,-0.354926,-0.581982,-0.275444,-2.25324,-0.472673,-5.72876,15.9294,7.92737,-3.53556,11.0786,4.347,0,0,0,0,0,0
3.36518,0.894362,-0.259372,-0.593887,-0.292532,-2.25038,-0.502079,-4.35764,15.7285,8.24505,-3.17952,11.741,3.34512,0,0,0,0,0,0
3.37032,0.913807,-0.152448,-0.614803,-0.310706,-2.26826,-0.515925,-4.35764,15.7285,8.24505,-3.17952,11.741,3.34512,0,0,0,0,0,0
3.3753,0.931929,-0.0464424,-0.643418,-0.328144,-2.30175,-0.514491,-3.56964,16.4022,8.01724,-2.90628,10.9627,3.96612,0,0,0,0,0,0
3.38032,0.924294,0.0515979,-0.671901,-0.349154,-2.33461,-0.512631,-3.56964,16.4022,8.01724,-2.90628,10.9627,3.96612,0,0,0,0,0,0
3.38532,0.894083,0.13792,-0.701308,-0.371256,-2.36655,-0.511016,-4.73194,16.5559,7.38606,-2.75724,11.2111,4.83552,0,0,0,0,0,0
3.39031,0.882975,0.207296,-0.709324,-0.397022,-2.40222,-0.527604,-4.05426,16.3865,8.52511,-2.47572,12.2461,4.52088,0,0,0,0,0,0
3.39532,0.867869,0.270469,-0.738337,-0.429632,-2.45224,-0.551597,-4.05426,16.3865,8.52511,-2.47572,12.2461,4.52088,0,0,0,0,0,0
3.4003,0.850041,0.328677,-0.780743,-0.46591,-2.50886,-0.579595,-4.51918,16.4613,7.78734,-3.61008,10.8965,4.35528,0,0,0,0,0,0
3.40531,0.843681,0.382041,-0.803247,-0.48495,-2.55699,-0.608219,-3.83362,16.9775,7.86676,-3.3534,11.8238,3.04704,0,0,0,0,0,0
3.41033,0.830237,0.413488,-0.81479,-0.490487,-2.60864,-0.617141,-3.83362,16.9775,7.86676,-3.3534,11.8238,3.04704,0,0,0,0,0,0
3.41532,0.81287,0.424525,-0.819003,-0.482748,-2.66226,-0.611441,-4.9053,16.4456,8.26386,-3.01392,12.3124,3.73428,0,0,0,0,0,0
3.4203,0.824158,0.434058,-0.83382,-0.469674,-2.72085,-0.607325,-4.11336,16.1855,7.34426,-3.17124,11.3353,4.31388,0,0,0,0,0,0
3.42532,0.836184,0.447587,-0.824574,-0.450298,-2.77555,-0.616675,-4.75558,16.3274,7.4822,-2.4426,11.0041,2.95596,0,0,0,0,0,0
3.43031,0.869703,0.460153,-0.798663,-0.438127,-2.82135,-0.613488,-3.35688,16.4377,8.26595,-3.16296,11.5837,2.59164,0,0,0,0,0,0
3.43533,0.87465,0.464033,-0.793543,-0.420702,-2.8668,-0.593096,-3.743,16.2407,7.32545,-4.20624,12.064,2.7324,0,0,0,0,0,0
3.4403,0.870144,0.467176,-0.770084,-0.382526,-2.91653,-0.560398,-4.4916,16.0122,7.59715,-2.59164,11.0621,3.41136,0,0,0,0,0,0
3.44532,0.880584,0.477624,-0.741419,-0.353943,-2.95801,-0.528901,-4.08184,15.9806,7.09346,-2.10312,9.15768,3.75912,0,0,0,0,0,0
3.4503,0.89163,0.491532,-0.695511,-0.34225,-2.95766,-0.505556,-5.01562,16.2604,7.32754,-3.94956,10.9627,4.23936,0,0,0,0,0,0
3.4553,0.931984,0.501581,-0.645318,-0.312931,-2.9535,-0.497853,-6.62708,16.1973,8.52093,-5.53932,9.9774,4.4712,0,0,0,0,0,0
3.46033,1.02258,0.513224,-0.634069,-0.254158,-2.92805,-0.506482,-4.85408,16.0594,7.80197,-3.99924,11.7742,2.91456,0,0,0,0,0,0
3.46531,1.10397,0.532347,-0.623854,-0.195901,-2.9183,-0.498137,-4.89348,17.1154,8.06113,-3.65976,12.6518,3.519,0,0,0,0,0,0
3.47033,1.17721,0.529428,-0.619648,-0.142205,-2.93556,-0.482862,-4.23156,17.3399,8.22206,-3.51072,11.6168,3.8502,0,0,0,0,0,0
3.47531,1.22338,0.501009,-0.627062,-0.0963724,-2.95566,-0.465756,-4.22368,17.2769,8.51884,-2.63304,10.5073,4.53744,0,0,0,0,0,0
3.4803,1.24741,0.454636,-0.65661,-0.0686172,-2.95884,-0.459673,-4.72406,17.2572,7.70792,-3.22092,11.534,3.90816,0,0,0,0,0,0
3.4853,1.26946,0.399825,-0.671326,-0.0479446,-2.96643,-0.452466,-3.96364,17.3124,8.93893,-3.11328,11.3519,4.0572,0,0,0,0,0,0
3.49032,1.26487,0.340345,-0.717852,-0.0324223,-2.97368,-0.449131,-4.63344,17.3005,7.98589,-4.33872,11.4761,3.82536,0,0,0,0,0,0
3.4953,1.26025,0.28265,-0.74984,-0.0013786,-2.98132,-0.444782,-3.51842,16.7411,7.99216,-3.44448,11.6417,4.0986,0,0,0,0,0,0
3.50035,1.22111,0.243518,-0.769688,0.0270419,-2.99223,-0.44349,-4.10154,15.9215,8.30148,-2.9394,12.5608,4.94316,0,0,0,0,0,0
3.5053,1.17785,0.246673,-0.790418,0.0436303,-3.02201,-0.460299,-4.30248,15.6182,8.20325,-3.75912,11.8073,4.93488,0,0,0,0,0,0
3.51034,1.13798,0.294742,-0.804878,0.0619746,-3.05358,-0.490038,-4.29854,15.5236,7.93364,-2.41776,11.4595,4.58712,0,0,0,0,0,0
3.51523,1.10324,0.371632,-0.799651,0.0595749,-3.07737,-0.522406,-4.3143,16.0949,7.72464,-3.29544,12.2047,3.99096,0,0,0,0,0,0
3.52024,1.07018,0.450135,-0.77533,0.0541358,-3.10914,-0.549489,-5.01562,16.2683,7.95454,-2.50884,10.7474,3.40308,0,0,0,0,0,0
3.52528,1.06349,0.521737,-0.746305,0.0292052,-3.12118,-0.561208,-4.8659,16.8671,7.524,-3.94128,10.557,5.32404,0,0,0,0,0,0
3.53031,1.07276,0.567372,-0.702441,0.015316,-3.11358,-0.593376,-4.8659,16.8671,7.524,-3.94128,10.557,5.32404,0,0,0,0,0,0
3.53531,1.09278,0.586562,-0.653163,0.0109236,-3.09026,-0.637428,-4.02668,17.1193,7.92946,-3.26232,10.8634,4.52088,0,0,0,0,0,0
3.54033,1.095,0.58068,-0.612698,0.00286548,-3.06049,-0.679051,-4.02668,17.1193,7.92946,-3.26232,10.8634,4.52088,0,0,0,0,0,0
3.5453,1.08029,0.553368,-0.580239,-0.00717448,-3.02681,-0.717974,-5.6736,16.9026,7.39442,-4.40496,11.8238,4.13172,0,0,0,0,0,0
3.55021,1.10524,0.519429,-0.534472,0.00267085,-3.0064,-0.748198,-3.88878,16.9065,7.88348,-3.32856,10.4328,4.13172,0,0,0,0,0,0
3.55534,1.11007,0.478998,-0.496422,0.0101583,-2.97263,-0.771026,-4.70436,16.9144,8.16563,-4.52088,10.8965,4.20624,0,0,0,0,0,0
3.56031,1.12347,0.433841,-0.481962,0.0360264,-2.93953,-0.789923,-5.51206,16.3352,8.17817,-3.44448,10.7474,5.4648,0,0,0,0,0,0
3.56533,1.16894,0.406754,-0.482512,0.0575214,-2.90327,-0.827327,-4.66102,15.7206,8.16981,-3.07188,10.9379,4.554,0,0,0,0,0,0
3.57032,1.21206,0.416026,-0.495669,0.0710228,-2.86764,-0.861158,-5.66178,15.5985,8.86996,-2.59164,11.0704,3.38652,0,0,0,0,0,0
3.5753,1.27799,0.456582,-0.545009,0.0664648,-2.83545,-0.871521,-4.31036,15.6733,8.10711,-3.67632,11.8156,4.13172,0,0,0,0,0,0
3.58033,1.32122,0.520874,-0.586509,0.0662567,-2.81775,-0.875171,-5.0432,16.2289,7.83332,-3.30372,11.6996,4.4712,0,0,0,0,0,0
3.58532,1.36781,0.578056,-0.61656,0.0611098,-2.8129,-0.878054,-4.46796,16.3746,8.47077,-2.74896,10.2838,4.8852,0,0,0,0,0,0
3.59033,1.39873,0.618292,-0.666436,0.0397518,-2.79359,-0.889461,-4.78316,16.7726,7.34844,-3.03876,11.1035,4.79412,0,0,0,0,0,0
3.59533,1.42421,0.630308,-0.688507,0.00984383,-2.77802,-0.905167,-5.01562,16.6662,7.48847,-1.81332,11.6831,3.1878,0,0,0,0,0,0
3.60032,1.45391,0.633638,-0.685793,-0.0404925,-2.77377,-0.892322,-5.01562,16.6662,7.48847,-1.81332,11.6831,3.1878,0,0,0,0,0,0
3.60532,1.48458,0.632178,-0.659318,-0.100212,-2.77752,-0.856547,-4.08972,16.9105,7.25439,-4.4298,11.1283,4.91832,0,0,0,0,0,0
3.61033,1.48597,0.61652,-0.608213,-0.138016,-2.77968,-0.83398,-4.53888,16.6504,7.54281,-3.21264,11.8487,5.175,0,0,0,0,0,0
3.61532,1.4791,0.595495,-0.553476,-0.170847,-2.7955,-0.827384,-4.4128,15.8309,7.82078,-3.5604,12.1385,4.53744,0,0,0,0,0,0
3.62034,1.46015,0.602142,-0.504063,-0.194803,-2.82526,-0.822743,-4.9447,14.9878,7.61178,-2.68272,10.7474,3.17952,0,0,0,0,0,0
3.62531,1.45049,0.652621,-0.456827,-0.226216,-2.8414,-0.795394,-4.00304,15.9806,7.76644,-3.7674,11.3105,5.44824,0,0,0,0,0,0
3.6303,1.42151,0.703873,-0.41798,-0.24354,-2.85771,-0.790848,-4.48372,15.8979,7.87303,-3.36168,12.5276,5.19156,0,0,0,0,0,0
3.63533,1.39163,0.752117,-0.395147,-0.255646,-2.8953,-0.802165,-4.54282,16.024,7.88557,-5.0094,11.7824,5.58072,0,0,0,0,0,0
3.64034,1.36292,0.789934,-0.388089,-0.233092,-2.93513,-0.831634,-4.24338,16.5638,8.21788,-4.79412,12.1468,3.70944,0,0,0,0,0,0
3.64531,1.32731,0.796663,-0.410707,-0.189904,-2.98039,-0.841572,-6.20156,16.9302,8.08621,-3.4776,11.443,4.04892,0,0,0,0,0,0
3.65033,1.34646,0.776863,-0.444949,-0.150877,-3.01877,-0.842199,-5.0432,16.4337,8.1092,-4.2642,11.7328,6.13548,0,0,0,0,0,0
3.65532,1.37521,0.758208,-0.480469,-0.105854,-3.05311,-0.872415,-5.32294,16.5716,7.5449,-3.82536,10.7888,3.17124,0,0,0,0,0,0
3.66033,1.41876,0.742099,-0.489391,-0.0644222,-3.06872,-0.87107,-4.92894,16.7174,6.9179,-3.53556,11.7328,4.23108,0,0,0,0,0,0
3.66531,1.45683,0.72053,-0.456547,-0.0320272,-3.08606,-0.861742,-5.12988,15.7718,8.36418,-3.45276,11.0041,4.18968,0,0,0,0,0,0
3.67032,1.49604,0.723014,-0.446217,-0.00901596,-3.0898,-0.843761,-4.74376,15.957,8.19698,-3.46932,10.0188,5.65524,0,0,0,0,0,0
3.67524,1.52489,0.740818,-0.44692,0.0082285,-3.06474,-0.84787,-4.8462,15.0705,7.07047,-4.44636,10.143,5.1336,0,0,0,0,0,0
3.6802,1.5494,0.792259,-0.41953,0.0390931,-3.02309,-0.860452,-4.6886,15.5906,7.82287,-3.19608,10.1927,3.3534,0,0,0,0,0,0
3.68534,1.56581,0.845227,-0.40365,0.0615411,-2.97267,-0.848715,-4.27884,16.6071,6.98896,-3.48588,10.3997,4.83552,0,0,0,0,0,0
3.69032,1.55983,0.858858,-0.370853,0.0798327,-2.92311,-0.844141,-2.92742,16.7332,7.18751,-2.97252,10.6812,4.35528,0,0,0,0,0,0
3.69531,1.50035,0.836934,-0.335946,0.0878922,-2.87696,-0.837456,-4.73982,16.879,7.68911,-3.04704,9.11628,3.75912,0,0,0,0,0,0
3.70035,1.45497,0.780787,-0.321337,0.0894342,-2.81776,-0.817789,-4.40886,17.1508,7.17497,-3.11328,9.37296,3.88332,0,0,0,0,0,0
3.70531,1.4148,0.702226,-0.30414,0.084955,-2.75541,-0.791342,-4.40886,17.1508,7.17497,-3.11328,9.37296,3.88332,0,0,0,0,0,0
3.71033,1.37584,0.610349,-0.287253,0.0741758,-2.69018,-0.759996,-5.22444,15.5,7.79988,-3.16296,10.3831,5.0508,0,0,0,0,0,0
3.71531,1.36811,0.55298,-0.28641,0.0603204,-2.62977,-0.74594,-5.22444,15.5,7.79988,-3.16296,10.3831,5.0508,0,0,0,0,0,0
3.72031,1.38333,0.530596,-0.296596,0.0445608,-2.57315,-0.746425,-4.48372,15.8979,7.97126,-4.4712,9.80352,4.09032,0,0,0,0,0,0
3.72533,1.3946,0.518982,-0.32741,0.0515069,-2.51616,-0.74135,-4.5704,15.5354,9.0079,-3.44448,10.2258,3.70116,0,0,0,0,0,0
3.73033,1.40152,0.530324,-0.403548,0.0548429,-2.46354,-0.724451,-4.81468,15.9846,7.34426,-3.17124,10.5156,5.6304,0,0,0,0,0,0
3.73532,1.41558,0.549107,-0.452769,0.0491289,-2.41776,-0.73327,-4.33794,16.4534,8.46868,-4.12344,9.78696,6.11064,0,0,0,0,0,0
3.74033,1.42064,0.553962,-0.521451,0.0524078,-2.36969,-0.770136,-4.5704,16.7292,8.01515,-2.99736,10.7392,5.37372,0,0,0,0,0,0
3.74533,1.42668,0.536725,-0.586494,0.042108,-2.3337,-0.812618,-5.56328,17.6867,7.37143,-3.69288,11.2194,4.32216,0,0,0,0,0,0
3.75032,1.46253,0.471844,-0.629172,0.0352475,-2.31923,-0.842199,-5.05502,17.4463,7.96499,-2.09484,11.2774,5.70492,0,0,0,0,0,0
3.75534,1.50674,0.388938,-0.674162,0.00592358,-2.32425,-0.882328,-4.74376,16.7844,7.59297,-4.17312,10.8716,4.66164,0,0,0,0,0,0
3.76034,1.54343,0.311816,-0.703061,-0.00578339,-2.3378,-0.91512,-4.925,17.0641,7.31291,-3.00564,11.2691,4.52088,0,0,0,0,0,0
3.76531,1.57937,0.234925,-0.708459,-0.0223133,-2.36346,-0.939035,-4.75558,16.2604,7.27111,-2.88972,10.3086,4.347,0,0,0,0,0,0
3.77031,1.6119,0.182259,-0.689904,-0.0440417,-2.38129,-0.952764,-4.55858,15.3857,8.14055,-3.78396,11.2442,4.85208,0,0,0,0,0,0
3.77531,1.63315,0.178651,-0.683212,-0.0534096,-2.41032,-0.967457,-4.21974,16.615,7.38815,-3.0636,11.8156,5.98644,0,0,0,0,0,0
3.7803,1.63518,0.175998,-0.658018,-0.0648621,-2.45381,-1.00109,-4.45614,16.4062,7.79152,-3.95784,10.4494,3.13812,0,0,0,0,0,0
3.78533,1.62624,0.173571,-0.638762,-0.0625877,-2.48899,-0.999472,-4.61374,17.7576,7.36725,-4.13172,10.2838,4.13172,0,0,0,0,0,0
3.79033,1.61425,0.125029,-0.613087,-0.0440836,-2.51511,-0.9859,-4.77922,17.7142,7.46339,-4.72788,10.2175,4.66992,0,0,0,0,0,0
3.79532,1.60592,0.0488046,-0.589526,-0.00541933,-2.53227,-0.973111,-4.26308,17.399,7.76644,-3.59352,9.58824,4.95144,0,0,0,0,0,0
3.80032,1.58895,-0.0338449,-0.578088,0.0269014,-2.53031,-0.966159,-5.8903,17.2572,7.64313,-4.13172,10.5239,3.67632,0,0,0,0,0,0
3.80533,1.6139,-0.115713,-0.571207,0.0604699,-2.52923,-0.940353,-4.4128,16.1304,7.87303,-4.347,11.0786,5.0094,0,0,0,0,0,0
3.81031,1.62977,-0.161249,-0.57159,0.0978836,-2.53761,-0.924272,-5.07078,15.1651,8.35791,-2.74068,10.1927,5.31576,0,0,0,0,0,0
3.81533,1.6556,-0.144312,-0.596383,0.112709,-2.53711,-0.921761,-5.04714,16.091,7.36098,-2.93112,10.8385,4.74444,0,0,0,0,0,0
