time,est_tau1,est_tau2,est_tau3,est_tau4,est_tau5,est_tau6
9.52029,-0.768283,-0.631853,-0.710612,1.0603,0.654689,0.519851
9.52533,-0.763059,-0.640361,-0.713095,1.05072,0.638404,0.514341
9.5303,-0.761256,-0.65495,-0.716239,1.05018,0.624757,0.510077
9.53536,-0.756784,-0.668622,-0.720325,1.04392,0.605499,0.501779
9.54027,-0.752767,-0.680088,-0.726646,1.03733,0.584821,0.494921
9.54536,-0.753067,-0.689625,-0.730179,1.03162,0.564293,0.48462
9.55021,-0.757564,-0.697086,-0.73132,1.02629,0.545493,0.47323
9.55516,-0.756333,-0.706002,-0.733897,1.02876,0.525309,0.471236
9.56027,-0.752575,-0.707643,-0.73591,1.02189,0.504363,0.472071
9.56547,-0.74659,-0.702607,-0.737635,1.00702,0.482853,0.474867
9.57043,-0.743166,-0.701414,-0.73712,0.99261,0.459749,0.478242
9.57538,-0.742172,-0.703958,-0.735033,0.977982,0.43477,0.482676
9.58026,-0.734154,-0.706535,-0.725581,0.96288,0.410528,0.485666
9.58527,-0.724145,-0.710882,-0.715773,0.957674,0.388184,0.490864
9.59033,-0.711319,-0.722308,-0.710416,0.952647,0.36532,0.493869
9.59536,-0.690932,-0.736192,-0.709472,0.953442,0.346235,0.488626
9.60033,-0.666368,-0.751883,-0.710293,0.961158,0.342499,0.483713
9.60544,-0.636057,-0.765454,-0.710119,0.974392,0.338707,0.472759
9.61029,-0.605424,-0.775223,-0.710042,0.98068,0.335462,0.456843
9.61532,-0.571361,-0.780137,-0.710983,0.987448,0.334561,0.442704
9.62043,-0.533008,-0.789677,-0.717568,0.987919,0.334448,0.431362
9.62539,-0.498782,-0.796138,-0.726869,0.983029,0.342971,0.4224
9.63047,-0.462012,-0.790829,-0.743135,0.972557,0.357449,0.407653
9.63518,-0.424433,-0.781427,-0.754108,0.968326,0.37474,0.400672
9.64025,-0.387708,-0.759249,-0.759842,0.96053,0.404833,0.398123
9.64527,-0.347464,-0.735013,-0.763919,0.947943,0.440599,0.38684
9.65031,-0.306402,-0.704969,-0.764955,0.944882,0.475265,0.386118
9.65546,-0.260183,-0.671623,-0.770951,0.95072,0.508142,0.401939
9.66033,-0.222875,-0.645384,-0.780593,0.950274,0.538545,0.415163
9.66542,-0.184279,-0.623993,-0.793775,0.95557,0.568951,0.419943
9.6704,-0.150919,-0.616464,-0.806381,0.957624,0.588706,0.420822
9.67531,-0.118588,-0.616555,-0.816483,0.942254,0.59735,0.415036
9.68028,-0.101305,-0.620054,-0.827877,0.922538,0.604756,0.41298
9.6853,-0.0812152,-0.626502,-0.843282,0.900898,0.610144,0.406493
9.69042,-0.0619169,-0.631806,-0.862807,0.870381,0.607273,0.397884
9.69525,-0.0444687,-0.637147,-0.880494,0.846796,0.599065,0.394615
9.70024,-0.0213863,-0.647712,-0.896742,0.828525,0.581561,0.393082
9.70523,0.00585542,-0.662314,-0.911123,0.815644,0.556667,0.394784
9.71028,0.0340999,-0.672826,-0.927929,0.807247,0.526929,0.397857
9.71519,0.0612043,-0.682229,-0.944142,0.801161,0.499328,0.406912
9.72028,0.0978424,-0.688817,-0.961134,0.788898,0.461279,0.416149
9.72522,0.130392,-0.692215,-0.97046,0.770684,0.422162,0.422888
9.73037,0.162619,-0.69783,-0.981835,0.750851,0.371919,0.431896
9.73538,0.193912,-0.707002,-0.994007,0.728408,0.323674,0.439352
9.74025,0.230214,-0.726032,-1.00801,0.706904,0.279121,0.447687
9.7453,0.262449,-0.749383,-1.01903,0.689288,0.239172,0.452966
9.75027,0.29922,-0.775039,-1.02358,0.669636,0.199498,0.457206
9.75524,0.339144,-0.803741,-1.02713,0.650618,0.160796,0.469733
9.76028,0.372881,-0.833307,-1.02967,0.633524,0.117039,0.482146
9.76532,0.403587,-0.861526,-1.03507,0.603186,0.0742303,0.489381
9.77015,0.42904,-0.880303,-1.04331,0.571057,0.0283944,0.490793
9.77532,0.454579,-0.897151,-1.05248,0.540001,-0.0252879,0.492347
9.78022,0.480737,-0.910308,-1.06082,0.51633,-0.0744916,0.496397
9.78519,0.50361,-0.921273,-1.06437,0.494894,-0.124781,0.500216
9.79044,0.526467,-0.923718,-1.06115,0.478708,-0.181259,0.506067
9.79526,0.544627,-0.914619,-1.05319,0.469758,-0.23213,0.514709
9.80034,0.571461,-0.894311,-1.04135,0.457402,-0.28804,0.515642
9.80518,0.597438,-0.865877,-1.03065,0.441789,-0.340325,0.523773
9.81035,0.624895,-0.827523,-1.02046,0.420114,-0.395369,0.538929
9.81528,0.653474,-0.797533,-1.01529,0.393717,-0.446211,0.550225
9.82021,0.684061,-0.766348,-1.01395,0.374222,-0.496505,0.560965
9.82529,0.720999,-0.736084,-1.01639,0.357638,-0.549326,0.566619
9.83021,0.758878,-0.707332,-1.02327,0.351284,-0.598837,0.568294
9.83517,0.788484,-0.69064,-1.02978,0.348892,-0.646795,0.566387
9.84019,0.821667,-0.684295,-1.03774,0.353498,-0.69195,0.564621
9.84517,0.853674,-0.682722,-1.04624,0.346122,-0.732248,0.56499
9.85045,0.879562,-0.684119,-1.06009,0.334152,-0.768668,0.56379
9.8554,0.906245,-0.684701,-1.07345,0.322705,-0.796957,0.562384
9.86035,0.920991,-0.686832,-1.08754,0.320993,-0.821677,0.561836
9.86529,0.938374,-0.684454,-1.10154,0.324011,-0.844117,0.560734
9.87044,0.952685,-0.684963,-1.11549,0.332218,-0.86376,0.56099
9.87529,0.968568,-0.681038,-1.12739,0.332029,-0.881387,0.565461
9.88025,0.989111,-0.672624,-1.14154,0.322697,-0.895932,0.570227
9.88527,1.00837,-0.671635,-1.156,0.311389,-0.908981,0.574211
9.89032,1.03933,-0.670226,-1.17196,0.302865,-0.920824,0.576323
9.89541,1.06098,-0.678817,-1.18836,0.29328,-0.931493,0.576933
9.90026,1.07383,-0.696642,-1.20377,0.271855,-0.939479,0.573019
9.90528,1.07972,-0.717417,-1.21902,0.24493,-0.944513,0.56248
9.91029,1.07833,-0.749261,-1.23246,0.204924,-0.945389,0.555402
9.91526,1.08176,-0.781976,-1.24219,0.177173,-0.941112,0.537891
9.9203,1.08838,-0.817564,-1.24861,0.159019,-0.930111,0.511138
9.92527,1.0891,-0.856836,-1.2521,0.144826,-0.913845,0.491924
9.9303,1.08669,-0.882649,-1.25067,0.130648,-0.89195,0.473144
9.9353,1.08277,-0.897146,-1.24472,0.118875,-0.864117,0.454738
9.94024,1.08828,-0.911221,-1.2367,0.111402,-0.835333,0.444299
9.94547,1.12635,-0.901252,-1.23429,0.133928,-0.808459,0.447513
9.95025,1.18148,-0.880863,-1.23502,0.171002,-0.786213,0.458752
9.95524,1.24066,-0.850361,-1.2326,0.213658,-0.761473,0.470556
9.96018,1.29587,-0.818712,-1.22494,0.253418,-0.729067,0.48223
9.96516,1.33877,-0.782612,-1.21228,0.290449,-0.687014,0.499553
9.97017,1.38041,-0.746923,-1.18994,0.31379,-0.632849,0.504298
9.97522,1.41383,-0.717991,-1.15982,0.323412,-0.565709,0.511865
9.98019,1.43013,-0.693902,-1.12781,0.323282,-0.495874,0.514879
9.9852,1.43127,-0.676556,-1.0953,0.314291,-0.421585,0.515164
9.99026,1.41934,-0.664706,-1.06226,0.297765,-0.343451,0.513596
9.99522,1.40738,-0.658187,-1.02569,0.290389,-0.266198,0.517985
10.0004,1.39413,-0.658525,-0.984948,0.290405,-0.18416,0.52747
10.0053,1.38939,-0.656253,-0.940647,0.281426,-0.105885,0.532927
10.0103,1.39168,-0.654851,-0.892025,0.264596,-0.0243436,0.535039
10.0154,1.39045,-0.651441,-0.839528,0.245632,0.0576333,0.543208
10.0202,1.38638,-0.651007,-0.791696,0.218258,0.137785,0.547997
10.0253,1.37817,-0.655773,-0.743119,0.179644,0.227295,0.550382
10.0302,1.37538,-0.661283,-0.698651,0.138625,0.30748,0.554124
10.0352,1.37582,-0.665767,-0.658552,0.109984,0.386496,0.552657
10.0402,1.38051,-0.669201,-0.623601,0.0940373,0.462419,0.547632
10.0454,1.39451,-0.673786,-0.589229,0.0846538,0.537114,0.547857
10.0505,1.41405,-0.683732,-0.56013,0.0786472,0.606842,0.551451
10.0553,1.43077,-0.692181,-0.527676,0.0814306,0.671924,0.557347
10.0602,1.44882,-0.698186,-0.496024,0.0815321,0.739742,0.561308
10.0652,1.46803,-0.705176,-0.467024,0.0784118,0.810326,0.562086
10.0701,1.47859,-0.718374,-0.440465,0.0669675,0.871452,0.562408
10.0753,1.4822,-0.741838,-0.415797,0.0463158,0.92893,0.563651
10.0803,1.48815,-0.759686,-0.395018,0.0226768,0.970385,0.568422
10.0854,1.48859,-0.770619,-0.377033,-0.00819806,1.01154,0.566015
10.0902,1.48474,-0.776746,-0.363932,-0.0412353,1.04893,0.559331
10.0953,1.48747,-0.781876,-0.351273,-0.0698241,1.07828,0.548244
10.1002,1.49401,-0.78714,-0.339867,-0.098564,1.09793,0.538085
10.1052,1.50386,-0.795365,-0.330126,-0.128758,1.11102,0.528183
10.1102,1.51436,-0.795,-0.321396,-0.158087,1.12778,0.520866
10.1153,1.52684,-0.789413,-0.314783,-0.187052,1.14859,0.515924
10.1203,1.54094,-0.77895,-0.305574,-0.216827,1.16067,0.511754
10.1252,1.55516,-0.770187,-0.296894,-0.248764,1.16629,0.50761
10.1302,1.57232,-0.75904,-0.291681,-0.289363,1.16876,0.507575
10.1352,1.58662,-0.744951,-0.288079,-0.328156,1.15776,0.50697
10.1402,1.61503,-0.730621,-0.288734,-0.350194,1.13391,0.522336
10.1452,1.65397,-0.714177,-0.293055,-0.372768,1.10042,0.534335
10.1502,1.6877,-0.698827,-0.302129,-0.396485,1.0608,0.54855
10.1552,1.7171,-0.685709,-0.315472,-0.42127,1.01661,0.564228
10.1602,1.73553,-0.666298,-0.321373,-0.440527,0.967675,0.571454
10.1654,1.74516,-0.646094,-0.323739,-0.454434,0.913601,0.572338
10.1706,1.75254,-0.622901,-0.325602,-0.471757,0.86498,0.576544
10.1752,1.75716,-0.60603,-0.329545,-0.490716,0.826681,0.582622
10.1802,1.74945,-0.597272,-0.335028,-0.520959,0.784999,0.592379
10.1854,1.74124,-0.590773,-0.343428,-0.548961,0.739233,0.599041
10.1903,1.73467,-0.588901,-0.35455,-0.572413,0.694988,0.602089
10.1955,1.73313,-0.590711,-0.365882,-0.604318,0.659532,0.606347
10.2005,1.73775,-0.600596,-0.378998,-0.638674,0.636291,0.61216
10.2053,1.74346,-0.611457,-0.389879,-0.670021,0.615562,0.610638
10.2102,1.75202,-0.628819,-0.401862,-0.699021,0.596906,0.603054
10.2154,1.76599,-0.644725,-0.417111,-0.727107,0.576205,0.60049
10.2202,1.78459,-0.657896,-0.426439,-0.750966,0.556544,0.592177
10.2252,1.81098,-0.677386,-0.435638,-0.774611,0.535744,0.57927
10.2303,1.8455,-0.69738,-0.442059,-0.793845,0.523063,0.578599
10.2353,1.88725,-0.721693,-0.448188,-0.807927,0.518794,0.587314
10.2403,1.92981,-0.737026,-0.456081,-0.815786,0.517574,0.593115
10.2453,1.97201,-0.742942,-0.461483,-0.817225,0.521348,0.601645
10.2502,2.01146,-0.749051,-0.468407,-0.81679,0.530265,0.610641
10.2553,2.04745,-0.745647,-0.475425,-0.824559,0.540384,0.615609
10.2603,2.08087,-0.739932,-0.484644,-0.837207,0.55149,0.617536
10.2654,2.10559,-0.722888,-0.489704,-0.854907,0.563854,0.616098
10.2704,2.12244,-0.707917,-0.498399,-0.875568,0.573251,0.616244
10.2753,2.13414,-0.698081,-0.511819,-0.898526,0.580402,0.618155
10.2804,2.14748,-0.680132,-0.520199,-0.921784,0.581094,0.6217
10.2852,2.16329,-0.66304,-0.526113,-0.941639,0.577585,0.625463
10.2904,2.18168,-0.637721,-0.532107,-0.948329,0.576485,0.631239
10.2952,2.19991,-0.61793,-0.54075,-0.944393,0.578038,0.638334
10.3001,2.22273,-0.602604,-0.550121,-0.934231,0.572288,0.646128
10.3053,2.24558,-0.576475,-0.553161,-0.929159,0.553703,0.657871
10.3103,2.26833,-0.551212,-0.553997,-0.927918,0.526965,0.671067
10.3155,2.29656,-0.523636,-0.557505,-0.928918,0.496163,0.674379
10.3204,2.32617,-0.50569,-0.566474,-0.932372,0.466829,0.670454
10.3252,2.35452,-0.490189,-0.574869,-0.933801,0.435343,0.666152
10.3301,2.37512,-0.471042,-0.580451,-0.937723,0.396582,0.664593
10.3352,2.39138,-0.455462,-0.586802,-0.94347,0.351505,0.66665
10.3402,2.40086,-0.431671,-0.584141,-0.948501,0.31275,0.670679
10.3452,2.40606,-0.413229,-0.579628,-0.9542,0.280189,0.676488
10.3503,2.40693,-0.399893,-0.57349,-0.961276,0.252784,0.683978
10.3552,2.40471,-0.382776,-0.567934,-0.971356,0.222145,0.690998
10.3604,2.40344,-0.368912,-0.566812,-0.983789,0.199578,0.704415
10.3653,2.40424,-0.364693,-0.572339,-0.99736,0.186362,0.719619
10.3706,2.40473,-0.365588,-0.576666,-1.01828,0.176572,0.726778
10.3753,2.40743,-0.376278,-0.582194,-1.03832,0.172184,0.727492
10.3803,2.41607,-0.385231,-0.59441,-1.0587,0.165011,0.730971
10.3853,2.42658,-0.388868,-0.610057,-1.06762,0.165741,0.731509
10.3902,2.44092,-0.397887,-0.632518,-1.06774,0.17429,0.729955
10.3952,2.45794,-0.402147,-0.645167,-1.08089,0.185682,0.729147
10.4002,2.47957,-0.412537,-0.653489,-1.10463,0.200245,0.729336
10.4052,2.49521,-0.414998,-0.661625,-1.13502,0.216575,0.728687
10.4101,2.50474,-0.417536,-0.668706,-1.17107,0.241059,0.72708
10.4152,2.5091,-0.409448,-0.670227,-1.21473,0.26517,0.727833
10.4202,2.50963,-0.403266,-0.671821,-1.26738,0.297953,0.728141
10.4255,2.50724,-0.404368,-0.678676,-1.31758,0.327979,0.731356
10.4303,2.50462,-0.400331,-0.686121,-1.36387,0.353049,0.73021
10.4352,2.50647,-0.39969,-0.697982,-1.40369,0.367827,0.715306
10.4402,2.52762,-0.391259,-0.7253,-1.41048,0.363282,0.70767
10.4454,2.58362,-0.367064,-0.763411,-1.38719,0.354316,0.710372
10.4503,2.63811,-0.35192,-0.802084,-1.3594,0.339455,0.724969
10.4555,2.69271,-0.3273,-0.835111,-1.3163,0.317613,0.735328
10.4603,2.74471,-0.30104,-0.864104,-1.27568,0.2889,0.743298
10.4655,2.79352,-0.267471,-0.887984,-1.23733,0.261831,0.746406
10.4704,2.83454,-0.240146,-0.905222,-1.21089,0.238366,0.74252
10.4752,2.87122,-0.214027,-0.921041,-1.18131,0.221759,0.741436
10.4803,2.9036,-0.188047,-0.925766,-1.15205,0.208152,0.737611
10.4853,2.93543,-0.164613,-0.933971,-1.1301,0.195046,0.740437
10.4903,2.9552,-0.139038,-0.932931,-1.11297,0.192798,0.74586
10.4953,2.96991,-0.122547,-0.932704,-1.09747,0.188171,0.748989
10.5002,2.97829,-0.106633,-0.931449,-1.08898,0.191395,0.75612
10.5055,2.98035,-0.0994752,-0.937073,-1.09393,0.191618,0.762726
10.5104,2.97508,-0.0995301,-0.951505,-1.11147,0.199556,0.76475
10.5153,2.9662,-0.111765,-0.964948,-1.12992,0.207356,0.757992
10.5204,2.96414,-0.134174,-0.984767,-1.14511,0.210159,0.753228
10.5253,2.95442,-0.160365,-1.00026,-1.16237,0.216241,0.744939
10.5303,2.9463,-0.183111,-1.02023,-1.18546,0.208096,0.741887
10.5352,2.94438,-0.195678,-1.03607,-1.19872,0.199948,0.747519
10.5402,2.94071,-0.201562,-1.04641,-1.19977,0.185896,0.754167
10.5453,2.93844,-0.209797,-1.04907,-1.20447,0.174506,0.765727
10.5503,2.93267,-0.211737,-1.0472,-1.2111,0.159972,0.76723
10.5553,2.93288,-0.204277,-1.05027,-1.20948,0.141653,0.774953
10.5604,2.93465,-0.19271,-1.05825,-1.19974,0.119219,0.779928
10.5653,2.93753,-0.174844,-1.06397,-1.19439,0.0982001,0.785463
10.5703,2.93781,-0.156902,-1.07943,-1.19661,0.0744755,0.785901
10.5753,2.93174,-0.140537,-1.091,-1.19987,0.0562891,0.782998
10.5803,2.92579,-0.118121,-1.10027,-1.20096,0.0348657,0.783647
10.5852,2.91529,-0.0969714,-1.11362,-1.21465,0.0197105,0.787002
10.5902,2.90914,-0.0757391,-1.13125,-1.23286,0.00126052,0.793446
10.5952,2.89973,-0.0546156,-1.14988,-1.25137,-0.0154918,0.802198
10.6002,2.89384,-0.0405327,-1.17322,-1.26517,-0.0303186,0.806962
10.6052,2.87963,-0.0224991,-1.1949,-1.2805,-0.0484978,0.808722
10.6102,2.86152,0.00141346,-1.2194,-1.29977,-0.0635579,0.80526
10.6152,2.84998,0.0355659,-1.23116,-1.31768,-0.0701597,0.803361
10.6202,2.8331,0.0639105,-1.24314,-1.3372,-0.0770297,0.799529
10.6252,2.82145,0.093098,-1.24925,-1.34768,-0.0826026,0.792857
10.6302,2.80949,0.123225,-1.25564,-1.35094,-0.0927527,0.781068
10.6354,2.80614,0.1582,-1.26679,-1.33954,-0.0962098,0.78295
10.6402,2.81049,0.185674,-1.28312,-1.3188,-0.0938452,0.795232
10.6454,2.81732,0.224338,-1.29793,-1.29322,-0.101129,0.815672
10.6505,2.82405,0.249591,-1.31726,-1.27013,-0.113827,0.84002
10.6555,2.82483,0.26562,-1.33721,-1.25677,-0.124592,0.848881
10.6603,2.81959,0.277704,-1.35548,-1.25052,-0.136374,0.853504
10.6652,2.80072,0.282775,-1.36896,-1.26211,-0.147317,0.852953
10.6702,2.76942,0.268433,-1.38688,-1.29514,-0.147785,0.848603
10.6752,2.73838,0.255614,-1.39961,-1.33675,-0.145673,0.835593
10.6803,2.70185,0.242773,-1.408,-1.38255,-0.138064,0.82621
10.6853,2.66384,0.228989,-1.41152,-1.4314,-0.119763,0.817294
10.6903,2.62412,0.219397,-1.41547,-1.4753,-0.106769,0.805893
10.6953,2.58579,0.209447,-1.42218,-1.51231,-0.099304,0.797142
10.7002,2.54892,0.198229,-1.42818,-1.55089,-0.0882462,0.791118
10.7052,2.51144,0.195647,-1.42914,-1.59032,-0.0873415,0.7905
10.7104,2.46858,0.198486,-1.42529,-1.62613,-0.0903062,0.785546
10.7152,2.43672,0.208631,-1.4256,-1.65588,-0.0877898,0.779769
10.7202,2.40353,0.226003,-1.41975,-1.68464,-0.0898832,0.778888
10.7253,2.38454,0.238532,-1.41774,-1.70212,-0.0973055,0.768873
10.7305,2.37248,0.259789,-1.42109,-1.7177,-0.106188,0.760899
10.7354,2.36767,0.282145,-1.43385,-1.73473,-0.120438,0.745359
10.7403,2.36161,0.305485,-1.43342,-1.74967,-0.129973,0.727962
10.7453,2.35447,0.31681,-1.42678,-1.76005,-0.128274,0.719639
10.7504,2.34878,0.332468,-1.41611,-1.76491,-0.130885,0.708328
10.7552,2.34798,0.358738,-1.40757,-1.76788,-0.126327,0.708013
10.7602,2.3412,0.39151,-1.40293,-1.76852,-0.128449,0.707097
10.7654,2.33407,0.425755,-1.4044,-1.7727,-0.132303,0.702296
10.7705,2.3211,0.456676,-1.41133,-1.77614,-0.135389,0.693076
10.7752,2.30318,0.482958,-1.41109,-1.78264,-0.134143,0.677808
10.7803,2.28348,0.508286,-1.4054,-1.79093,-0.129965,0.668509
10.7853,2.26588,0.520497,-1.39893,-1.80038,-0.122749,0.66574
10.7904,2.24514,0.549416,-1.38689,-1.81022,-0.110706,0.661343
10.7952,2.22369,0.569145,-1.38032,-1.82122,-0.0944096,0.655875
10.8003,2.19828,0.586506,-1.37151,-1.83713,-0.0780409,0.65013
10.8053,2.18747,0.61241,-1.36774,-1.83559,-0.0557462,0.634228
10.8103,2.17776,0.619005,-1.37117,-1.83949,-0.0421335,0.623008
10.8153,2.16681,0.63458,-1.3725,-1.84512,-0.0307476,0.611413
10.8202,2.1517,0.648477,-1.38229,-1.85496,-0.0197922,0.601638
10.8253,2.13628,0.647987,-1.39629,-1.85976,-0.0215267,0.587818
10.8303,2.12391,0.649024,-1.41897,-1.86,-0.0256663,0.584272
10.8353,2.10143,0.648931,-1.43706,-1.85884,-0.0276473,0.580734
10.8404,2.07102,0.644709,-1.45458,-1.85951,-0.0370234,0.576279
10.8453,2.03817,0.651273,-1.46834,-1.86459,-0.0467032,0.577626
10.8502,2.00007,0.655388,-1.48687,-1.87176,-0.0634756,0.576587
10.8552,1.96679,0.655975,-1.49816,-1.87987,-0.079525,0.566982
10.8604,1.94273,0.652954,-1.51778,-1.87527,-0.0936201,0.553438
10.8652,1.92574,0.659059,-1.53241,-1.87189,-0.108941,0.545047
10.8703,1.90231,0.661947,-1.53819,-1.86885,-0.120892,0.533204
10.8753,1.88712,0.678876,-1.53788,-1.86928,-0.128806,0.51752
10.8803,1.87324,0.701708,-1.53628,-1.87005,-0.133941,0.50183
10.8853,1.87012,0.71471,-1.54165,-1.85947,-0.139458,0.48435
10.8903,1.85538,0.735743,-1.54992,-1.85355,-0.13694,0.469473
10.8953,1.82974,0.757481,-1.55276,-1.84834,-0.140854,0.454949
10.9004,1.79098,0.777178,-1.55315,-1.85224,-0.141978,0.44886
10.9053,1.74532,0.781336,-1.54935,-1.86727,-0.148841,0.442101
10.9104,1.69651,0.784401,-1.54252,-1.88866,-0.152378,0.429633
10.9153,1.64831,0.777963,-1.53787,-1.91263,-0.152746,0.413494
10.9203,1.59174,0.771459,-1.53313,-1.9455,-0.145462,0.397677
10.9253,1.54313,0.762803,-1.51821,-1.9697,-0.137941,0.385408
10.9305,1.49322,0.751916,-1.50872,-1.98388,-0.130535,0.379584
10.9354,1.45148,0.74978,-1.48543,-1.99147,-0.107811,0.365396
10.9403,1.43349,0.745235,-1.48719,-1.96193,-0.100357,0.354284
10.9453,1.46365,0.747354,-1.49704,-1.90385,-0.107794,0.348853
10.9502,1.49442,0.752798,-1.50768,-1.84269,-0.118314,0.33955
10.9553,1.52275,0.755852,-1.52257,-1.76164,-0.131905,0.322116
10.9603,1.54129,0.759529,-1.54132,-1.67229,-0.142135,0.30693
10.9653,1.55042,0.76806,-1.55828,-1.59296,-0.144377,0.299057
10.9703,1.54227,0.780189,-1.57579,-1.52818,-0.141656,0.291195
10.9753,1.5267,0.791786,-1.5934,-1.48528,-0.141843,0.279249
10.9803,1.5025,0.789252,-1.6032,-1.4558,-0.145058,0.263265
10.9853,1.46988,0.799162,-1.60637,-1.43655,-0.14856,0.244626
10.9904,1.4377,0.807831,-1.61561,-1.42469,-0.159594,0.231426
10.9954,1.40476,0.80351,-1.62603,-1.41327,-0.177407,0.221264
11.0003,1.37076,0.795747,-1.64552,-1.39789,-0.196308,0.212896
11.0052,1.33962,0.793842,-1.66145,-1.38423,-0.216049,0.202331
11.0102,1.30909,0.789295,-1.67494,-1.36763,-0.228472,0.191224
11.0152,1.27415,0.806099,-1.68199,-1.35451,-0.23569,0.178968
11.0202,1.24239,0.828932,-1.68915,-1.34395,-0.234606,0.168845
11.0252,1.20943,0.852473,-1.68902,-1.33041,-0.234452,0.1614
11.0303,1.16756,0.872463,-1.68171,-1.32034,-0.235384,0.149192
11.0354,1.11831,0.879517,-1.67291,-1.31201,-0.236342,0.133569
11.0402,1.07415,0.905664,-1.65842,-1.29873,-0.240728,0.119171
11.0453,1.02378,0.933715,-1.64493,-1.28108,-0.247155,0.10346
11.0502,0.976555,0.955334,-1.62924,-1.25965,-0.2554,0.0881713
11.0552,0.929353,0.996849,-1.60901,-1.24277,-0.267845,0.0778885
11.0603,0.877246,1.03657,-1.59339,-1.22968,-0.282201,0.073057
11.0653,0.82732,1.07748,-1.57686,-1.21058,-0.292941,0.0695209
11.0703,0.7746,1.10351,-1.5665,-1.18976,-0.299046,0.0666108
11.0752,0.732724,1.13234,-1.56477,-1.17148,-0.303371,0.0668886
11.0804,0.681464,1.16133,-1.57152,-1.13973,-0.317098,0.0590613
11.0853,0.646043,1.18116,-1.57663,-1.1063,-0.324528,0.044538
11.0903,0.61118,1.20977,-1.57996,-1.08051,-0.323681,0.0358234
11.0953,0.571291,1.22974,-1.5882,-1.06464,-0.313773,0.032867
11.1003,0.524166,1.24812,-1.59615,-1.05238,-0.30847,0.0345384
11.1052,0.480591,1.28192,-1.60019,-1.03287,-0.307286,0.0360971
11.1102,0.431455,1.31348,-1.60768,-1.00948,-0.307897,0.037567
11.1155,0.390866,1.35061,-1.60711,-0.982168,-0.314763,0.0350365
11.1203,0.353798,1.37619,-1.60623,-0.951766,-0.320499,0.0314899
11.1253,0.318515,1.39596,-1.60478,-0.922353,-0.328921,0.0204785
11.1302,0.282111,1.41525,-1.60026,-0.904482,-0.330905,0.00385675
11.1353,0.238588,1.4259,-1.5971,-0.896339,-0.325488,-0.019095
11.1402,0.197903,1.43986,-1.58437,-0.884281,-0.311469,-0.0434578
11.1452,0.151553,1.44165,-1.56996,-0.870987,-0.287482,-0.0703142
11.1503,0.108159,1.45455,-1.55522,-0.846804,-0.260549,-0.0940952
11.1554,0.0618,1.45858,-1.54838,-0.814819,-0.229856,-0.114057
11.1605,0.043589,1.46416,-1.55735,-0.764937,-0.213512,-0.128262
11.1652,0.0322731,1.46724,-1.5681,-0.712997,-0.207555,-0.135656
11.1706,0.0139842,1.45584,-1.58811,-0.651616,-0.208349,-0.137654
11.1756,-0.00786618,1.4564,-1.60293,-0.593393,-0.216534,-0.134041
11.1803,-0.0239614,1.45392,-1.6076,-0.545555,-0.227779,-0.130241
11.1852,-0.043907,1.4311,-1.61202,-0.502546,-0.241223,-0.125849
11.1902,-0.0681995,1.41547,-1.61909,-0.461341,-0.255719,-0.120098
11.1954,-0.0962578,1.39934,-1.61976,-0.424555,-0.263823,-0.113905
11.2004,-0.12062,1.38211,-1.61797,-0.392391,-0.261958,-0.1094
11.2054,-0.131154,1.38497,-1.61512,-0.349678,-0.259911,-0.108014
11.2102,-0.135713,1.39227,-1.61651,-0.301525,-0.255919,-0.109226
11.2152,-0.142108,1.4026,-1.61718,-0.241895,-0.243784,-0.114017
11.2203,-0.153511,1.403,-1.61312,-0.179097,-0.228387,-0.123105
11.2254,-0.172924,1.40937,-1.60268,-0.124704,-0.208973,-0.139929
11.2304,-0.192354,1.4324,-1.58688,-0.0793066,-0.205143,-0.171439
11.2352,-0.220091,1.45584,-1.57233,-0.0451408,-0.211727,-0.213316
11.2403,-0.240944,1.47657,-1.54949,-0.0183272,-0.216474,-0.270248
11.2452,-0.262449,1.5084,-1.52796,0.0126712,-0.234445,-0.336308
11.2502,-0.284212,1.54916,-1.51507,0.0488587,-0.249247,-0.412641
11.2552,-0.301968,1.58525,-1.50031,0.0910084,-0.258948,-0.491028
11.2602,-0.321694,1.60449,-1.49036,0.138387,-0.262836,-0.562545
11.2652,-0.334433,1.62837,-1.48856,0.195748,-0.263914,-0.620099
11.2703,-0.349456,1.64786,-1.49767,0.259796,-0.260819,-0.661071
11.2753,-0.365489,1.664,-1.50992,0.328844,-0.259864,-0.686363
11.2803,-0.382925,1.66365,-1.52078,0.405539,-0.265542,-0.696098
11.2852,-0.407587,1.64835,-1.53061,0.482704,-0.275408,-0.692305
11.2903,-0.431656,1.64409,-1.53355,0.544308,-0.29228,-0.676642
11.2953,-0.460263,1.64141,-1.53401,0.588156,-0.312638,-0.651656
11.3002,-0.475782,1.63864,-1.53337,0.645176,-0.336537,-0.631186
11.3054,-0.48927,1.62516,-1.53633,0.717652,-0.364305,-0.61342
11.3102,-0.496101,1.60752,-1.54101,0.790952,-0.390034,-0.599757
11.3152,-0.502906,1.59338,-1.54008,0.8695,-0.411671,-0.587899
11.3204,-0.519817,1.57204,-1.53808,0.949506,-0.427141,-0.577864
11.3253,-0.535153,1.55401,-1.53017,1.01263,-0.44412,-0.568596
11.3303,-0.558672,1.53375,-1.51799,1.06448,-0.461229,-0.5591
11.3353,-0.584232,1.51622,-1.50616,1.12594,-0.470453,-0.550669
