time,est_tau1,est_tau2,est_tau3,est_tau4,est_tau5,est_tau6
1.56034,0.182353,0.351424,0.0412723,0.133586,-0.223134,-0.031555
1.56548,0.182789,0.352864,0.04431,0.167643,-0.224011,-0.0233918
1.57047,0.183562,0.355327,0.0479976,0.19169,-0.224965,-0.0142997
1.57567,0.184666,0.357839,0.0506698,0.208951,-0.224935,0.00425435
1.58049,0.185922,0.359867,0.0518795,0.218539,-0.223995,0.026501
1.58542,0.187616,0.362135,0.0513207,0.221937,-0.22354,0.0444015
1.59027,0.189622,0.364657,0.0491823,0.21962,-0.223545,0.059354
1.59537,0.191731,0.368621,0.046898,0.210724,-0.224235,0.0790788
1.60029,0.193659,0.373579,0.0447999,0.195062,-0.224757,0.0940105
1.60555,0.195522,0.378602,0.0431832,0.1682,-0.225428,0.106528
1.61044,0.196971,0.38377,0.0427068,0.142479,-0.22634,0.114351
1.61565,0.198202,0.389526,0.0431901,0.115021,-0.227561,0.119328
1.62024,0.199139,0.401698,0.0503237,0.0906696,-0.227665,0.12123
1.62533,0.199852,0.41392,0.0694522,0.0571987,-0.227875,0.120609
1.63031,0.199813,0.417287,0.0910513,0.0245295,-0.229581,0.117152
1.6353,0.199582,0.420061,0.107546,0.00646501,-0.230954,0.112024
1.64052,0.199116,0.422532,0.120014,-0.00228742,-0.231983,0.108792
1.64532,0.19903,0.424384,0.126032,-0.0101733,-0.232594,0.122869
1.65028,0.199197,0.425538,0.127322,-0.020908,-0.232977,0.148802
1.65528,0.198982,0.426111,0.125673,-0.0378491,-0.232583,0.175294
1.66045,0.19872,0.427309,0.121617,-0.0529124,-0.232524,0.195544
1.66529,0.198446,0.428942,0.115884,-0.0647962,-0.232796,0.208504
1.67017,0.198271,0.430638,0.107855,-0.0762149,-0.232623,0.215284
1.67515,0.198199,0.432355,0.0979576,-0.0871317,-0.232001,0.216496
1.68015,0.198233,0.43402,0.0868569,-0.0973073,-0.230951,0.21246
1.68713,0.198426,0.436715,0.071562,-0.10791,-0.229607,0.200539
1.69124,0.198652,0.437507,0.0621779,-0.111475,-0.22821,0.191028
1.69727,0.199001,0.437822,0.048627,-0.118252,-0.225757,0.175677
1.70526,0.199848,0.437954,0.0295163,-0.14268,-0.221472,0.153442
1.71022,0.20128,0.445629,0.0248331,-0.158753,-0.216603,0.138981
1.71783,0.203043,0.446311,0.0279194,-0.156519,-0.211115,0.114319
1.7202,0.203891,0.446496,0.0303909,-0.154622,-0.210677,0.105683
1.72759,0.206781,0.447313,0.0390348,-0.148538,-0.209146,0.080428
1.73015,0.207677,0.446782,0.042986,-0.145717,-0.209265,0.0846197
1.73779,0.210131,0.444784,0.053968,-0.141543,-0.209397,0.0966497
1.74019,0.210862,0.443629,0.0580709,-0.145766,-0.210694,0.0979589
1.74868,0.213446,0.43933,0.0730715,-0.158738,-0.215919,0.0951157
1.75025,0.213832,0.437422,0.0757213,-0.160155,-0.216886,0.0934048
1.75966,0.215864,0.425948,0.0917757,-0.167503,-0.222812,0.0833413
1.76024,0.215885,0.425214,0.092792,-0.167546,-0.223225,0.0825933
1.76528,0.215924,0.418938,0.101693,-0.170692,-0.226809,0.0766356
1.77036,0.215215,0.413313,0.109586,-0.176739,-0.230386,0.0688832
1.77532,0.21487,0.408943,0.115739,-0.170996,-0.234151,0.0604398
1.78037,0.215468,0.418595,0.129159,-0.157797,-0.235921,0.0496397
1.78529,0.214943,0.455258,0.130675,-0.146546,-0.240641,0.0309735
1.7905,0.214109,0.487829,0.131067,-0.136286,-0.245371,0.0156063
1.79526,0.212608,0.511467,0.128815,-0.127325,-0.251293,0.0136432
1.80029,0.210402,0.53098,0.123986,-0.118409,-0.258795,0.0199426
1.80529,0.207675,0.54543,0.118736,-0.110625,-0.265361,0.0252514
1.81017,0.205489,0.555058,0.112665,-0.104398,-0.272095,0.0291959
1.81535,0.204242,0.56131,0.106948,-0.0965342,-0.278601,0.0332979
1.82021,0.20241,0.563435,0.100104,-0.0780438,-0.284222,0.0371533
1.8253,0.199847,0.56201,0.0917681,-0.0562144,-0.289625,0.0410973
1.83024,0.197323,0.557477,0.0840034,-0.0500691,-0.293024,0.0430461
1.83529,0.194839,0.550306,0.0767241,-0.0533762,-0.294783,0.0433198
1.84033,0.192602,0.541723,0.070791,-0.057791,-0.295892,0.0419312
1.84528,0.190704,0.532553,0.066477,-0.0630054,-0.29633,0.0407456
1.85023,0.189311,0.521941,0.0626651,-0.0710376,-0.29595,0.0482335
1.85528,0.189228,0.509709,0.0588371,-0.0903731,-0.294854,0.0540285
1.86022,0.190411,0.496919,0.0552749,-0.117478,-0.293131,0.0580147
1.86559,0.192996,0.482903,0.051828,-0.150002,-0.290619,0.0606777
1.87026,0.195499,0.472126,0.0493837,-0.171602,-0.287792,0.0627764
1.87519,0.198207,0.461859,0.0471432,-0.191936,-0.284402,0.0630621
1.88027,0.201241,0.453505,0.0454156,-0.214299,-0.28042,0.0549189
1.88514,0.204209,0.44607,0.0462494,-0.229768,-0.275383,0.0465657
1.89024,0.207267,0.43903,0.0494863,-0.240833,-0.269137,0.0375304
1.89517,0.210223,0.433691,0.0528312,-0.247848,-0.263741,0.0293032
1.90016,0.212867,0.429598,0.0569785,-0.251124,-0.257863,0.0211065
1.90523,0.21514,0.426769,0.061737,-0.250927,-0.251638,0.0130646
1.91014,0.217029,0.424914,0.0672889,-0.247381,-0.245496,0.00564774
1.91517,0.21862,0.423999,0.0729011,-0.241228,-0.239063,-0.00196236
1.92041,0.219878,0.424063,0.0784364,-0.232605,-0.232379,-0.00972552
1.92519,0.220891,0.425041,0.0834352,-0.223088,-0.227494,-0.0167122
1.93044,0.22171,0.426272,0.088181,-0.217644,-0.223437,-0.0277314
1.93529,0.222793,0.4286,0.0933764,-0.225094,-0.219563,-0.0515408
1.94039,0.224327,0.431423,0.0990712,-0.231008,-0.2165,-0.0736415
1.94532,0.225645,0.434468,0.105187,-0.232515,-0.213704,-0.0877198
1.95026,0.227128,0.437884,0.110691,-0.231292,-0.21114,-0.0880825
1.95539,0.228772,0.441484,0.115492,-0.227369,-0.208783,-0.0777334
1.96044,0.231118,0.44584,0.120096,-0.212641,-0.207329,-0.0665755
1.96544,0.234245,0.450299,0.123398,-0.172642,-0.206931,-0.056193
1.97041,0.237873,0.454434,0.125254,-0.122814,-0.207567,-0.0466199
1.97532,0.241361,0.458264,0.124958,-0.0773729,-0.207597,-0.0367565
1.98037,0.24443,0.461993,0.124015,-0.0403258,-0.209199,-0.0273635
1.98546,0.246949,0.465448,0.12246,-0.0120533,-0.212333,-0.0187077
1.99043,0.248927,0.468932,0.119963,0.00813623,-0.215414,-0.00925492
1.99529,0.250026,0.4721,0.116506,0.0215384,-0.21916,-0.000236822
2.0006,0.250817,0.475057,0.112688,0.0291389,-0.222765,0.00806969
2.00527,0.251424,0.476919,0.108326,0.0220114,-0.225437,0.0143048
2.01046,0.251811,0.479323,0.104032,0.00476183,-0.228286,0.0225597
2.0153,0.251263,0.480703,0.0994716,-0.0134443,-0.22994,0.0397741
2.02033,0.250515,0.481212,0.0942735,-0.0403811,-0.231478,0.0633172
2.02534,0.24962,0.480798,0.0888779,-0.0727303,-0.232802,0.0907465
2.0303,0.248665,0.479488,0.0834882,-0.105779,-0.233908,0.118933
2.03542,0.247602,0.477479,0.0767138,-0.135263,-0.23482,0.140538
2.04033,0.246547,0.475185,0.069513,-0.159617,-0.235432,0.156604
2.04528,0.245716,0.47227,0.064765,-0.17754,-0.235713,0.175432
2.05033,0.245003,0.469886,0.0617294,-0.192155,-0.2361,0.189438
2.05536,0.244601,0.468567,0.0607582,-0.194539,-0.236489,0.198794
2.06046,0.244056,0.465835,0.0596501,-0.175332,-0.23673,0.205315
2.06537,0.243327,0.463347,0.0590189,-0.157075,-0.236572,0.20788
2.0706,0.242373,0.460907,0.058797,-0.13811,-0.236016,0.207181
2.07535,0.253382,0.371151,-0.0267422,-0.193317,-0.261235,0.192329
2.08033,0.250321,0.252428,-0.058834,-0.231461,-0.285192,0.172418
2.08532,0.254421,0.123113,-0.113613,-0.271902,-0.322665,0.138263
2.09029,0.253263,-0.00838139,-0.0882817,-0.288031,-0.345672,0.0990467
2.09531,0.285504,-0.141899,-0.00524701,-0.33453,-0.364371,0.0541835
2.1003,0.299705,-0.273229,0.105635,-0.33352,-0.37906,0.0129604
2.10536,0.299167,-0.404814,0.226449,-0.298303,-0.392129,-0.034113
2.11048,0.31386,-0.533351,0.358555,-0.298834,-0.405009,-0.0801801
2.11533,0.307893,-0.655975,0.46451,-0.269237,-0.43012,-0.123737
2.12055,0.271874,-0.789128,0.561678,-0.226174,-0.461342,-0.168819
2.12541,0.236057,-0.913948,0.639022,-0.202623,-0.493282,-0.207768
2.13029,0.181071,-1.03933,0.725709,-0.169642,-0.522919,-0.243096
2.13531,0.144569,-1.16681,0.821039,-0.22147,-0.551087,-0.287534
2.14029,0.0848805,-1.29426,0.912131,-0.234208,-0.551753,-0.318492
2.14538,0.0180172,-1.41872,1.03281,-0.204857,-0.5231,-0.334055
2.15038,-0.0572846,-1.54281,1.10605,-0.178622,-0.498206,-0.334907
2.15535,-0.112672,-1.64577,1.21004,-0.12872,-0.46369,-0.305247
2.16052,-0.192395,-1.75522,1.30627,-0.0728745,-0.433465,-0.254624
2.16552,-0.274945,-1.86704,1.36883,-0.0644248,-0.413896,-0.200022
2.17029,-0.363029,-1.97572,1.43307,-0.0246382,-0.399697,-0.136049
2.17531,-0.446393,-2.09078,1.48758,0.0464593,-0.392736,-0.0678048
2.18053,-0.51754,-2.1971,1.51876,0.110593,-0.368348,0.00593091
2.18558,-0.56566,-2.31459,1.44923,0.0927022,-0.345456,0.078358
2.19051,-0.631331,-2.41451,1.39925,0.0991107,-0.312993,0.146027
2.19536,-0.691341,-2.36379,1.43451,0.0780722,-0.253823,0.214779
2.20026,-0.742857,-2.44303,1.42131,0.0593815,-0.203752,0.276144
2.20538,-0.81378,-2.50802,1.42572,0.0612824,-0.161204,0.345339
2.21038,-0.864805,-2.52494,1.36826,0.0582526,-0.117742,0.405274
2.21542,-0.93346,-2.44752,1.41207,0.028146,-0.0751011,0.469276
2.22035,-1.00788,-2.36304,1.45225,0.0141333,-0.0435467,0.530051
2.22534,-1.07748,-2.37626,1.3839,0.0663883,-0.0566146,0.591894
2.23033,-1.13491,-2.3531,1.35583,0.0379715,-0.0495981,0.656254
2.23529,-1.18575,-2.27726,1.3664,0.0145812,-0.0568356,0.729385
2.24023,-1.22549,-2.29122,1.30318,0.00659543,-0.0647223,0.799979
2.24523,-1.29165,-2.27529,1.23583,0.0182521,-0.098245,0.866173
2.25023,-1.37648,-2.22621,1.18952,0.00638406,-0.117538,0.934896
2.25549,-1.40884,-2.27748,1.0781,0.0136188,-0.171225,1.00872
2.2603,-1.45723,-2.20105,1.06309,0.0089915,-0.175777,1.06874
2.26529,-1.49438,-2.10108,1.06894,0.011019,-0.180617,1.11221
2.27026,-1.52289,-2.10209,0.984393,0.0263107,-0.183345,1.16974
2.27524,-1.51417,-1.98306,1.03942,0.0152502,-0.180989,1.22303
2.28034,-1.49989,-1.86169,1.08973,0.018391,-0.191951,1.27984
2.2853,-1.48113,-1.76001,1.09005,0.0629986,-0.222867,1.34351
2.29033,-1.41053,-1.65396,1.12459,0.0536769,-0.250839,1.40603
2.29522,-1.37523,-1.55265,1.12183,0.0725423,-0.291576,1.46041
2.30038,-1.36628,-1.44802,1.08833,0.11326,-0.342572,1.51094
2.30541,-1.41229,-1.37452,1.01314,0.181744,-0.408752,1.54057
2.31036,-1.41978,-1.37569,0.906602,0.224155,-0.458335,1.56327
2.31536,-1.46789,-1.4594,0.798243,0.222534,-0.521347,1.56003
2.32041,-1.45597,-1.4418,0.780093,0.27029,-0.562622,1.56958
2.32533,-1.44134,-1.41919,0.754525,0.294641,-0.596864,1.56153
2.33019,-1.40291,-1.46794,0.699478,0.336912,-0.623119,1.54102
2.33523,-1.38796,-1.45806,0.708354,0.357229,-0.638712,1.54236
2.34037,-1.3657,-1.45166,0.743284,0.345043,-0.654542,1.55194
2.34529,-1.3516,-1.45558,0.76841,0.284822,-0.660778,1.54493
2.35025,-1.35531,-1.50896,0.830625,0.242889,-0.65873,1.52994
2.35526,-1.35525,-1.55646,0.944607,0.186991,-0.625759,1.51718
2.36029,-1.4183,-1.67401,0.891383,0.233835,-0.661608,1.49226
2.3655,-1.41746,-1.61867,1.00726,0.193895,-0.6368,1.47064
2.37038,-1.46165,-1.67472,1.01523,0.255734,-0.645854,1.41062
2.37533,-1.48703,-1.72338,1.02992,0.314116,-0.65349,1.36005
2.38044,-1.51692,-1.71279,1.08913,0.362996,-0.643757,1.37269
2.38526,-1.51421,-1.64084,1.12752,0.42371,-0.643764,1.35957
2.39032,-1.493,-1.58497,1.13896,0.468718,-0.667304,1.33401
2.39532,-1.48983,-1.68741,1.03097,0.427698,-0.725901,1.30938
2.40071,-1.4485,-1.5782,1.10817,0.505379,-0.739633,1.27999
2.4053,-1.41622,-1.51049,1.14735,0.541345,-0.77434,1.2314
2.41059,-1.35596,-1.44491,1.15101,0.459168,-0.805898,1.16807
2.41517,-1.45353,-1.4741,1.22761,0.406853,-0.839988,1.12375
2.42042,-1.57433,-1.60067,1.25566,0.363366,-0.89068,1.06947
2.42527,-1.68451,-1.57232,1.37918,0.355167,-0.918244,1.05061
2.43025,-1.79019,-1.54797,1.48222,0.362651,-0.940925,1.03337
2.43524,-1.86368,-1.64774,1.42705,0.40986,-0.981519,1.03415
2.44028,-1.93261,-1.69384,1.39399,0.361171,-1.01072,1.04456
2.44517,-1.97542,-1.75118,1.32333,0.379555,-1.0409,1.04049
2.45025,-2.05478,-1.87589,1.17888,0.338664,-1.07497,1.06822
2.45529,-2.00943,-1.97049,1.07122,0.264166,-1.09844,1.08454
2.46031,-1.97328,-2.01874,0.986058,0.200591,-1.11349,1.09266
2.46541,-1.94452,-2.02169,0.920587,0.158495,-1.12147,1.09374
2.47029,-1.92328,-1.94038,0.899459,0.218001,-1.1082,1.07143
2.47534,-1.88484,-1.87886,0.898846,0.272625,-1.10263,1.07672
2.48034,-1.81888,-1.93389,0.845822,0.282362,-1.10491,1.0844
2.48534,-1.76658,-1.9424,0.871629,0.336097,-1.08522,1.11199
2.49041,-1.72971,-1.93346,0.892001,0.37213,-1.06895,1.1446
2.49526,-1.71383,-1.95871,0.852886,0.385865,-1.0702,1.16386
2.50043,-1.67646,-1.88684,0.947948,0.324168,-1.03829,1.20428
2.50525,-1.67198,-1.87183,0.977214,0.292061,-1.02598,1.1902
2.51028,-1.63813,-1.79015,1.04309,0.226837,-0.989087,1.16
2.51525,-1.63947,-1.6918,1.10705,0.179826,-0.954601,1.14401
2.52032,-1.64169,-1.62823,1.13559,0.227642,-0.930388,1.15003
2.52525,-1.69028,-1.67622,1.03828,0.196483,-0.915458,1.1558
2.53025,-1.69343,-1.57487,1.06438,0.143843,-0.866307,1.15432
2.53522,-1.66148,-1.63991,0.976032,0.155574,-0.840661,1.12482
2.54027,-1.66431,-1.6562,0.925747,0.174424,-0.821204,1.08598
2.54538,-1.67801,-1.52636,1.05654,0.226436,-0.763838,1.0623
2.55039,-1.69705,-1.40918,1.13561,0.282145,-0.728886,1.04966
2.55523,-1.75909,-1.37347,1.07897,0.231527,-0.726354,1.03808
2.56049,-1.83323,-1.29534,1.03603,0.235752,-0.726392,1.02591
2.5653,-1.90797,-1.2011,1.0115,0.25248,-0.722932,1.0163
2.57032,-1.97194,-1.0882,1.02535,0.262511,-0.715537,0.985555
2.5754,-1.99495,-1.02966,0.938577,0.27072,-0.718753,1.00542
2.58064,-2.01557,-1.09752,0.845213,0.322354,-0.733174,0.973042
2.58557,-1.98386,-1.03072,0.85163,0.287093,-0.72175,0.945804
2.59027,-1.96511,-0.965808,0.872245,0.276534,-0.716565,0.926227
2.5953,-1.92374,-0.920265,0.888364,0.274844,-0.718017,0.938638
2.60036,-1.91232,-0.905727,0.908269,0.295774,-0.734481,0.946112
2.60541,-1.94901,-0.964956,0.861303,0.28245,-0.769804,0.908634
2.61035,-1.98405,-1.08575,0.755236,0.316265,-0.821993,0.916354
2.61526,-2.0282,-1.20436,0.72153,0.336335,-0.87431,0.906033
2.62038,-2.08397,-1.17896,0.857718,0.357366,-0.89107,0.923925
2.62529,-2.10782,-1.14222,0.970148,0.353394,-0.91181,0.945094
2.63036,-2.11217,-1.23377,0.964081,0.293406,-0.960116,0.911111
2.63526,-2.089,-1.30761,0.925406,0.245268,-1.00905,0.908925
2.64035,-2.05739,-1.34705,0.886851,0.292563,-1.04665,0.88482
2.64524,-2.03013,-1.24449,1.00147,0.331536,-1.01426,0.900474
2.65028,-1.99569,-1.20762,1.01626,0.384175,-0.974525,0.90858
2.65553,-1.96335,-1.13542,1.00264,0.366127,-0.924042,0.916753
2.66031,-1.9799,-1.18512,0.948002,0.37676,-0.893784,0.93717
2.66554,-2.00272,-1.25134,0.853151,0.419725,-0.891165,0.973904
2.67067,-1.98043,-1.3066,0.752103,0.438434,-0.877391,0.951325
2.67533,-1.99524,-1.29671,0.698473,0.438297,-0.852393,0.930941
2.68035,-1.9777,-1.18605,0.764776,0.377281,-0.802169,0.923548
2.68534,-1.9805,-1.08179,0.827686,0.328956,-0.775542,0.926347
2.69066,-2.02187,-1.05896,0.809076,0.251266,-0.76979,0.903151
2.69536,-2.07248,-0.991545,0.794831,0.188485,-0.778682,0.877351
2.70046,-2.07588,-0.96415,0.729552,0.169458,-0.798352,0.84973
2.70536,-2.10264,-0.934811,0.681506,0.177459,-0.821621,0.836109
2.7104,-2.16713,-0.819957,0.72813,0.22454,-0.815658,0.868087
2.71533,-2.16253,-0.899247,0.617869,0.295798,-0.853056,0.837284
2.72051,-2.21697,-0.853096,0.654462,0.281719,-0.892038,0.845053
2.72529,-2.1839,-0.794575,0.719076,0.339445,-0.923566,0.854669
2.73027,-2.17014,-0.73833,0.77464,0.320929,-0.975549,0.859841
2.73552,-2.12342,-0.71187,0.831573,0.382934,-1.0273,0.866986
2.74056,-2.07583,-0.682841,0.836504,0.359068,-1.08415,0.888692
2.74535,-2.04522,-0.638441,0.853429,0.339261,-1.14065,0.884597
2.75043,-2.04392,-0.680081,0.81157,0.348233,-1.20174,0.858079
2.75533,-2.05835,-0.567705,0.923644,0.293668,-1.24912,0.821209
2.76064,-2.0676,-0.657791,0.817288,0.295007,-1.32316,0.803485
2.76538,-2.03352,-0.619023,0.809586,0.342056,-1.37212,0.751992
2.77027,-2.02985,-0.705719,0.73987,0.269212,-1.42973,0.698832
2.7753,-1.98749,-0.705719,0.70842,0.252117,-1.48035,0.680813
2.78047,-1.9264,-0.736563,0.634605,0.173572,-1.52727,0.654221
2.78557,-1.87496,-0.774546,0.581814,0.215483,-1.58606,0.639843
2.79036,-1.87726,-0.834629,0.507293,0.275599,-1.65089,0.657007
2.7953,-1.85561,-0.804163,0.520925,0.316465,-1.70151,0.639378
2.80038,-1.84754,-0.708616,0.615341,0.382999,-1.72484,0.658388
2.80528,-1.76828,-0.705817,0.593086,0.441828,-1.74997,0.648054
2.81028,-1.7791,-0.640384,0.626046,0.427319,-1.75523,0.630145
2.81532,-1.75122,-0.63693,0.594717,0.493668,-1.79603,0.652456
2.82027,-1.74244,-0.593225,0.585568,0.545284,-1.8332,0.665023
2.8254,-1.75336,-0.635903,0.496144,0.588492,-1.8808,0.677164
2.83026,-1.73302,-0.543732,0.555983,0.557059,-1.8984,0.658966
2.83525,-1.71683,-0.550559,0.59988,0.533019,-1.95267,0.656067
2.84036,-1.6907,-0.666396,0.563646,0.543254,-2.02566,0.692805
2.84525,-1.67308,-0.780511,0.607287,0.56411,-2.09328,0.719414
2.85037,-1.62328,-0.902863,0.658398,0.542231,-2.16263,0.733015
2.85532,-1.58901,-1.02214,0.675303,0.59444,-2.2291,0.736978
2.86029,-1.55961,-1.11642,0.7194,0.558919,-2.29957,0.763827
2.86527,-1.54722,-1.05929,0.798041,0.588124,-2.36158,0.780268
2.87035,-1.53203,-0.993698,0.819851,0.578672,-2.43309,0.819401
2.87532,-1.50469,-0.9011,0.8449,0.555457,-2.50227,0.843531
2.88068,-1.45492,-0.804412,0.853287,0.603338,-2.57552,0.872596
2.88524,-1.44476,-0.703158,0.858687,0.637263,-2.60103,0.914724
2.89058,-1.44729,-0.638568,0.759596,0.605249,-2.65571,0.918897
2.89527,-1.41373,-0.57564,0.677674,0.671673,-2.70298,0.924763
2.90024,-1.36812,-0.459116,0.67309,0.672387,-2.69293,0.893541
2.90531,-1.36546,-0.36498,0.602895,0.701306,-2.69185,0.878675
2.91036,-1.29672,-0.237288,0.707062,0.659749,-2.68723,0.817077
2.91531,-1.19486,-0.289411,0.572356,0.584007,-2.65917,0.765796
2.92028,-1.2794,-0.223964,0.490274,0.5155,-2.65678,0.743551
2.92525,-1.36342,-0.134817,0.447817,0.507269,-2.63289,0.717059
2.93052,-1.4263,-0.0298988,0.447438,0.510697,-2.59515,0.676156
2.93525,-1.44715,0.0753661,0.514691,0.526134,-2.54805,0.639265
2.94027,-1.49175,0.16523,0.557571,0.579138,-2.4967,0.618376
2.94529,-1.50397,0.258054,0.595731,0.573781,-2.43476,0.612655
