time,est_tau1,est_tau2,est_tau3,est_tau4,est_tau5,est_tau6
1.46532,1.08359,1.83166,0.278598,-0.0656143,-0.582621,-0.417909
1.47016,1.08379,1.83145,0.277228,-0.0686339,-0.584629,-0.423143
1.47529,1.08413,1.83126,0.275501,-0.0700192,-0.586453,-0.42792
1.48021,1.08455,1.83111,0.273654,-0.0698606,-0.587933,-0.431815
1.48536,1.08507,1.83101,0.271788,-0.0597261,-0.589515,-0.435352
1.4906,1.08558,1.83074,0.269677,-0.0508605,-0.591171,-0.438159
1.49534,1.08603,1.83046,0.267695,-0.042498,-0.592659,-0.440085
1.50036,1.0865,1.8301,0.265488,-0.0331427,-0.594254,-0.44156
1.50535,1.08691,1.82975,0.263417,-0.0243397,-0.595873,-0.442695
1.51042,1.08726,1.82939,0.261423,-0.015835,-0.597551,-0.44355
1.51531,1.08766,1.82916,0.259831,-0.0075625,-0.599081,-0.444074
1.52029,1.08813,1.82904,0.258504,0.000934787,-0.600563,-0.444335
1.52527,1.08858,1.82883,0.257142,0.00912435,-0.602488,-0.444591
1.5303,1.0891,1.8289,0.25596,0.0250018,-0.60417,-0.444503
1.5354,1.08966,1.82914,0.254897,0.0461134,-0.605655,-0.444105
1.54025,1.09016,1.82944,0.253703,0.0626066,-0.607067,-0.443491
1.5454,1.09069,1.82989,0.252296,0.07863,-0.608554,-0.442598
1.55027,1.0913,1.83038,0.251073,0.0883377,-0.609666,-0.441312
1.55528,1.09194,1.8312,0.249933,0.106239,-0.611084,-0.439993
1.56034,1.09255,1.83216,0.248842,0.128511,-0.612771,-0.438684
1.56548,1.09313,1.83319,0.248024,0.146794,-0.614522,-0.437387
1.57047,1.09369,1.83413,0.247223,0.16253,-0.615879,-0.432663
1.57567,1.09426,1.83503,0.24635,0.177045,-0.616982,-0.425005
1.58049,1.09483,1.83581,0.245345,0.188482,-0.61816,-0.419522
1.58542,1.09544,1.83663,0.244166,0.198393,-0.6195,-0.414839
1.59027,1.09602,1.83783,0.243273,0.206216,-0.620956,-0.40761
1.59537,1.09659,1.83938,0.242523,0.212988,-0.622401,-0.401392
1.60029,1.09706,1.84075,0.242025,0.214159,-0.623794,-0.396038
1.60555,1.09751,1.84246,0.241864,0.215322,-0.625317,-0.391202
1.61044,1.09788,1.84415,0.241977,0.215505,-0.626743,-0.38746
1.61565,1.09814,1.84618,0.242246,0.215535,-0.628338,-0.38408
1.62024,1.09845,1.84975,0.246173,0.211742,-0.629279,-0.381693
1.62533,1.09873,1.85356,0.252855,0.204363,-0.630336,-0.379652
1.63031,1.0989,1.85522,0.256961,0.202806,-0.631693,-0.377987
1.6353,1.09907,1.8569,0.260389,0.20446,-0.632907,-0.376597
1.64052,1.09938,1.8588,0.263117,0.20472,-0.634019,-0.368176
1.64532,1.09975,1.86056,0.26491,0.204645,-0.634918,-0.356298
1.65028,1.10003,1.86229,0.266397,0.200353,-0.635617,-0.343457
1.65528,1.10033,1.86429,0.267702,0.197158,-0.636427,-0.332827
1.66045,1.10064,1.86661,0.268877,0.19398,-0.637357,-0.323493
1.66529,1.10096,1.86882,0.269646,0.190758,-0.638059,-0.316638
1.67017,1.1013,1.8711,0.27014,0.187265,-0.638624,-0.31135
1.67515,1.10167,1.87345,0.270383,0.183511,-0.639063,-0.307488
1.68015,1.10206,1.8759,0.270549,0.180108,-0.639524,-0.304893
1.68713,1.10264,1.87917,0.270304,0.175837,-0.639851,-0.302418
1.69124,1.10295,1.88084,0.270033,0.173715,-0.63993,-0.301452
1.69727,1.10347,1.88334,0.268945,0.165258,-0.639798,-0.30072
1.70526,1.10424,1.88669,0.266543,0.147959,-0.639226,-0.300844
1.71022,1.10491,1.89088,0.269377,0.147585,-0.638273,-0.301752
1.71783,1.10594,1.89418,0.271278,0.144139,-0.638611,-0.304485
1.7202,1.10623,1.89499,0.27172,0.143158,-0.638689,-0.306184
1.72759,1.10721,1.89768,0.273477,0.139896,-0.639228,-0.297907
1.73015,1.10749,1.89842,0.273879,0.138895,-0.639351,-0.296084
1.73779,1.10844,1.90048,0.275373,0.127192,-0.640739,-0.292248
1.74019,1.1087,1.90099,0.275779,0.124594,-0.641155,-0.292389
1.74868,1.10978,1.9016,0.27743,0.115511,-0.642545,-0.294248
1.75025,1.10993,1.90168,0.277696,0.114165,-0.64276,-0.29454
1.75966,1.11079,1.90194,0.28022,0.106423,-0.644324,-0.296793
1.76024,1.11083,1.90195,0.28034,0.106051,-0.644402,-0.297006
1.76528,1.11105,1.90195,0.281507,0.0988567,-0.64516,-0.299186
1.77036,1.11145,1.90212,0.282653,0.0970781,-0.645999,-0.301847
1.77532,1.11195,1.90235,0.283696,0.0982883,-0.646891,-0.304813
1.78037,1.11253,1.91659,0.286557,0.0981989,-0.647341,-0.31173
1.78529,1.11287,1.92579,0.287278,0.0977536,-0.648502,-0.317571
1.7905,1.11306,1.93447,0.287796,0.0973127,-0.650309,-0.319564
1.79526,1.11309,1.94142,0.288053,0.096939,-0.652365,-0.318696
1.80029,1.113,1.94778,0.288426,0.0964251,-0.654386,-0.318919
1.80529,1.11302,1.95319,0.288743,0.0957208,-0.656614,-0.319717
1.81017,1.11325,1.95766,0.289259,0.0947449,-0.658719,-0.320652
1.81535,1.11327,1.96166,0.289525,0.0986668,-0.660942,-0.321753
1.82021,1.11312,1.96473,0.289537,0.105326,-0.662987,-0.322854
1.8253,1.11286,1.96724,0.289478,0.106129,-0.664723,-0.324619
1.83024,1.11255,1.96913,0.2894,0.103496,-0.666032,-0.326812
1.83529,1.11224,1.97081,0.289441,0.101823,-0.66731,-0.329496
1.84033,1.11192,1.9722,0.289567,0.100166,-0.668531,-0.33254
1.84528,1.11167,1.97322,0.289656,0.0987954,-0.669569,-0.331709
1.85023,1.11164,1.97357,0.289474,0.093169,-0.670541,-0.331969
1.85528,1.11182,1.97343,0.289096,0.0845114,-0.671444,-0.332691
1.86022,1.11217,1.97288,0.288571,0.0736432,-0.672249,-0.333776
1.86559,1.11253,1.97225,0.287901,0.0645828,-0.672981,-0.334914
1.87026,1.11281,1.97168,0.287257,0.0580451,-0.673511,-0.335848
1.87519,1.11308,1.97103,0.286395,0.0484394,-0.673996,-0.340267
1.88027,1.11338,1.97016,0.285916,0.0410512,-0.674088,-0.34424
1.88514,1.11366,1.9691,0.285744,0.0352758,-0.673862,-0.348007
1.89024,1.11397,1.96795,0.285415,0.030213,-0.673769,-0.351727
1.89517,1.11423,1.96678,0.285129,0.0263686,-0.673475,-0.355236
1.90016,1.11446,1.96556,0.284868,0.0234274,-0.672994,-0.358704
1.90523,1.11468,1.9642,0.284768,0.0213696,-0.672345,-0.362124
1.91014,1.11489,1.96283,0.284661,0.0200219,-0.671542,-0.36546
1.91517,1.11509,1.96138,0.284542,0.0192332,-0.670558,-0.368907
1.92041,1.11537,1.95984,0.284502,0.0189813,-0.669753,-0.372546
1.92519,1.11566,1.95844,0.284527,0.0191711,-0.669192,-0.375844
1.93044,1.11609,1.95665,0.284682,0.0114225,-0.668423,-0.386722
1.93529,1.11668,1.95517,0.285128,0.00700693,-0.66781,-0.3951
1.94039,1.11733,1.95354,0.28589,0.00377185,-0.667046,-0.402602
1.94532,1.11806,1.95207,0.286716,0.00158448,-0.666211,-0.405312
1.95026,1.11887,1.95067,0.287586,0.000220648,-0.665304,-0.404555
1.95539,1.11991,1.94928,0.288604,-0.00051341,-0.664505,-0.404215
1.96044,1.12123,1.94816,0.289617,0.010986,-0.663864,-0.40413
1.96544,1.12274,1.94715,0.290567,0.0301617,-0.663381,-0.404266
1.97041,1.12425,1.94617,0.29124,0.0483592,-0.662581,-0.404219
1.97532,1.12565,1.94526,0.291963,0.0630478,-0.662157,-0.40429
1.98037,1.12702,1.94442,0.292777,0.0760165,-0.662052,-0.404469
1.98546,1.12837,1.94381,0.293548,0.0872465,-0.661848,-0.404153
1.99043,1.12953,1.94333,0.294198,0.0963736,-0.661804,-0.403715
1.99529,1.13066,1.94298,0.294922,0.104303,-0.661577,-0.403494
2.0006,1.13196,1.94256,0.295502,0.107254,-0.661145,-0.403363
2.00527,1.13305,1.94238,0.296062,0.106409,-0.660766,-0.403159
2.01046,1.13412,1.94228,0.2966,0.106475,-0.660012,-0.398869
2.0153,1.13511,1.94211,0.296915,0.102702,-0.659317,-0.392708
2.02033,1.13614,1.94188,0.297092,0.096046,-0.658588,-0.384197
2.02534,1.13717,1.94161,0.297135,0.0871271,-0.657866,-0.374006
2.0303,1.13818,1.94135,0.296758,0.0797823,-0.65716,-0.366044
2.03542,1.1392,1.94108,0.295998,0.0726802,-0.65644,-0.359296
2.04033,1.14021,1.94088,0.295662,0.0673272,-0.655705,-0.350478
2.04528,1.14123,1.94085,0.295444,0.0625932,-0.65509,-0.343274
2.05033,1.14225,1.94103,0.295361,0.058389,-0.654569,-0.336957
2.05536,1.14325,1.9411,0.295136,0.0661984,-0.654024,-0.331281
2.06046,1.1441,1.94109,0.294715,0.0709768,-0.653454,-0.326447
2.06537,1.14481,1.94111,0.294219,0.0754868,-0.652873,-0.322599
2.0706,1.14501,1.94083,0.294037,0.0810278,-0.652112,-0.319367
2.07535,1.14554,1.88285,0.280364,0.0625542,-0.660439,-0.321495
2.08033,1.14261,1.79798,0.276589,0.0503284,-0.66881,-0.324959
2.08532,1.14426,1.65198,0.270422,0.0355906,-0.679542,-0.335703
2.09029,1.14459,1.47633,0.27844,0.0277304,-0.686553,-0.348845
2.09531,1.15201,1.32441,0.30106,0.0149485,-0.695506,-0.363304
2.1003,1.15562,1.18559,0.335203,0.0156033,-0.703416,-0.377605
2.10536,1.15495,1.06048,0.378909,0.0196325,-0.710797,-0.395173
2.11048,1.15594,0.949833,0.432939,0.0144808,-0.718594,-0.414479
2.11533,1.15479,0.837365,0.481626,0.0206635,-0.729882,-0.435459
2.12055,1.14417,0.699112,0.530627,0.0310169,-0.74369,-0.459243
2.12541,1.13224,0.55908,0.57022,0.0333129,-0.761376,-0.479637
2.13029,1.11454,0.416543,0.614294,0.0396193,-0.778835,-0.499472
2.13531,1.09879,0.273688,0.663467,0.0234655,-0.788638,-0.521238
2.14029,1.07623,0.127572,0.713894,0.0195209,-0.791176,-0.539098
2.14538,1.04654,0.0055008,0.774393,0.0285709,-0.788238,-0.548448
2.15038,1.0184,-0.108285,0.829368,0.0357732,-0.787803,-0.551713
2.15535,0.98637,-0.202524,0.894715,0.0501323,-0.785119,-0.544666
2.16052,0.944081,-0.299846,0.961914,0.0698668,-0.783119,-0.528836
2.16552,0.897246,-0.400986,1.02197,0.0798758,-0.783785,-0.50346
2.17029,0.846287,-0.497527,1.07965,0.0991735,-0.785125,-0.468958
2.17531,0.802161,-0.588751,1.13083,0.12898,-0.782365,-0.431766
2.18053,0.758393,-0.672848,1.17845,0.154257,-0.774184,-0.385764
2.18558,0.708448,-0.768735,1.20079,0.16033,-0.76487,-0.339266
2.19051,0.65562,-0.853784,1.22199,0.165453,-0.749678,-0.29763
2.19536,0.607243,-0.887197,1.27325,0.177687,-0.723692,-0.252223
2.20026,0.559476,-0.939998,1.30782,0.180314,-0.700349,-0.211277
2.20538,0.506059,-0.982271,1.3329,0.18708,-0.680216,-0.16217
2.21038,0.45934,-1.02446,1.35086,0.190702,-0.665935,-0.12163
2.21542,0.403474,-1.02317,1.38656,0.185964,-0.647999,-0.0756149
2.22035,0.345631,-1.01207,1.4197,0.185329,-0.632817,-0.0309889
2.22534,0.28611,-1.02676,1.43296,0.201283,-0.629226,0.0253111
2.23033,0.23515,-1.03522,1.44736,0.209179,-0.62144,0.0921729
2.23529,0.178192,-1.01406,1.46258,0.21023,-0.609632,0.164096
2.24023,0.12539,-1.01178,1.46051,0.21487,-0.611203,0.226403
2.24523,0.0698291,-1.00454,1.46083,0.223806,-0.619182,0.283104
2.25023,0.00363452,-0.987217,1.45459,0.223391,-0.622234,0.343412
2.25549,-0.0492848,-0.992758,1.43117,0.229507,-0.63068,0.405386
2.2603,-0.0955822,-0.965565,1.42327,0.23278,-0.625738,0.454419
2.26529,-0.142481,-0.903794,1.43111,0.232878,-0.616272,0.504753
2.27026,-0.181614,-0.883793,1.40751,0.242748,-0.619475,0.563812
2.27524,-0.210247,-0.809172,1.41076,0.237624,-0.621098,0.613203
2.28034,-0.237254,-0.726313,1.41367,0.236882,-0.626554,0.664864
2.2853,-0.259325,-0.658829,1.41109,0.252248,-0.638363,0.715422
2.29033,-0.272846,-0.582894,1.4036,0.253925,-0.652569,0.768588
2.29522,-0.290872,-0.507017,1.39048,0.263258,-0.671263,0.8162
2.30038,-0.3147,-0.42447,1.37096,0.280711,-0.69591,0.862836
2.30541,-0.346275,-0.365,1.35101,0.308256,-0.725589,0.901434
2.31036,-0.368914,-0.324926,1.32085,0.325687,-0.755673,0.942826
2.31536,-0.390484,-0.303789,1.27765,0.333275,-0.78748,0.965805
2.32041,-0.406733,-0.272036,1.25058,0.354517,-0.806406,0.989766
2.32533,-0.415249,-0.234408,1.2325,0.369459,-0.827212,1.00044
2.33019,-0.425781,-0.220459,1.20718,0.393412,-0.844712,1.0084
2.33523,-0.436473,-0.201674,1.18559,0.403787,-0.860424,1.02674
2.34037,-0.449581,-0.165625,1.18428,0.402615,-0.875195,1.04994
2.34529,-0.45649,-0.159306,1.17794,0.389312,-0.887385,1.05837
2.35025,-0.466491,-0.165922,1.18036,0.382859,-0.896886,1.06361
2.35526,-0.483498,-0.153329,1.19715,0.369828,-0.899411,1.06785
2.36029,-0.505444,-0.190117,1.1799,0.382797,-0.923891,1.07083
2.3655,-0.51471,-0.16707,1.19319,0.3815,-0.931954,1.07316
2.37038,-0.525422,-0.177746,1.19267,0.407425,-0.943767,1.0565
2.37533,-0.532214,-0.188447,1.19402,0.43343,-0.954811,1.0426
2.38044,-0.531362,-0.174805,1.19754,0.451518,-0.962293,1.03469
2.38526,-0.532162,-0.155117,1.20282,0.477773,-0.976872,1.02772
2.39032,-0.528518,-0.138333,1.20382,0.49737,-0.998546,1.01628
2.39532,-0.524951,-0.161897,1.17691,0.499087,-1.0286,1.00877
2.40071,-0.523837,-0.132866,1.19284,0.534151,-1.04763,0.994565
2.4053,-0.518804,-0.102402,1.20812,0.556362,-1.06422,0.966882
2.41059,-0.558903,-0.0987149,1.23413,0.537101,-1.08817,0.938982
2.41517,-0.627552,-0.111621,1.2695,0.541278,-1.11051,0.918075
2.42042,-0.689094,-0.155187,1.28504,0.539283,-1.143,0.899712
2.42527,-0.739607,-0.145224,1.32759,0.539754,-1.16107,0.881224
2.43025,-0.790644,-0.135874,1.36688,0.544855,-1.17802,0.86296
2.43524,-0.831722,-0.150543,1.37921,0.553658,-1.20271,0.8503
2.44028,-0.87184,-0.160714,1.38425,0.540208,-1.21934,0.849507
2.44517,-0.899211,-0.173542,1.3851,0.542718,-1.23089,0.845465
2.45025,-0.932706,-0.239272,1.34119,0.531449,-1.25485,0.840562
2.45529,-0.940495,-0.282332,1.31235,0.492694,-1.27606,0.830959
2.46031,-0.948413,-0.312219,1.28666,0.46472,-1.29451,0.819832
2.46541,-0.956511,-0.330732,1.26355,0.446138,-1.31066,0.807221
2.47029,-0.958437,-0.332257,1.25256,0.459408,-1.32278,0.797881
2.47534,-0.955149,-0.336186,1.24552,0.472309,-1.33704,0.796509
2.48034,-0.948224,-0.368087,1.22798,0.476621,-1.3434,0.783274
2.48534,-0.940758,-0.380816,1.22032,0.487797,-1.35066,0.78546
2.49041,-0.934874,-0.388304,1.21211,0.49411,-1.35823,0.790182
2.49526,-0.939025,-0.414856,1.20007,0.503157,-1.37068,0.787044
2.50043,-0.932266,-0.400978,1.21148,0.479141,-1.37261,0.788032
2.50525,-0.927655,-0.402155,1.21105,0.464781,-1.37453,0.779108
2.51028,-0.92031,-0.367618,1.22397,0.438584,-1.36879,0.769118
2.51525,-0.919785,-0.322358,1.23852,0.420638,-1.36245,0.763228
2.52032,-0.913457,-0.301194,1.24077,0.427664,-1.3534,0.757713
2.52525,-0.920501,-0.29976,1.21777,0.41695,-1.34688,0.753478
2.53025,-0.909299,-0.255394,1.22519,0.396049,-1.32901,0.754118
2.53522,-0.900087,-0.256259,1.20453,0.393565,-1.32418,0.736892
2.54027,-0.898473,-0.24644,1.19092,0.39374,-1.32031,0.716276
2.54538,-0.902358,-0.164134,1.21932,0.405783,-1.30184,0.71104
2.55039,-0.906836,-0.0834472,1.24014,0.423354,-1.28778,0.705717
2.55523,-0.918113,-0.0456547,1.23198,0.40873,-1.28695,0.698032
2.56049,-0.938313,0.0124252,1.22692,0.410718,-1.27986,0.68985
2.5653,-0.961305,0.0742754,1.22445,0.416097,-1.27252,0.682996
2.57032,-0.976348,0.145314,1.22785,0.419015,-1.263,0.673165
2.5754,-0.981737,0.195612,1.21586,0.421428,-1.257,0.665667
2.58064,-0.989458,0.201851,1.1882,0.435899,-1.2552,0.654383
2.58557,-0.985651,0.245657,1.18398,0.430484,-1.24824,0.641433
2.59027,-0.984661,0.288049,1.18265,0.431507,-1.24315,0.630748
2.5953,-0.981411,0.316671,1.17818,0.436317,-1.24287,0.627451
2.60036,-0.984591,0.337648,1.17487,0.447665,-1.24666,0.622925
2.60541,-0.999457,0.340758,1.15757,0.445111,-1.25724,0.611567
2.61035,-1.01338,0.287676,1.13234,0.451516,-1.27611,0.601586
2.61526,-1.03019,0.230308,1.12159,0.45489,-1.29685,0.587163
2.62038,-1.04286,0.243905,1.15076,0.455707,-1.30314,0.589435
2.62529,-1.0497,0.259761,1.17578,0.450804,-1.31056,0.592922
2.63036,-1.06874,0.23717,1.16988,0.430284,-1.33421,0.574972
2.63526,-1.07143,0.209209,1.1619,0.422127,-1.3528,0.568522
2.64035,-1.07282,0.196393,1.15299,0.441601,-1.35763,0.567416
2.64524,-1.06613,0.230808,1.17992,0.453284,-1.34392,0.563588
2.65028,-1.06821,0.242671,1.18108,0.469705,-1.33168,0.560865
2.65553,-1.06832,0.270662,1.19258,0.478623,-1.31371,0.563561
2.66031,-1.0685,0.271776,1.1801,0.482865,-1.31306,0.568012
2.66554,-1.07721,0.258357,1.1568,0.500496,-1.31395,0.566255
2.67067,-1.08033,0.253107,1.13172,0.506582,-1.30521,0.555188
2.67533,-1.09006,0.260032,1.1148,0.508019,-1.29409,0.545449
2.68035,-1.08775,0.30133,1.12134,0.49123,-1.28209,0.543299
2.68534,-1.09011,0.343946,1.12869,0.478771,-1.27692,0.544109
2.69066,-1.10486,0.371813,1.11635,0.436801,-1.27565,0.530271
2.69536,-1.12148,0.406349,1.10633,0.404627,-1.27784,0.516968
2.70046,-1.12775,0.419507,1.08352,0.398727,-1.28156,0.507871
2.70536,-1.13909,0.433035,1.06361,0.400407,-1.28656,0.502498
2.7104,-1.15726,0.492754,1.06803,0.407256,-1.28358,0.503295
2.71533,-1.15836,0.483195,1.02949,0.441101,-1.29931,0.496424
2.72051,-1.17113,0.506977,1.02686,0.436743,-1.31772,0.4964
2.72529,-1.16774,0.524984,1.02654,0.464372,-1.33814,0.496767
2.73027,-1.16821,0.549866,1.03255,0.461018,-1.35836,0.496829
2.73552,-1.16875,0.585224,1.03494,0.486582,-1.38064,0.496942
2.74056,-1.1599,0.610501,1.03183,0.485073,-1.41028,0.492648
2.74535,-1.15403,0.638242,1.0319,0.483917,-1.44158,0.482707
2.75043,-1.15813,0.650203,1.01972,0.485115,-1.48489,0.467336
2.75533,-1.15901,0.706322,1.04065,0.47045,-1.51507,0.458119
2.76064,-1.15837,0.693892,1.01174,0.476203,-1.56214,0.437054
2.76538,-1.14975,0.709349,1.01359,0.490174,-1.59246,0.421416
2.77027,-1.14693,0.702102,0.99141,0.452339,-1.63332,0.397987
2.7753,-1.14569,0.713676,0.977823,0.449137,-1.6752,0.383698
2.78047,-1.15102,0.721479,0.967876,0.417406,-1.72054,0.378756
2.78557,-1.12995,0.717834,0.94552,0.433496,-1.77182,0.361663
2.79036,-1.11814,0.708221,0.920251,0.456178,-1.81555,0.359013
2.7953,-1.09479,0.718746,0.914528,0.463042,-1.85403,0.349779
2.80038,-1.07746,0.753599,0.922805,0.487663,-1.88043,0.34791
2.80528,-1.04849,0.761886,0.909661,0.509486,-1.90954,0.343308
2.81028,-1.03192,0.787186,0.909407,0.5102,-1.93873,0.330084
2.81532,-1.01459,0.801018,0.897645,0.543053,-1.97093,0.327786
2.82027,-1.00211,0.82358,0.890386,0.569006,-2.00155,0.323494
2.8254,-0.988929,0.827275,0.86164,0.592293,-2.04409,0.321533
2.83026,-0.9716,0.832417,0.862027,0.596848,-2.08167,0.31476
2.83525,-0.955427,0.813304,0.860558,0.602791,-2.13313,0.312444
2.84036,-0.937291,0.740913,0.846512,0.618447,-2.20281,0.316647
